region_id,year,Capacity_CCNG,Capacity_Coal,Capacity_CombustionTurbine_Diesel,Capacity_DistributedGeneration,Capacity_FuelCells,Capacity_Geothermal,Capacity_Hydroelectric,Capacity_MunicipalWaste,Capacity_Nuclear,Capacity_OffshoreWind,Capacity_Oil_NatGas_Steam,Capacity_OnshoreWind,Capacity_PumpedStorage,Capacity_SolarPhotovoltaic,Capacity_SolarThermal,Capacity_WoodBiomass,ElectricityPrice_Commercial,ElectricityPrice_Residential,Emissions_CarbonDioxide,Emissions_NOx,Emissions_SulfurDioxide,Generation_Coal,Generation_DistributedGeneration,Generation_NaturalGas,Generation_Nuclear,Generation_Petroleum,Generation_PumpedStorage,Generation_Renewables,NaturalGasPrice,PlannedAdditions_CCNG,PlannedAdditions_Coal,PlannedAdditions_CombustionTurbine_Diesel,PlannedAdditions_DistributedGeneration,PlannedAdditions_DiurnalStorage,PlannedAdditions_FuelCells,PlannedAdditions_Geothermal,PlannedAdditions_Hydroelectric,PlannedAdditions_MunicipalWaste,PlannedAdditions_Nuclear,PlannedAdditions_OffshoreWind,PlannedAdditions_Oil_NatGas_Steam,PlannedAdditions_OnshoreWind,PlannedAdditions_PumpedStorage,PlannedAdditions_SolarPhotovoltaic,PlannedAdditions_SolarThermal,PlannedAdditions_WoodBiomass,Retirements_CCNG,Retirements_Coal,Retirements_CombustionTurbine_Diesel,Retirements_DiurnalStorage,Retirements_FuelCells,Retirements_Nuclear,Retirements_Oil_NatGas_Steam,Retirements_PumpedStorage,Retirements_RenewableGeneration,TotalGeneration_TWh,UnplannedAdditions_CCNG,UnplannedAdditions_Coal,UnplannedAdditions_CombustionTurbine_Diesel,UnplannedAdditions_DistributedGeneration,UnplannedAdditions_DiurnalStorage,UnplannedAdditions_FuelCells,UnplannedAdditions_Nuclear,UnplannedAdditions_Oil_NatGas_Steam,UnplannedAdditions_PumpedStorage,UnplannedAdditions_RenewableGeneration,ElectricityPrice_Commercial_Dollars_kWh-1,ElectricityPrice_Residential_Dollars_kWh-1,NaturalGasPrice_Dollars_kWh-1,Emissions_CarbonDioxide_kg,Emissions_SulfurDioxide_kg,Emissions_NOx_kg,CO2_kg_MWh-1,SO2_kg_MWh-1,NOx_kg_MWh-1
SPPS,2050,14.2,2.1,14.9,0.6,0.0,0.0,1.85,0.27,0.0,0.0,5.3,14.25,0.3,16.85,0.0,0.0,15.7,21.7,38.9,0.02,0.01,9.9,0.3,65.5,0.0,0.0,-0.2,102.2,7.98,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,2.81,0,16.58,0.0,0.0,0.02,7.79,0.3,0,0,0.0,2.84,0,0.0,177.8,4.97,0.0,10.73,0.62,0.61,0.0,0,0,0,18.5,0.157,0.217,0.027228877199999998,35289496500.0,9071850.0,18143700.0,198.47860798650166,0.05102277840269966,0.10204555680539933
SRCA,2019,8.8,15.1,9.5,0.0,0.0,0.0,2.09,0.11,11.7,0.0,0.5,0.0,2.7,3.94,0.0,0.34,9.5,12.2,63.99,0.02,0.01,31.6,0.0,65.6,96.7,1.2,-0.7,13.3,3.54,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,207.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.095,0.122,0.0120789756,58050768150.0,9071850.0,18143700.0,279.62797760115603,0.04369869942196532,0.08739739884393063
SRCA,2020,8.8,15.1,9.5,0.0,0.0,0.0,2.09,0.11,11.7,0.0,0.5,0.0,2.7,5.61,0.0,0.34,9.6,12.1,58.9,0.02,0.01,26.2,0.0,67.1,96.6,1.2,-0.7,15.2,3.44,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.67,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,205.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.096,0.121,0.011737761599999999,53433196500.0,9071850.0,18143700.0,260.01555474452556,0.044145255474452555,0.08829051094890511
SRCA,2021,8.8,15.1,9.5,0.2,0.0,0.0,2.09,0.11,11.7,0.0,0.5,0.0,2.7,5.63,0.0,0.34,9.9,12.6,64.26,0.02,0.01,30.2,0.1,69.3,96.4,1.2,-0.7,16.5,3.68,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,212.9,0.0,0.0,0.0,0.19,0.0,0.0,0,0,0,0.0,0.099,0.126,0.012556675199999999,58295708100.0,9071850.0,18143700.0,273.8173231564115,0.042610850164396426,0.08522170032879285
SRCA,2022,9.1,14.4,9.5,0.2,0.0,0.0,2.09,0.12,11.8,0.0,0.3,0.08,2.7,14.72,0.0,0.34,10.1,13.1,58.95,0.02,0.01,25.7,0.1,68.9,96.7,1.2,-0.7,34.1,3.68,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0,10.78,0.0,0.0,0.0,0.7,0.0,0,0,0.0,0.27,0,0.0,225.9,0.23,0.0,0.0,0.19,0.0,0.0,0,0,0,9.17,0.10099999999999999,0.131,0.012556675199999999,53478555750.0,9071850.0,18143700.0,236.7355278884462,0.04015869853917663,0.08031739707835325
SRCA,2023,11.1,12.8,10.8,0.2,0.0,0.0,2.09,0.12,11.8,0.0,0.3,0.31,2.7,14.72,0.0,0.34,10.3,13.4,52.43,0.01,0.01,17.1,0.1,76.0,97.0,1.1,-0.7,39.4,3.92,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.31,0,10.78,0.0,0.0,0.13,2.27,0.0,0,0,0.0,0.27,0,0.0,229.9,2.41,0.0,1.36,0.2,0.0,0.0,0,0,0,9.4,0.10300000000000001,0.134,0.0133755888,47563709550.0,9071850.0,9071850.0,206.88868877772944,0.03945998260113093,0.03945998260113093
SRCA,2024,13.9,9.8,10.8,0.2,0.0,0.0,2.09,0.12,11.9,0.0,0.3,0.79,2.7,14.78,0.0,0.34,10.5,13.8,48.18,0.01,0.0,9.2,0.1,85.9,97.4,1.1,-0.7,41.1,4.22,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.79,0,10.85,0.0,0.0,0.31,5.3,0.0,0,0,0.0,0.27,0,0.0,234.1,5.42,0.0,1.36,0.2,0.0,0.0,0,0,0,9.95,0.105,0.138,0.014399230799999998,43708173300.0,0.0,9071850.0,186.70727595044855,0.0,0.038752029047415634
SRCA,2025,16.6,5.9,10.8,0.2,0.0,0.0,2.09,0.79,11.9,0.0,0.3,0.79,2.7,14.78,0.0,0.34,10.7,14.2,51.9,0.01,0.01,14.3,0.1,86.2,97.4,1.1,-0.7,47.1,4.65,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.79,0,10.85,0.0,0.0,0.31,9.26,0.0,0,0,0.0,0.27,0,0.0,245.3,8.09,0.0,1.36,0.22,0.0,0.0,0,0,0,10.62,0.107,0.142,0.015866451,47082901500.0,9071850.0,9071850.0,191.94007949449653,0.036982674276396246,0.036982674276396246
SRCA,2026,16.6,5.9,11.9,0.2,0.0,0.0,2.09,0.79,11.1,0.0,0.3,0.79,2.7,14.78,0.0,0.34,10.9,14.5,58.91,0.01,0.02,24.4,0.1,83.3,91.6,0.7,-0.7,47.1,5.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.79,0,10.85,0.0,0.0,0.31,9.26,0.0,0,0,0.74,0.27,0,0.0,246.5,8.09,0.0,2.42,0.24,0.0,0.0,0,0,0,10.62,0.109,0.145,0.017060699999999998,53442268350.0,18143700.0,9071850.0,216.80433407707912,0.0736052738336714,0.0368026369168357
SRCA,2027,16.8,5.9,12.1,0.3,0.0,0.0,2.09,0.79,11.1,0.0,0.3,0.83,2.7,14.81,0.0,0.34,11.0,14.7,57.9,0.01,0.01,24.6,0.1,82.8,91.6,0.4,-0.7,47.2,5.24,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.83,0,10.87,0.0,0.0,0.31,9.26,0.0,0,0,0.74,0.27,0,0.0,246.0,8.23,0.0,2.61,0.26,0.0,0.0,0,0,0,10.69,0.11,0.147,0.0178796136,52526011500.0,9071850.0,9071850.0,213.5203719512195,0.036877439024390245,0.036877439024390245
SRCA,2028,16.8,5.3,13.3,0.3,0.0,0.0,2.09,0.79,11.1,0.0,0.3,0.83,2.7,14.81,0.0,0.34,11.2,15.0,55.18,0.01,0.01,23.2,0.1,80.9,91.6,0.2,-0.7,47.2,5.4,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.83,0,10.87,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,242.6,8.23,0.0,3.89,0.29,0.0,0.0,0,0,0,10.69,0.11199999999999999,0.15,0.018425556,50058468300.0,9071850.0,9071850.0,206.34158408903545,0.03739427040395713,0.03739427040395713
SRCA,2029,16.8,5.3,13.3,0.3,0.0,0.0,2.09,0.79,11.2,0.0,0.3,0.83,2.7,14.81,0.0,0.34,11.3,15.3,54.84,0.01,0.01,22.6,0.1,81.4,92.0,0.2,-0.7,47.2,5.53,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.83,0,10.87,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,242.8,8.23,0.0,3.89,0.31,0.0,0.0,0,0,0,10.69,0.113,0.153,0.0188691342,49750025400.0,9071850.0,9071850.0,204.90125782537066,0.03736346787479407,0.03736346787479407
SRCA,2030,16.8,5.3,13.7,0.3,0.0,0.0,2.09,0.79,11.2,0.0,0.3,0.83,2.7,14.81,0.0,0.34,11.5,15.6,51.47,0.01,0.01,18.8,0.1,82.6,92.3,0.2,-0.7,47.2,5.63,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.83,0,10.87,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,240.5,8.23,0.0,4.27,0.34,0.0,0.0,0,0,0,10.69,0.115,0.156,0.019210348199999998,46692811950.0,9071850.0,9071850.0,194.14890623700626,0.037720790020790027,0.037720790020790027
SRCA,2031,17.1,5.3,13.8,0.4,0.0,0.0,2.09,0.79,11.3,0.0,0.3,0.94,2.7,14.85,0.0,0.34,11.6,15.9,50.77,0.01,0.01,17.8,0.2,83.3,92.7,0.2,-0.7,47.5,5.73,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.94,0,10.91,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,241.0,8.54,0.0,4.38,0.37,0.0,0.0,0,0,0,10.83,0.11599999999999999,0.159,0.0195515622,46057782450.0,9071850.0,9071850.0,191.1111304979253,0.03764253112033195,0.03764253112033195
SRCA,2032,17.1,5.3,14.6,0.4,0.0,0.0,2.09,0.79,11.3,0.0,0.3,0.94,2.7,14.85,0.0,0.34,11.8,16.2,49.29,0.01,0.01,16.5,0.2,83.0,92.7,0.2,-0.7,47.7,5.9,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.94,0,10.91,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,239.5,8.54,0.0,5.11,0.4,0.0,0.0,0,0,0,10.83,0.11800000000000001,0.162,0.020131626,44715148650.0,9071850.0,9071850.0,186.70208204592902,0.03787828810020877,0.03787828810020877
SRCA,2033,17.3,5.3,14.8,0.4,0.0,0.0,2.09,0.79,11.3,0.0,0.3,1.08,2.7,14.89,0.0,0.34,12.0,16.5,52.1,0.01,0.01,19.0,0.2,84.0,92.7,0.2,-0.7,48.1,6.1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.08,0,10.96,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,243.5,8.73,0.0,5.36,0.43,0.0,0.0,0,0,0,11.02,0.12,0.165,0.020814054,47264338500.0,9071850.0,9071850.0,194.1040595482546,0.03725605749486653,0.03725605749486653
SRCA,2034,17.5,5.3,15.1,0.5,0.0,0.0,2.09,0.79,11.3,0.0,0.3,1.27,2.7,14.95,0.0,0.34,12.2,16.8,52.99,0.01,0.01,18.9,0.2,86.4,92.7,0.2,-0.7,48.8,6.31,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.27,0,11.01,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,246.5,8.94,0.0,5.66,0.54,0.0,0.0,0,0,0,11.26,0.122,0.168,0.021530603399999997,48071733150.0,9071850.0,9071850.0,195.01717302231236,0.0368026369168357,0.0368026369168357
SRCA,2035,17.5,5.3,15.9,0.6,0.0,0.0,2.09,0.79,11.3,0.0,0.3,1.27,2.7,14.95,0.0,0.34,12.4,17.1,51.79,0.01,0.01,16.7,0.3,88.7,92.7,0.2,-0.7,49.0,6.41,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.27,0,11.01,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,246.8,8.94,0.0,6.44,0.64,0.0,0.0,0,0,0,11.26,0.124,0.171,0.0218718174,46983111150.0,9071850.0,9071850.0,190.3691699756888,0.036757901134521875,0.036757901134521875
SRCA,2036,17.5,5.3,16.3,0.8,0.0,0.0,2.09,0.79,11.3,0.0,0.3,1.52,2.7,14.95,0.0,0.34,12.5,17.4,51.55,0.01,0.01,15.5,0.3,90.8,92.7,0.2,-0.7,49.6,6.55,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.52,0,11.01,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,248.4,8.94,0.0,6.82,0.76,0.0,0.0,0,0,0,11.52,0.125,0.174,0.022349516999999996,46765386750.0,9071850.0,9071850.0,188.266452294686,0.036521135265700486,0.036521135265700486
SRCA,2037,17.5,5.3,17.1,0.9,0.0,0.0,2.09,0.79,11.3,0.0,0.3,1.52,2.7,14.95,0.0,0.34,12.8,17.7,52.56,0.01,0.01,16.3,0.4,91.2,92.7,0.2,-0.7,49.8,6.72,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.52,0,11.01,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,249.8,8.94,0.0,7.67,0.87,0.0,0.0,0,0,0,11.52,0.128,0.177,0.0229295808,47681643600.0,9071850.0,9071850.0,190.8792778222578,0.03631645316253002,0.03631645316253002
SRCA,2038,17.5,5.3,17.5,1.0,0.0,0.0,2.09,0.79,11.3,0.0,0.3,1.78,2.7,15.22,0.0,0.34,13.0,18.0,53.21,0.01,0.01,16.9,0.4,91.5,92.7,0.1,-0.7,51.1,6.89,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.78,0,11.29,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,251.9,8.99,0.0,8.0,0.98,0.0,0.0,0,0,0,12.05,0.13,0.18,0.023509644599999997,48271313850.0,9071850.0,9071850.0,191.62887594283447,0.036013695911075824,0.036013695911075824
SRCA,2039,18.3,5.3,17.5,1.1,0.0,0.0,2.09,0.79,11.3,0.0,0.3,1.78,2.7,16.41,0.0,0.34,13.2,18.4,51.05,0.01,0.01,14.2,0.5,93.2,92.7,0.1,-0.7,53.6,7.05,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.78,0,12.48,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,253.6,9.73,0.0,8.0,1.09,0.0,0.0,0,0,0,13.24,0.132,0.184,0.024055586999999996,46311794250.0,9071850.0,9071850.0,182.61748521293376,0.035772279179810726,0.035772279179810726
SRCA,2040,18.5,5.3,17.6,1.2,0.0,0.0,2.09,0.79,11.3,0.0,0.3,1.89,2.7,16.41,0.0,0.34,13.4,18.7,50.4,0.01,0.01,12.4,0.5,96.1,92.7,0.1,-0.7,54.5,7.22,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.89,0,12.48,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,255.5,10.01,0.0,8.17,1.2,0.0,0.0,0,0,0,13.34,0.134,0.187,0.024635650799999995,45722124000.0,9071850.0,9071850.0,178.95156164383562,0.035506262230919766,0.035506262230919766
SRCA,2041,18.9,5.3,17.6,1.3,0.0,0.0,2.09,0.79,11.3,0.0,0.3,2.1,2.7,18.98,0.0,0.34,13.7,19.1,49.8,0.01,0.01,12.1,0.6,95.8,92.7,0.1,-0.7,60.2,7.37,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,2.1,0,15.04,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,260.6,10.42,0.0,8.17,1.32,0.0,0.0,0,0,0,16.12,0.13699999999999998,0.191,0.025147471799999998,45177813000.0,9071850.0,9071850.0,173.36075594781275,0.03481139677666922,0.03481139677666922
SRCA,2042,19.3,5.3,17.9,1.4,0.0,0.0,2.09,0.79,11.3,0.0,0.3,2.1,2.7,22.6,0.0,0.34,13.9,19.5,47.32,0.01,0.01,11.6,0.6,90.9,92.7,0.1,-0.7,68.6,7.54,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,2.1,0,18.67,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,263.7,10.78,0.0,8.49,1.44,0.0,0.0,0,0,0,19.75,0.139,0.195,0.025727535599999997,42927994200.0,9071850.0,9071850.0,162.7910284414107,0.03440216154721275,0.03440216154721275
SRCA,2043,19.3,5.3,18.7,1.6,0.0,0.0,2.09,0.79,11.3,0.0,0.3,2.1,2.7,23.66,0.0,0.34,14.2,19.8,46.6,0.01,0.01,11.6,0.7,89.2,92.7,0.0,-0.7,72.5,7.72,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,2.1,0,19.72,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,266.0,10.78,0.0,9.24,1.57,0.0,0.0,0,0,0,20.8,0.142,0.198,0.026341720799999996,42274821000.0,9071850.0,9071850.0,158.92789849624063,0.0341046992481203,0.0341046992481203
SRCA,2044,19.3,5.3,19.6,1.7,0.0,0.0,2.09,0.79,11.3,0.0,0.3,2.1,2.7,26.97,0.0,0.34,14.4,20.2,45.72,0.01,0.01,11.6,0.7,86.8,92.7,0.0,-0.7,79.5,7.89,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,2.1,0,23.03,0.0,0.0,0.31,9.77,0.0,0,0,0.74,0.27,0,0.0,270.6,10.78,0.0,10.16,1.7,0.0,0.0,0,0,0,24.11,0.14400000000000002,0.20199999999999999,0.0269217846,41476498200.0,9071850.0,9071850.0,153.2760465631929,0.033524944567627495,0.033524944567627495
SRCA,2045,19.6,4.9,20.0,1.8,0.0,0.0,2.09,0.79,11.3,0.0,0.3,2.1,2.7,30.17,0.0,0.34,14.7,20.6,44.25,0.01,0.01,10.7,0.8,85.4,92.7,0.0,-0.7,87.0,8.06,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,2.1,0,26.24,0.0,0.0,0.31,10.19,0.0,0,0,0.74,0.27,0,0.0,275.9,11.03,0.0,10.54,1.84,0.0,0.0,0,0,0,27.32,0.147,0.20600000000000002,0.0275018484,40142936250.0,9071850.0,9071850.0,145.4981379122871,0.032880935121420804,0.032880935121420804
SRCA,2046,19.6,4.9,20.8,2.0,0.0,0.0,2.09,0.79,11.3,0.0,0.3,2.1,2.7,32.03,0.0,0.34,14.9,21.0,44.14,0.01,0.01,10.6,0.9,85.0,93.1,0.0,-0.7,92.0,8.27,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,2.1,0,28.09,0.0,0.0,0.31,10.19,0.0,0,0,0.74,0.27,0,0.0,281.0,11.03,0.0,11.32,1.98,0.0,0.0,0,0,0,29.17,0.149,0.21,0.028218397799999996,40043145900.0,9071850.0,9071850.0,142.50229857651246,0.03228416370106762,0.03228416370106762
SRCA,2047,19.6,4.9,20.8,2.1,0.0,0.0,2.09,0.95,11.4,0.0,0.3,2.1,2.7,32.03,0.0,0.34,15.2,21.4,44.64,0.01,0.01,10.6,0.9,86.2,93.5,0.0,-0.7,94.3,8.54,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,2.1,0,28.09,0.0,0.0,0.31,10.19,0.0,0,0,0.74,0.27,0,0.0,284.9,11.03,0.0,11.36,2.13,0.0,0.0,0,0,0,29.33,0.152,0.214,0.029139675599999994,40496738400.0,9071850.0,9071850.0,142.14369392769393,0.03184222534222535,0.03184222534222535
SRCA,2048,19.6,4.9,21.6,2.3,0.0,0.0,2.09,0.96,11.4,0.0,0.3,2.1,2.7,32.03,0.0,0.34,15.4,21.8,46.1,0.01,0.01,10.6,1.0,89.6,93.5,0.0,-0.7,94.3,8.81,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,2.1,0,28.09,0.0,0.0,0.31,10.19,0.0,0,0,0.74,0.27,0,0.0,288.3,11.03,0.0,12.15,2.28,0.0,0.0,0,0,0,29.33,0.154,0.218,0.0300609534,41821228500.0,9071850.0,9071850.0,145.06149323621227,0.031466701352757545,0.031466701352757545
SRCA,2049,19.6,4.9,22.1,2.4,0.0,0.0,2.09,0.96,11.4,0.0,0.3,2.51,2.7,32.16,0.0,0.34,15.7,22.2,46.94,0.01,0.01,10.6,1.1,91.4,93.5,0.0,-0.7,95.6,9.05,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,2.51,0,28.23,0.0,0.0,0.31,10.19,0.0,0,0,0.74,0.27,0,0.0,291.6,11.11,0.0,12.67,2.44,0.01,0.0,0,0,0,29.88,0.157,0.222,0.030879867,42583263900.0,9071850.0,9071850.0,146.03314094650207,0.03111059670781893,0.03111059670781893
SRCA,2050,19.6,4.9,23.8,2.6,0.0,0.0,2.09,0.96,11.4,0.0,0.3,2.51,2.7,32.16,0.0,0.34,16.0,22.6,48.02,0.01,0.01,10.6,1.1,94.0,93.5,0.0,-0.7,95.9,9.3,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,2.51,0,28.23,0.0,0.0,0.31,10.19,0.0,0,0,0.74,0.27,0,0.0,294.5,11.11,0.0,14.35,2.6,0.01,0.0,0,0,0,29.89,0.16,0.226,0.031732902,43563023700.0,9071850.0,9071850.0,147.92198200339558,0.030804244482173174,0.030804244482173174
SRCE,2019,10.5,13.8,7.8,0.0,0.0,0.0,5.25,0.03,8.3,0.0,0.0,0.03,1.7,0.31,0.0,0.0,9.6,9.8,91.24,0.02,0.05,63.7,0.0,44.5,66.4,0.3,-0.5,17.8,2.69,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,192.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.096,0.098,0.0091786566,82771559400.0,45359250.0,18143700.0,430.6532747138398,0.2360002601456816,0.09440010405827264
SRCE,2020,10.5,12.4,7.8,0.0,0.0,0.0,5.26,0.03,8.3,0.0,0.0,0.03,1.7,0.31,0.0,0.0,10.0,10.1,89.56,0.03,0.05,62.5,0.0,43.0,66.3,0.3,-0.5,18.1,2.58,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.37,0.0,0,0,0.0,0.0,0,0.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1,0.10099999999999999,0.0088033212,81247488600.0,45359250.0,27215550.0,428.29461570901424,0.23911043753294675,0.14346626251976807
SRCE,2021,10.5,12.4,7.8,0.0,0.0,0.0,5.26,0.03,8.3,0.0,0.0,0.03,1.7,0.62,0.0,0.0,9.0,9.3,90.02,0.02,0.04,60.5,0.0,48.9,66.2,0.3,-0.5,18.3,2.79,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,0.31,0.0,0.0,0.0,1.37,0.0,0,0,0.0,0.0,0,0.0,193.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.09,0.09300000000000001,0.009519870599999999,81664793700.0,36287400.0,18143700.0,421.6045105833764,0.18733815178110483,0.09366907589055241
SRCE,2022,10.5,10.6,7.8,0.0,0.0,0.0,5.26,0.03,8.3,0.0,0.0,0.09,1.7,0.62,0.0,0.0,8.9,9.3,83.67,0.01,0.03,54.2,0.0,52.2,66.1,0.2,-0.5,18.5,2.91,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0,0.31,0.0,0.0,0.0,3.17,0.0,0,0,0.0,0.0,0,0.0,190.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06,0.08900000000000001,0.09300000000000001,0.0099293274,75904168950.0,27215550.0,9071850.0,397.82059198113205,0.14263915094339621,0.04754638364779874
SRCE,2023,10.5,9.7,7.8,0.0,0.0,0.0,5.26,0.03,8.3,0.0,0.0,0.33,1.7,0.62,0.0,0.0,9.0,9.5,77.77,0.01,0.03,49.6,0.0,50.8,66.1,0.2,-0.5,19.2,3.1,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.3,0,0.31,0.0,0.0,0.0,4.04,0.0,0,0,0.0,0.0,0,0.0,185.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3,0.09,0.095,0.010577633999999999,70551777450.0,27215550.0,9071850.0,380.53817394822005,0.14679368932038833,0.04893122977346278
SRCE,2024,10.5,8.9,7.8,0.0,0.0,0.0,5.26,0.03,8.3,0.0,0.0,0.33,1.7,1.61,0.0,0.0,9.2,9.7,70.69,0.01,0.03,45.7,0.0,44.7,66.1,0.2,-0.5,21.3,3.35,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.3,0,1.3,0.0,0.0,0.0,4.91,0.0,0,0,0.0,0.0,0,0.0,177.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.29,0.092,0.09699999999999999,0.011430669,64128907649.99999,27215550.0,9071850.0,361.08619172297296,0.15324070945945947,0.051080236486486484
SRCE,2025,10.5,7.7,7.8,0.0,0.0,0.0,5.26,0.03,8.3,0.0,0.5,0.33,1.7,1.61,0.0,0.0,9.4,10.0,62.98,0.01,0.04,43.4,0.0,43.4,66.1,0.2,-0.5,21.8,3.76,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.3,0,1.3,0.0,0.0,0.0,5.58,0.0,0,0,0.0,0.0,0,0.0,174.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.29,0.094,0.1,0.012829646399999999,57134511300.0,36287400.0,9071850.0,327.60614277522933,0.20806995412844034,0.052017488532110086
