datetime,Qe,T_db,Patm,RH,Wcomp_kW,Wct_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-10-06 12:30:00-08:00,500,22.2,101.3,0.41,83.05,3.284,86.34,0.2525,0.005775
2020-10-06 13:30:00-08:00,500,22.2,101.2,0.61,83.05,3.284,86.34,0.2208,0.005049
2020-10-06 14:30:00-08:00,500,24.4,101.2,0.37,83.05,3.284,86.34,0.2697,0.006169
2020-10-06 15:30:00-08:00,500,25.6,101.2,0.32,83.05,3.284,86.34,0.2852,0.006523
2020-10-06 16:30:00-08:00,500,22.8,101.2,0.29,83.05,3.284,86.34,0.2767,0.006329
2020-10-06 17:30:00-08:00,500,20.0,101.2,0.35,83.05,3.284,86.34,0.2519,0.005761
2020-10-06 18:30:00-08:00,500,18.3,101.2,0.45,83.05,3.284,86.34,0.2288,0.005232
2020-10-06 19:30:00-08:00,500,17.8,101.2,0.43,83.05,3.284,86.34,0.2293,0.005244
2020-10-06 20:30:00-08:00,500,17.2,101.2,0.41,83.05,3.284,86.34,0.2292,0.005243
2020-10-06 21:30:00-08:00,500,16.1,101.3,0.62,83.05,3.284,86.34,0.1974,0.004516
2020-10-06 22:30:00-08:00,500,16.1,101.3,0.58,83.05,3.284,86.34,0.2023,0.004627
2020-10-06 23:30:00-08:00,500,15.6,101.3,0.51,83.05,3.284,86.34,0.2088,0.004776
2020-10-07 00:30:00-08:00,500,14.4,101.3,0.84,83.05,3.284,86.34,0.1671,0.003822
2020-10-07 01:30:00-08:00,500,13.9,101.3,0.93,83.05,3.284,86.34,0.1566,0.003581
2020-10-07 02:30:00-08:00,500,13.9,101.3,0.89,83.05,3.284,86.34,0.1605,0.003672
2020-10-07 03:30:00-08:00,500,12.8,101.3,0.86,83.05,3.284,86.34,0.1603,0.003665
2020-10-07 04:30:00-08:00,500,12.2,101.3,0.97,83.05,3.284,86.34,0.1481,0.003388
2020-10-07 05:30:00-08:00,500,12.2,101.4,1.0,83.05,3.284,86.34,0.1453,0.003324
2020-10-07 06:30:00-08:00,500,13.3,101.5,0.97,83.05,3.284,86.34,0.151,0.003453
2020-10-07 07:30:00-08:00,500,14.4,101.5,0.9,83.05,3.284,86.34,0.1609,0.003679
2020-10-07 08:30:00-08:00,500,16.1,101.5,0.83,83.05,3.284,86.34,0.1731,0.00396
2020-10-07 09:30:00-08:00,500,16.7,101.6,0.8,83.05,3.284,86.34,0.1782,0.004076
2020-10-07 10:30:00-08:00,500,18.3,101.6,0.7,83.05,3.284,86.34,0.1952,0.004465
2020-10-07 11:30:00-08:00,500,20.6,101.5,0.57,83.05,3.284,86.34,0.2208,0.005051
2020-10-07 12:30:00-08:00,500,21.1,101.5,0.55,83.05,3.284,86.34,0.2256,0.005161
2020-10-07 13:30:00-08:00,500,20.6,101.5,0.61,83.05,3.284,86.34,0.2151,0.004919
2020-10-07 14:30:00-08:00,500,19.4,101.5,0.61,83.05,3.284,86.34,0.2108,0.004822
2020-10-07 15:30:00-08:00,500,18.9,101.5,0.68,83.05,3.284,86.34,0.1998,0.00457
2020-10-07 16:30:00-08:00,500,18.3,101.5,0.68,83.05,3.284,86.34,0.1978,0.004524
2020-10-07 17:30:00-08:00,500,17.2,101.5,0.72,83.05,3.284,86.34,0.1892,0.004327
2020-10-07 18:30:00-08:00,500,16.7,101.6,0.72,83.05,3.284,86.34,0.1875,0.004288
2020-10-07 19:30:00-08:00,500,16.1,101.6,0.75,83.05,3.284,86.34,0.182,0.004164
2020-10-07 20:30:00-08:00,500,16.1,101.7,0.72,83.05,3.284,86.34,0.1854,0.004241
2020-10-07 21:30:00-08:00,500,16.1,101.7,0.78,83.05,3.284,86.34,0.1786,0.004085
2020-10-07 22:30:00-08:00,500,16.1,101.7,0.78,83.05,3.284,86.34,0.1786,0.004085
2020-10-07 23:30:00-08:00,500,16.7,101.7,0.75,83.05,3.284,86.34,0.1839,0.004206
2020-10-08 00:30:00-08:00,500,17.2,101.8,0.75,83.05,3.284,86.34,0.1855,0.004242
2020-10-08 01:30:00-08:00,500,16.7,101.8,0.8,83.05,3.284,86.34,0.1781,0.004074
2020-10-08 02:30:00-08:00,500,16.7,101.8,0.8,83.05,3.284,86.34,0.1781,0.004074
2020-10-08 03:30:00-08:00,500,16.7,101.8,0.75,83.05,3.284,86.34,0.1839,0.004205
2020-10-08 04:30:00-08:00,500,16.7,101.8,0.8,83.05,3.284,86.34,0.1781,0.004074
2020-10-08 05:30:00-08:00,500,16.1,101.9,0.87,83.05,3.284,86.34,0.1686,0.003855
2020-10-08 06:30:00-08:00,500,16.7,101.9,0.84,83.05,3.284,86.34,0.1736,0.00397
2020-10-08 07:30:00-08:00,500,16.7,102.0,0.84,83.05,3.284,86.34,0.1735,0.003969
2020-10-08 08:30:00-08:00,500,17.2,102.0,0.84,83.05,3.284,86.34,0.1749,0.004001
2020-10-08 09:30:00-08:00,500,17.2,102.0,0.84,83.05,3.284,86.34,0.1749,0.004001
2020-10-08 10:30:00-08:00,500,18.3,102.1,0.76,83.05,3.284,86.34,0.1875,0.004289
2020-10-08 11:30:00-08:00,500,18.9,102.0,0.73,83.05,3.284,86.34,0.1931,0.004418
2020-10-08 12:30:00-08:00,500,18.9,102.0,0.7,83.05,3.284,86.34,0.197,0.004505
2020-10-08 13:30:00-08:00,500,18.3,102.0,0.7,83.05,3.284,86.34,0.195,0.00446
2020-10-08 14:30:00-08:00,500,18.3,101.9,0.68,83.05,3.284,86.34,0.1976,0.004518
2020-10-08 15:30:00-08:00,500,17.8,101.9,0.67,83.05,3.284,86.34,0.1971,0.004508
2020-10-08 16:30:00-08:00,500,17.2,101.9,0.67,83.05,3.284,86.34,0.195,0.00446
2020-10-08 17:30:00-08:00,500,15.6,101.9,0.72,83.05,3.284,86.34,0.1836,0.0042
2020-10-08 18:30:00-08:00,500,15.0,101.9,0.75,83.05,3.284,86.34,0.1783,0.004077
2020-10-08 19:30:00-08:00,500,15.0,101.9,0.72,83.05,3.284,86.34,0.1816,0.004153
2020-10-08 20:30:00-08:00,500,14.4,102.0,0.78,83.05,3.284,86.34,0.173,0.003957
2020-10-08 21:30:00-08:00,500,14.4,102.0,0.78,83.05,3.284,86.34,0.173,0.003957
2020-10-08 22:30:00-08:00,500,13.9,101.9,0.8,83.05,3.284,86.34,0.1694,0.003874
2020-10-08 23:30:00-08:00,500,13.9,101.9,0.8,83.05,3.284,86.34,0.1694,0.003874
2020-10-09 00:30:00-08:00,500,13.3,101.9,0.84,83.05,3.284,86.34,0.1634,0.003738
2020-10-09 01:30:00-08:00,500,12.8,101.9,0.86,83.05,3.284,86.34,0.1599,0.003658
2020-10-09 02:30:00-08:00,500,12.8,101.9,0.86,83.05,3.284,86.34,0.1599,0.003658
2020-10-09 03:30:00-08:00,500,12.8,101.9,0.86,83.05,3.284,86.34,0.1599,0.003658
2020-10-09 04:30:00-08:00,500,12.8,101.9,0.86,83.05,3.284,86.34,0.1599,0.003658
2020-10-09 05:30:00-08:00,500,12.8,101.9,0.83,83.05,3.284,86.34,0.1629,0.003725
2020-10-09 06:30:00-08:00,500,12.8,102.0,0.86,83.05,3.284,86.34,0.1599,0.003657
2020-10-09 07:30:00-08:00,500,15.0,102.0,0.69,83.05,3.284,86.34,0.1848,0.004228
2020-10-09 08:30:00-08:00,500,16.7,102.0,0.62,83.05,3.284,86.34,0.1993,0.004557
2020-10-09 09:30:00-08:00,500,17.8,102.0,0.54,83.05,3.284,86.34,0.2138,0.004889
2020-10-09 10:30:00-08:00,500,18.9,101.9,0.52,83.05,3.284,86.34,0.221,0.005055
2020-10-09 11:30:00-08:00,500,20.0,101.9,0.49,83.05,3.284,86.34,0.2299,0.005258
2020-10-09 12:30:00-08:00,500,18.9,101.8,0.59,83.05,3.284,86.34,0.2115,0.004837
2020-10-09 13:30:00-08:00,500,18.3,101.8,0.63,83.05,3.284,86.34,0.204,0.004666
2020-10-09 14:30:00-08:00,500,17.8,101.8,0.63,83.05,3.284,86.34,0.2022,0.004625
2020-10-09 15:30:00-08:00,500,17.2,101.7,0.65,83.05,3.284,86.34,0.1976,0.004519
2020-10-09 16:30:00-08:00,500,16.1,101.7,0.7,83.05,3.284,86.34,0.1877,0.004294
2020-10-09 17:30:00-08:00,500,15.0,101.7,0.69,83.05,3.284,86.34,0.185,0.004232
2020-10-09 18:30:00-08:00,500,15.0,101.7,0.69,83.05,3.284,86.34,0.185,0.004232
2020-10-09 19:30:00-08:00,500,14.4,101.7,0.72,83.05,3.284,86.34,0.1796,0.004108
2020-10-09 20:30:00-08:00,500,13.9,101.7,0.77,83.05,3.284,86.34,0.1726,0.003948
2020-10-09 21:30:00-08:00,500,13.9,101.7,0.77,83.05,3.284,86.34,0.1726,0.003948
2020-10-09 22:30:00-08:00,500,13.3,101.7,0.8,83.05,3.284,86.34,0.1676,0.003832
2020-10-09 23:30:00-08:00,500,13.3,101.8,0.77,83.05,3.284,86.34,0.1706,0.003901
2020-10-10 00:30:00-08:00,500,13.3,101.8,0.77,83.05,3.284,86.34,0.1706,0.003901
2020-10-10 01:30:00-08:00,500,12.8,101.8,0.83,83.05,3.284,86.34,0.1629,0.003726
2020-10-10 02:30:00-08:00,500,12.2,101.7,0.86,83.05,3.284,86.34,0.1582,0.003619
2020-10-10 03:30:00-08:00,500,12.2,101.7,0.86,83.05,3.284,86.34,0.1582,0.003619
2020-10-10 04:30:00-08:00,500,11.7,101.8,0.83,83.05,3.284,86.34,0.1594,0.003647
2020-10-10 05:30:00-08:00,500,11.1,101.7,0.86,83.05,3.284,86.34,0.1548,0.003541
2020-10-10 06:30:00-08:00,500,11.1,101.8,0.89,83.05,3.284,86.34,0.152,0.003477
2020-10-10 07:30:00-08:00,500,13.9,101.8,0.74,83.05,3.284,86.34,0.1757,0.004018
2020-10-10 08:30:00-08:00,500,15.0,101.8,0.75,83.05,3.284,86.34,0.1783,0.004078
2020-10-10 09:30:00-08:00,500,15.6,101.8,0.72,83.05,3.284,86.34,0.1837,0.004201
2020-10-10 10:30:00-08:00,500,16.7,101.8,0.62,83.05,3.284,86.34,0.1994,0.00456
2020-10-10 11:30:00-08:00,500,17.2,101.7,0.63,83.05,3.284,86.34,0.2001,0.004576
2020-10-10 12:30:00-08:00,500,18.3,101.6,0.54,83.05,3.284,86.34,0.216,0.004941
2020-10-10 13:30:00-08:00,500,18.9,101.6,0.5,83.05,3.284,86.34,0.224,0.005124
2020-10-10 14:30:00-08:00,500,18.3,101.6,0.5,83.05,3.284,86.34,0.2215,0.005066
2020-10-10 15:30:00-08:00,500,17.8,101.5,0.52,83.05,3.284,86.34,0.2168,0.004958
2020-10-10 16:30:00-08:00,500,15.6,101.5,0.64,83.05,3.284,86.34,0.1931,0.004415
2020-10-10 17:30:00-08:00,500,14.4,101.5,0.72,83.05,3.284,86.34,0.1797,0.004111
2020-10-10 18:30:00-08:00,500,13.3,101.5,0.77,83.05,3.284,86.34,0.1707,0.003905
2020-10-10 19:30:00-08:00,500,13.3,101.4,0.77,83.05,3.284,86.34,0.1708,0.003906
2020-10-10 20:30:00-08:00,500,12.8,101.5,0.83,83.05,3.284,86.34,0.1631,0.00373
2020-10-10 21:30:00-08:00,500,12.2,101.5,0.86,83.05,3.284,86.34,0.1583,0.003621
2020-10-10 22:30:00-08:00,500,11.7,101.5,0.8,83.05,3.284,86.34,0.1625,0.003715
2020-10-10 23:30:00-08:00,500,12.2,101.5,0.86,83.05,3.284,86.34,0.1583,0.003621
2020-10-11 00:30:00-08:00,500,11.1,101.5,0.89,83.05,3.284,86.34,0.1522,0.003481
2020-10-11 01:30:00-08:00,500,10.0,101.4,0.8,83.05,3.284,86.34,0.1568,0.003587
2020-10-11 02:30:00-08:00,500,10.0,101.4,0.83,83.05,3.284,86.34,0.1542,0.003526
2020-10-11 03:30:00-08:00,500,9.4,101.4,0.83,83.05,3.284,86.34,0.1522,0.003481
2020-10-11 04:30:00-08:00,500,9.4,101.4,0.8,83.05,3.284,86.34,0.1548,0.00354
2020-10-11 05:30:00-08:00,500,9.4,101.4,0.83,83.05,3.284,86.34,0.1522,0.003481
2020-10-11 06:30:00-08:00,500,10.0,101.5,0.83,83.05,3.284,86.34,0.1541,0.003524
2020-10-11 07:30:00-08:00,500,13.3,101.5,0.77,83.05,3.284,86.34,0.1707,0.003905
2020-10-11 08:30:00-08:00,500,15.0,101.6,0.75,83.05,3.284,86.34,0.1784,0.004081
2020-10-11 09:30:00-08:00,500,15.0,101.5,0.77,83.05,3.284,86.34,0.1763,0.004032
2020-10-11 10:30:00-08:00,500,16.1,101.5,0.72,83.05,3.284,86.34,0.1855,0.004243
2020-10-11 11:30:00-08:00,500,17.2,101.5,0.7,83.05,3.284,86.34,0.1916,0.004382
2020-10-11 12:30:00-08:00,500,19.4,101.4,0.54,83.05,3.284,86.34,0.2206,0.005045
2020-10-11 13:30:00-08:00,500,19.4,101.4,0.49,83.05,3.284,86.34,0.2277,0.005208
2020-10-11 14:30:00-08:00,500,17.8,101.4,0.52,83.05,3.284,86.34,0.2168,0.004959
2020-10-11 15:30:00-08:00,500,17.8,101.4,0.5,83.05,3.284,86.34,0.2195,0.005021
2020-10-11 16:30:00-08:00,500,16.7,101.4,0.52,83.05,3.284,86.34,0.2122,0.004853
2020-10-11 17:30:00-08:00,500,15.0,101.4,0.62,83.05,3.284,86.34,0.1932,0.004418
2020-10-11 18:30:00-08:00,500,15.0,101.4,0.62,83.05,3.284,86.34,0.1932,0.004418
2020-10-11 19:30:00-08:00,500,13.9,101.4,0.67,83.05,3.284,86.34,0.1834,0.004195
2020-10-11 20:30:00-08:00,500,14.4,101.5,0.65,83.05,3.284,86.34,0.1874,0.004287
2020-10-11 21:30:00-08:00,500,13.9,101.5,0.69,83.05,3.284,86.34,0.1812,0.004144
2020-10-11 22:30:00-08:00,500,13.3,101.6,0.84,83.05,3.284,86.34,0.1636,0.003742
2020-10-11 23:30:00-08:00,500,13.3,101.6,0.87,83.05,3.284,86.34,0.1606,0.003674
2020-10-12 00:30:00-08:00,500,12.8,101.6,0.89,83.05,3.284,86.34,0.1572,0.003595
2020-10-12 01:30:00-08:00,500,12.8,101.6,0.89,83.05,3.284,86.34,0.1572,0.003595
2020-10-12 02:30:00-08:00,500,12.2,101.5,0.83,83.05,3.284,86.34,0.1612,0.003687
2020-10-12 03:30:00-08:00,500,12.2,101.6,0.86,83.05,3.284,86.34,0.1583,0.00362
2020-10-12 04:30:00-08:00,500,12.8,101.6,0.86,83.05,3.284,86.34,0.1601,0.003662
2020-10-12 05:30:00-08:00,500,12.8,101.6,0.86,83.05,3.284,86.34,0.1601,0.003662
2020-10-12 06:30:00-08:00,500,13.3,101.6,0.87,83.05,3.284,86.34,0.1606,0.003674
2020-10-12 07:30:00-08:00,500,14.4,101.7,0.81,83.05,3.284,86.34,0.17,0.003889
2020-10-12 08:30:00-08:00,500,15.6,101.6,0.78,83.05,3.284,86.34,0.1771,0.00405
2020-10-12 09:30:00-08:00,500,15.6,101.7,0.78,83.05,3.284,86.34,0.177,0.004049
2020-10-12 10:30:00-08:00,500,16.7,101.7,0.72,83.05,3.284,86.34,0.1874,0.004287
2020-10-12 11:30:00-08:00,500,16.7,101.6,0.72,83.05,3.284,86.34,0.1875,0.004288
2020-10-12 12:30:00-08:00,500,17.8,101.6,0.7,83.05,3.284,86.34,0.1936,0.004427
2020-10-12 13:30:00-08:00,500,21.1,101.6,0.46,83.05,3.284,86.34,0.2393,0.005474
2020-10-12 14:30:00-08:00,500,20.0,101.6,0.5,83.05,3.284,86.34,0.2286,0.005229
2020-10-12 15:30:00-08:00,500,18.9,101.6,0.59,83.05,3.284,86.34,0.2116,0.00484
2020-10-12 16:30:00-08:00,500,17.8,101.6,0.7,83.05,3.284,86.34,0.1936,0.004427
2020-10-12 17:30:00-08:00,500,16.7,101.6,0.8,83.05,3.284,86.34,0.1782,0.004076
2020-10-12 18:30:00-08:00,500,16.7,101.6,0.78,83.05,3.284,86.34,0.1805,0.004129
2020-10-12 19:30:00-08:00,500,15.6,101.6,0.86,83.05,3.284,86.34,0.1684,0.003851
2020-10-12 20:30:00-08:00,500,15.6,101.6,0.86,83.05,3.284,86.34,0.1684,0.003851
2020-10-12 21:30:00-08:00,500,15.6,101.6,0.83,83.05,3.284,86.34,0.1716,0.003925
2020-10-12 22:30:00-08:00,500,15.6,101.7,0.86,83.05,3.284,86.34,0.1683,0.00385
2020-10-12 23:30:00-08:00,500,15.6,101.7,0.9,83.05,3.284,86.34,0.1641,0.003753
2020-10-13 00:30:00-08:00,500,15.0,101.7,0.93,83.05,3.284,86.34,0.1593,0.003644
2020-10-13 01:30:00-08:00,500,14.4,101.7,0.9,83.05,3.284,86.34,0.1608,0.003677
2020-10-13 02:30:00-08:00,500,15.0,101.7,0.87,83.05,3.284,86.34,0.1655,0.003786
2020-10-13 03:30:00-08:00,500,15.0,101.7,0.87,83.05,3.284,86.34,0.1655,0.003786
2020-10-13 04:30:00-08:00,500,15.0,101.7,0.9,83.05,3.284,86.34,0.1624,0.003715
2020-10-13 05:30:00-08:00,500,15.0,101.8,0.93,83.05,3.284,86.34,0.1593,0.003643
2020-10-13 06:30:00-08:00,500,15.0,101.8,0.96,83.05,3.284,86.34,0.1563,0.003574
2020-10-13 07:30:00-08:00,500,15.0,101.9,0.93,83.05,3.284,86.34,0.1593,0.003642
2020-10-13 08:30:00-08:00,500,15.0,101.9,0.93,83.05,3.284,86.34,0.1593,0.003642
2020-10-13 09:30:00-08:00,500,16.1,101.9,0.87,83.05,3.284,86.34,0.1686,0.003855
2020-10-13 10:30:00-08:00,500,17.2,101.9,0.78,83.05,3.284,86.34,0.1819,0.00416
2020-10-13 11:30:00-08:00,500,18.3,101.8,0.7,83.05,3.284,86.34,0.1951,0.004462
2020-10-13 12:30:00-08:00,500,18.3,101.7,0.68,83.05,3.284,86.34,0.1977,0.004521
2020-10-13 13:30:00-08:00,500,18.9,101.7,0.63,83.05,3.284,86.34,0.2062,0.004717
2020-10-13 14:30:00-08:00,500,18.3,101.7,0.58,83.05,3.284,86.34,0.2106,0.004817
2020-10-13 15:30:00-08:00,500,16.7,101.7,0.78,83.05,3.284,86.34,0.1805,0.004127
2020-10-13 16:30:00-08:00,500,16.1,101.7,0.81,83.05,3.284,86.34,0.1752,0.004008
2020-10-13 17:30:00-08:00,500,15.6,101.7,0.8,83.05,3.284,86.34,0.1748,0.003998
2020-10-13 18:30:00-08:00,500,14.4,101.7,0.87,83.05,3.284,86.34,0.1638,0.003746
2020-10-13 19:30:00-08:00,500,14.4,101.6,0.84,83.05,3.284,86.34,0.167,0.003818
2020-10-13 20:30:00-08:00,500,13.9,101.7,0.87,83.05,3.284,86.34,0.1623,0.003713
2020-10-13 21:30:00-08:00,500,13.9,101.6,0.87,83.05,3.284,86.34,0.1624,0.003714
2020-10-13 22:30:00-08:00,500,13.3,101.6,0.9,83.05,3.284,86.34,0.1577,0.003606
2020-10-13 23:30:00-08:00,500,13.3,101.6,0.9,83.05,3.284,86.34,0.1577,0.003606
2020-10-14 00:30:00-08:00,500,13.3,101.6,0.9,83.05,3.284,86.34,0.1577,0.003606
2020-10-14 01:30:00-08:00,500,12.8,101.5,0.93,83.05,3.284,86.34,0.1534,0.003509
2020-10-14 02:30:00-08:00,500,13.3,101.5,0.9,83.05,3.284,86.34,0.1577,0.003607
2020-10-14 03:30:00-08:00,500,13.3,101.5,0.9,83.05,3.284,86.34,0.1577,0.003607
2020-10-14 04:30:00-08:00,500,12.8,101.4,0.89,83.05,3.284,86.34,0.1573,0.003598
2020-10-14 05:30:00-08:00,500,12.2,101.5,0.93,83.05,3.284,86.34,0.1517,0.00347
2020-10-14 06:30:00-08:00,500,12.8,101.5,0.89,83.05,3.284,86.34,0.1572,0.003596
2020-10-14 07:30:00-08:00,500,13.9,101.5,0.83,83.05,3.284,86.34,0.1665,0.003808
2020-10-14 08:30:00-08:00,500,14.4,101.5,0.81,83.05,3.284,86.34,0.1701,0.003891
2020-10-14 09:30:00-08:00,500,15.6,101.5,0.78,83.05,3.284,86.34,0.1771,0.004051
2020-10-14 10:30:00-08:00,500,16.7,101.4,0.65,83.05,3.284,86.34,0.196,0.004482
2020-10-14 11:30:00-08:00,500,17.2,101.3,0.6,83.05,3.284,86.34,0.2041,0.004668
2020-10-14 12:30:00-08:00,500,17.2,101.2,0.6,83.05,3.284,86.34,0.2041,0.004669
2020-10-14 13:30:00-08:00,500,17.2,101.2,0.63,83.05,3.284,86.34,0.2004,0.004583
2020-10-14 14:30:00-08:00,500,16.7,101.1,0.65,83.05,3.284,86.34,0.1961,0.004486
2020-10-14 15:30:00-08:00,500,15.6,101.1,0.69,83.05,3.284,86.34,0.1875,0.004288
2020-10-14 16:30:00-08:00,500,15.6,101.0,0.69,83.05,3.284,86.34,0.1876,0.00429
2020-10-14 17:30:00-08:00,500,14.4,101.0,0.75,83.05,3.284,86.34,0.1768,0.004043
2020-10-14 18:30:00-08:00,500,13.9,101.1,0.77,83.05,3.284,86.34,0.1729,0.003955
2020-10-14 19:30:00-08:00,500,13.3,101.1,0.84,83.05,3.284,86.34,0.1639,0.003748
2020-10-14 20:30:00-08:00,500,13.3,101.1,0.84,83.05,3.284,86.34,0.1639,0.003748
2020-10-14 21:30:00-08:00,500,12.8,101.1,0.86,83.05,3.284,86.34,0.1604,0.003668
2020-10-14 22:30:00-08:00,500,12.8,101.1,0.86,83.05,3.284,86.34,0.1604,0.003668
2020-10-14 23:30:00-08:00,500,12.2,101.0,0.86,83.05,3.284,86.34,0.1586,0.003627
2020-10-15 00:30:00-08:00,500,11.7,101.1,0.86,83.05,3.284,86.34,0.157,0.003591
2020-10-15 01:30:00-08:00,500,11.1,101.1,0.89,83.05,3.284,86.34,0.1524,0.003485
2020-10-15 02:30:00-08:00,500,10.6,101.1,0.92,83.05,3.284,86.34,0.1482,0.00339
2020-10-15 03:30:00-08:00,500,11.1,101.1,0.89,83.05,3.284,86.34,0.1524,0.003485
2020-10-15 04:30:00-08:00,500,10.6,101.1,0.92,83.05,3.284,86.34,0.1482,0.00339
2020-10-15 05:30:00-08:00,500,10.6,101.2,0.89,83.05,3.284,86.34,0.1508,0.00345
2020-10-15 06:30:00-08:00,500,11.1,101.2,0.89,83.05,3.284,86.34,0.1523,0.003484
2020-10-15 07:30:00-08:00,500,13.3,101.3,0.8,83.05,3.284,86.34,0.1678,0.003837
2020-10-15 08:30:00-08:00,500,14.4,101.3,0.78,83.05,3.284,86.34,0.1734,0.003966
2020-10-15 09:30:00-08:00,500,15.0,101.3,0.75,83.05,3.284,86.34,0.1786,0.004085
2020-10-15 10:30:00-08:00,500,15.6,101.3,0.72,83.05,3.284,86.34,0.184,0.004207
2020-10-15 11:30:00-08:00,500,18.3,101.2,0.54,83.05,3.284,86.34,0.2163,0.004947
2020-10-15 12:30:00-08:00,500,18.3,101.2,0.48,83.05,3.284,86.34,0.2246,0.005136
2020-10-15 13:30:00-08:00,500,18.3,101.2,0.45,83.05,3.284,86.34,0.2288,0.005232
2020-10-15 14:30:00-08:00,500,17.8,101.2,0.52,83.05,3.284,86.34,0.217,0.004962
2020-10-15 15:30:00-08:00,500,17.2,101.2,0.54,83.05,3.284,86.34,0.2118,0.004845
2020-10-15 16:30:00-08:00,500,15.6,101.2,0.64,83.05,3.284,86.34,0.1932,0.00442
2020-10-15 17:30:00-08:00,500,14.4,101.2,0.7,83.05,3.284,86.34,0.1821,0.004165
2020-10-15 18:30:00-08:00,500,13.9,101.2,0.72,83.05,3.284,86.34,0.1782,0.004075
2020-10-15 19:30:00-08:00,500,13.9,101.3,0.72,83.05,3.284,86.34,0.1781,0.004074
2020-10-15 20:30:00-08:00,500,13.3,101.4,0.77,83.05,3.284,86.34,0.1708,0.003906
2020-10-15 21:30:00-08:00,500,13.3,101.4,0.75,83.05,3.284,86.34,0.1728,0.003953
2020-10-15 22:30:00-08:00,500,12.8,101.4,0.74,83.05,3.284,86.34,0.1721,0.003937
2020-10-15 23:30:00-08:00,500,12.8,101.4,0.72,83.05,3.284,86.34,0.1742,0.003984
2020-10-16 00:30:00-08:00,500,12.2,101.4,0.77,83.05,3.284,86.34,0.1671,0.003821
2020-10-16 01:30:00-08:00,500,12.2,101.5,0.69,83.05,3.284,86.34,0.175,0.004002
2020-10-16 02:30:00-08:00,500,12.8,101.5,0.64,83.05,3.284,86.34,0.1824,0.004172
2020-10-16 03:30:00-08:00,500,15.0,101.5,0.45,83.05,3.284,86.34,0.2134,0.00488
2020-10-16 04:30:00-08:00,500,15.0,101.6,0.47,83.05,3.284,86.34,0.2108,0.004822
2020-10-16 05:30:00-08:00,500,15.6,101.6,0.49,83.05,3.284,86.34,0.2111,0.004828
2020-10-16 06:30:00-08:00,500,16.1,101.7,0.46,83.05,3.284,86.34,0.2171,0.004964
2020-10-16 07:30:00-08:00,500,16.7,101.7,0.42,83.05,3.284,86.34,0.2251,0.005148
2020-10-16 08:30:00-08:00,500,17.2,101.7,0.39,83.05,3.284,86.34,0.2316,0.005297
2020-10-16 09:30:00-08:00,500,17.8,101.7,0.38,83.05,3.284,86.34,0.236,0.005397
2020-10-16 10:30:00-08:00,500,18.9,101.7,0.37,83.05,3.284,86.34,0.2429,0.005555
2020-10-16 11:30:00-08:00,500,19.4,101.7,0.32,83.05,3.284,86.34,0.2531,0.00579
2020-10-16 12:30:00-08:00,500,20.6,101.6,0.3,83.05,3.284,86.34,0.2629,0.006012
2020-10-16 13:30:00-08:00,500,21.7,101.6,0.28,83.05,3.284,86.34,0.2723,0.006227
2020-10-16 14:30:00-08:00,500,21.1,101.6,0.28,83.05,3.284,86.34,0.269,0.006152
2020-10-16 15:30:00-08:00,500,20.6,101.5,0.31,83.05,3.284,86.34,0.2613,0.005976
2020-10-16 16:30:00-08:00,500,19.4,101.5,0.34,83.05,3.284,86.34,0.2502,0.005722
2020-10-16 17:30:00-08:00,500,17.2,101.6,0.41,83.05,3.284,86.34,0.2289,0.005236
2020-10-16 18:30:00-08:00,500,17.2,101.6,0.39,83.05,3.284,86.34,0.2317,0.005299
2020-10-16 19:30:00-08:00,500,19.4,101.6,0.32,83.05,3.284,86.34,0.2532,0.005792
2020-10-16 20:30:00-08:00,500,19.4,101.7,0.24,83.05,3.284,86.34,0.266,0.006083
2020-10-16 21:30:00-08:00,500,18.9,101.7,0.32,83.05,3.284,86.34,0.2505,0.005729
2020-10-16 22:30:00-08:00,500,18.3,101.7,0.37,83.05,3.284,86.34,0.2399,0.005487
2020-10-16 23:30:00-08:00,500,17.8,101.7,0.31,83.05,3.284,86.34,0.2461,0.005629
2020-10-17 00:30:00-08:00,500,16.7,101.8,0.38,83.05,3.284,86.34,0.2304,0.00527
2020-10-17 01:30:00-08:00,500,13.3,101.8,0.38,83.05,3.284,86.34,0.2133,0.004878
2020-10-17 02:30:00-08:00,500,13.3,101.8,0.38,83.05,3.284,86.34,0.2133,0.004878
2020-10-17 03:30:00-08:00,500,15.6,101.8,0.3,83.05,3.284,86.34,0.2355,0.005385
2020-10-17 04:30:00-08:00,500,11.1,101.9,0.59,83.05,3.284,86.34,0.1804,0.004127
2020-10-17 05:30:00-08:00,500,11.1,101.9,0.54,83.05,3.284,86.34,0.1854,0.004241
2020-10-17 06:30:00-08:00,500,12.2,101.9,0.53,83.05,3.284,86.34,0.1913,0.004375
2020-10-17 07:30:00-08:00,500,16.1,102.0,0.48,83.05,3.284,86.34,0.2143,0.004901
2020-10-17 08:30:00-08:00,500,17.8,102.0,0.3,83.05,3.284,86.34,0.2474,0.005657
2020-10-17 09:30:00-08:00,500,18.9,102.0,0.28,83.05,3.284,86.34,0.2565,0.005866
2020-10-17 10:30:00-08:00,500,20.6,102.0,0.26,83.05,3.284,86.34,0.2693,0.006159
