datetime,Qe,T_db,Patm,RH,Wcomp_kW,Wct_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-07-07 16:30:00-06:00,500,30.0,98.2,0.53,83.05,3.284,86.34,0.2605,0.005957
2020-07-07 17:30:00-06:00,500,28.9,98.2,0.57,83.05,3.284,86.34,0.2496,0.005709
2020-07-07 18:30:00-06:00,500,28.9,98.2,0.57,83.05,3.284,86.34,0.2496,0.005709
2020-07-07 19:30:00-06:00,500,26.7,98.2,0.72,83.05,3.284,86.34,0.218,0.004986
2020-07-07 20:30:00-06:00,500,26.1,98.4,0.67,83.05,3.284,86.34,0.2245,0.005135
2020-07-07 21:30:00-06:00,500,24.4,98.4,0.69,83.05,3.284,86.34,0.2168,0.004958
2020-07-07 22:30:00-06:00,500,24.4,98.4,0.66,83.05,3.284,86.34,0.2215,0.005065
2020-07-07 23:30:00-06:00,500,23.3,98.5,0.71,83.05,3.284,86.34,0.2107,0.004819
2020-07-08 00:30:00-06:00,500,22.2,98.5,0.76,83.05,3.284,86.34,0.2006,0.004588
2020-07-08 01:30:00-06:00,500,21.7,98.5,0.76,83.05,3.284,86.34,0.1992,0.004557
2020-07-08 02:30:00-06:00,500,21.1,98.5,0.71,83.05,3.284,86.34,0.2044,0.004675
2020-07-08 03:30:00-06:00,500,19.4,98.5,0.73,83.05,3.284,86.34,0.1966,0.004496
2020-07-08 04:30:00-06:00,500,18.3,98.6,0.78,83.05,3.284,86.34,0.1869,0.004275
2020-07-08 05:30:00-06:00,500,20.0,98.7,0.76,83.05,3.284,86.34,0.1944,0.004445
2020-07-08 06:30:00-06:00,500,21.7,98.7,0.59,83.05,3.284,86.34,0.2235,0.005112
2020-07-08 07:30:00-06:00,500,22.2,98.8,0.51,83.05,3.284,86.34,0.2377,0.005438
2020-07-08 08:30:00-06:00,500,23.3,98.8,0.46,83.05,3.284,86.34,0.2504,0.005728
2020-07-08 09:30:00-06:00,500,22.8,98.9,0.5,83.05,3.284,86.34,0.2416,0.005526
2020-07-08 10:30:00-06:00,500,23.9,98.9,0.5,83.05,3.284,86.34,0.2458,0.005622
2020-07-08 11:30:00-06:00,500,24.4,98.9,0.47,83.05,3.284,86.34,0.253,0.005786
2020-07-08 12:30:00-06:00,500,25.0,98.9,0.45,83.05,3.284,86.34,0.259,0.005923
2020-07-08 13:30:00-06:00,500,24.4,98.9,0.48,83.05,3.284,86.34,0.2512,0.005745
2020-07-08 14:30:00-06:00,500,23.9,98.9,0.5,83.05,3.284,86.34,0.2458,0.005622
2020-07-08 15:30:00-06:00,500,23.9,99.0,0.5,83.05,3.284,86.34,0.2458,0.005621
2020-07-08 16:30:00-06:00,500,23.3,99.0,0.52,83.05,3.284,86.34,0.2401,0.005492
2020-07-08 17:30:00-06:00,500,23.9,99.0,0.46,83.05,3.284,86.34,0.2527,0.00578
2020-07-08 18:30:00-06:00,500,22.8,99.0,0.5,83.05,3.284,86.34,0.2416,0.005525
2020-07-08 19:30:00-06:00,500,21.1,99.1,0.57,83.05,3.284,86.34,0.2241,0.005126
2020-07-08 20:30:00-06:00,500,20.6,99.1,0.59,83.05,3.284,86.34,0.2194,0.005018
2020-07-08 21:30:00-06:00,500,19.4,99.2,0.59,83.05,3.284,86.34,0.215,0.004917
2020-07-08 22:30:00-06:00,500,17.8,99.3,0.61,83.05,3.284,86.34,0.2063,0.004719
2020-07-08 23:30:00-06:00,500,16.7,99.3,0.65,83.05,3.284,86.34,0.1972,0.004511
2020-07-09 00:30:00-06:00,500,15.0,99.3,0.72,83.05,3.284,86.34,0.1831,0.004187
2020-07-09 01:30:00-06:00,500,14.4,99.4,0.75,83.05,3.284,86.34,0.1777,0.004064
2020-07-09 02:30:00-06:00,500,13.9,99.5,0.78,83.05,3.284,86.34,0.1728,0.003952
2020-07-09 03:30:00-06:00,500,13.3,99.4,0.8,83.05,3.284,86.34,0.1688,0.003861
2020-07-09 04:30:00-06:00,500,12.8,99.5,0.83,83.05,3.284,86.34,0.1642,0.003755
2020-07-09 05:30:00-06:00,500,15.0,99.5,0.75,83.05,3.284,86.34,0.1796,0.004108
2020-07-09 06:30:00-06:00,500,17.2,99.6,0.65,83.05,3.284,86.34,0.1989,0.004548
2020-07-09 07:30:00-06:00,500,18.9,99.5,0.52,83.05,3.284,86.34,0.2226,0.005092
2020-07-09 08:30:00-06:00,500,20.0,99.5,0.51,83.05,3.284,86.34,0.2286,0.005228
2020-07-09 09:30:00-06:00,500,20.6,99.6,0.49,83.05,3.284,86.34,0.234,0.005351
2020-07-09 10:30:00-06:00,500,21.1,99.6,0.46,83.05,3.284,86.34,0.2407,0.005506
2020-07-09 11:30:00-06:00,500,21.7,99.5,0.46,83.05,3.284,86.34,0.2433,0.005565
2020-07-09 12:30:00-06:00,500,22.2,99.5,0.46,83.05,3.284,86.34,0.2454,0.005613
2020-07-09 13:30:00-06:00,500,22.8,99.4,0.46,83.05,3.284,86.34,0.248,0.005672
2020-07-09 14:30:00-06:00,500,23.3,99.4,0.46,83.05,3.284,86.34,0.25,0.005718
2020-07-09 15:30:00-06:00,500,25.0,99.3,0.42,83.05,3.284,86.34,0.2643,0.006044
2020-07-09 16:30:00-06:00,500,22.2,99.3,0.51,83.05,3.284,86.34,0.2374,0.00543
2020-07-09 17:30:00-06:00,500,21.7,99.3,0.55,83.05,3.284,86.34,0.2293,0.005243
2020-07-09 18:30:00-06:00,500,21.1,99.3,0.57,83.05,3.284,86.34,0.224,0.005124
2020-07-09 19:30:00-06:00,500,19.4,99.2,0.63,83.05,3.284,86.34,0.2095,0.004791
2020-07-09 20:30:00-06:00,500,19.4,99.2,0.63,83.05,3.284,86.34,0.2095,0.004791
2020-07-09 21:30:00-06:00,500,19.4,99.2,0.63,83.05,3.284,86.34,0.2095,0.004791
2020-07-09 22:30:00-06:00,500,19.4,99.2,0.63,83.05,3.284,86.34,0.2095,0.004791
2020-07-09 23:30:00-06:00,500,18.9,99.1,0.65,83.05,3.284,86.34,0.2051,0.004691
2020-07-10 00:30:00-06:00,500,18.3,99.1,0.7,83.05,3.284,86.34,0.1966,0.004497
2020-07-10 01:30:00-06:00,500,18.3,99.1,0.68,83.05,3.284,86.34,0.1992,0.004555
2020-07-10 02:30:00-06:00,500,17.8,99.1,0.73,83.05,3.284,86.34,0.1913,0.004374
2020-07-10 03:30:00-06:00,500,18.9,99.1,0.7,83.05,3.284,86.34,0.1986,0.004541
2020-07-10 04:30:00-06:00,500,18.3,99.1,0.75,83.05,3.284,86.34,0.1904,0.004354
2020-07-10 05:30:00-06:00,500,18.3,99.1,0.75,83.05,3.284,86.34,0.1904,0.004354
2020-07-10 06:30:00-06:00,500,18.3,99.1,0.75,83.05,3.284,86.34,0.1904,0.004354
2020-07-10 07:30:00-06:00,500,18.3,99.1,0.7,83.05,3.284,86.34,0.1966,0.004497
2020-07-10 08:30:00-06:00,500,17.8,99.1,0.7,83.05,3.284,86.34,0.195,0.004459
2020-07-10 09:30:00-06:00,500,19.4,99.1,0.68,83.05,3.284,86.34,0.2028,0.004638
2020-07-10 10:30:00-06:00,500,21.1,99.0,0.61,83.05,3.284,86.34,0.2183,0.004993
2020-07-10 11:30:00-06:00,500,21.7,98.9,0.61,83.05,3.284,86.34,0.2204,0.005041
2020-07-10 12:30:00-06:00,500,23.3,98.9,0.55,83.05,3.284,86.34,0.2353,0.005381
2020-07-10 13:30:00-06:00,500,22.8,98.9,0.62,83.05,3.284,86.34,0.2225,0.00509
2020-07-10 14:30:00-06:00,500,22.2,98.7,0.64,83.05,3.284,86.34,0.2177,0.004979
2020-07-10 15:30:00-06:00,500,24.4,98.7,0.58,83.05,3.284,86.34,0.2342,0.005356
2020-07-10 16:30:00-06:00,500,23.3,98.6,0.6,83.05,3.284,86.34,0.2274,0.005202
2020-07-10 17:30:00-06:00,500,22.2,98.5,0.62,83.05,3.284,86.34,0.2208,0.00505
2020-07-10 18:30:00-06:00,500,22.2,98.5,0.64,83.05,3.284,86.34,0.2178,0.004982
2020-07-10 19:30:00-06:00,500,21.1,98.5,0.66,83.05,3.284,86.34,0.2114,0.004835
2020-07-10 20:30:00-06:00,500,20.6,98.4,0.68,83.05,3.284,86.34,0.2071,0.004736
2020-07-10 21:30:00-06:00,500,20.0,98.4,0.73,83.05,3.284,86.34,0.1984,0.004539
2020-07-10 22:30:00-06:00,500,20.0,98.3,0.71,83.05,3.284,86.34,0.2012,0.004601
2020-07-10 23:30:00-06:00,500,20.0,98.2,0.71,83.05,3.284,86.34,0.2012,0.004602
2020-07-11 00:30:00-06:00,500,20.0,98.1,0.73,83.05,3.284,86.34,0.1986,0.004542
2020-07-11 01:30:00-06:00,500,20.0,98.1,0.73,83.05,3.284,86.34,0.1986,0.004542
2020-07-11 02:30:00-06:00,500,19.4,98.0,0.81,83.05,3.284,86.34,0.1867,0.004269
2020-07-11 03:30:00-06:00,500,18.3,98.0,0.9,83.05,3.284,86.34,0.173,0.003956
2020-07-11 04:30:00-06:00,500,18.9,97.8,0.9,83.05,3.284,86.34,0.1746,0.003993
2020-07-11 05:30:00-06:00,500,18.9,97.8,0.87,83.05,3.284,86.34,0.1781,0.004074
2020-07-11 06:30:00-06:00,500,19.4,97.8,0.87,83.05,3.284,86.34,0.1794,0.004103
2020-07-11 07:30:00-06:00,500,21.1,97.9,0.81,83.05,3.284,86.34,0.1913,0.004374
2020-07-11 08:30:00-06:00,500,23.3,97.9,0.74,83.05,3.284,86.34,0.2066,0.004726
2020-07-11 09:30:00-06:00,500,24.4,98.0,0.64,83.05,3.284,86.34,0.2248,0.005142
2020-07-11 10:30:00-06:00,500,26.1,98.0,0.58,83.05,3.284,86.34,0.2399,0.005487
2020-07-11 11:30:00-06:00,500,26.7,97.9,0.6,83.05,3.284,86.34,0.2382,0.005448
2020-07-11 12:30:00-06:00,500,26.1,97.9,0.62,83.05,3.284,86.34,0.2331,0.00533
2020-07-11 13:30:00-06:00,500,27.8,97.8,0.61,83.05,3.284,86.34,0.2395,0.005477
2020-07-11 14:30:00-06:00,500,28.3,97.8,0.57,83.05,3.284,86.34,0.2482,0.005676
2020-07-11 15:30:00-06:00,500,28.3,97.8,0.57,83.05,3.284,86.34,0.2482,0.005676
2020-07-11 16:30:00-06:00,500,28.9,97.8,0.48,83.05,3.284,86.34,0.2677,0.006123
2020-07-11 17:30:00-06:00,500,27.8,97.7,0.49,83.05,3.284,86.34,0.2622,0.005997
2020-07-11 18:30:00-06:00,500,26.7,97.8,0.51,83.05,3.284,86.34,0.2546,0.005823
2020-07-11 19:30:00-06:00,500,23.9,97.8,0.58,83.05,3.284,86.34,0.2331,0.005331
2020-07-11 20:30:00-06:00,500,22.8,97.8,0.64,83.05,3.284,86.34,0.2201,0.005034
2020-07-11 21:30:00-06:00,500,22.8,97.8,0.66,83.05,3.284,86.34,0.2171,0.004965
2020-07-11 22:30:00-06:00,500,22.8,97.9,0.66,83.05,3.284,86.34,0.217,0.004963
2020-07-11 23:30:00-06:00,500,20.6,97.9,0.71,83.05,3.284,86.34,0.2032,0.004648
2020-07-12 00:30:00-06:00,500,19.4,97.8,0.73,83.05,3.284,86.34,0.197,0.004505
2020-07-12 01:30:00-06:00,500,19.4,97.9,0.7,83.05,3.284,86.34,0.2008,0.004593
2020-07-12 02:30:00-06:00,500,18.3,97.9,0.7,83.05,3.284,86.34,0.1973,0.004512
2020-07-12 03:30:00-06:00,500,18.3,97.9,0.7,83.05,3.284,86.34,0.1973,0.004512
2020-07-12 04:30:00-06:00,500,17.2,98.0,0.75,83.05,3.284,86.34,0.1875,0.004289
2020-07-12 05:30:00-06:00,500,17.8,98.1,0.75,83.05,3.284,86.34,0.1894,0.004331
2020-07-12 06:30:00-06:00,500,19.4,98.1,0.68,83.05,3.284,86.34,0.2034,0.004651
2020-07-12 07:30:00-06:00,500,20.0,98.1,0.68,83.05,3.284,86.34,0.2053,0.004696
2020-07-12 08:30:00-06:00,500,20.6,98.2,0.63,83.05,3.284,86.34,0.2142,0.004899
2020-07-12 09:30:00-06:00,500,21.1,98.2,0.61,83.05,3.284,86.34,0.2188,0.005004
2020-07-12 10:30:00-06:00,500,22.2,98.2,0.59,83.05,3.284,86.34,0.2255,0.005158
2020-07-12 11:30:00-06:00,500,23.9,98.3,0.52,83.05,3.284,86.34,0.2428,0.005553
2020-07-12 12:30:00-06:00,500,25.6,98.3,0.5,83.05,3.284,86.34,0.2524,0.005773
2020-07-12 13:30:00-06:00,500,26.1,98.3,0.45,83.05,3.284,86.34,0.2636,0.006029
2020-07-12 14:30:00-06:00,500,26.7,98.3,0.45,83.05,3.284,86.34,0.2659,0.006081
2020-07-12 15:30:00-06:00,500,26.7,98.3,0.42,83.05,3.284,86.34,0.2718,0.006217
2020-07-12 16:30:00-06:00,500,26.7,98.4,0.41,83.05,3.284,86.34,0.2738,0.006262
2020-07-12 17:30:00-06:00,500,26.1,98.4,0.47,83.05,3.284,86.34,0.2597,0.00594
2020-07-12 18:30:00-06:00,500,25.0,98.5,0.48,83.05,3.284,86.34,0.2537,0.005803
2020-07-12 19:30:00-06:00,500,22.8,98.5,0.55,83.05,3.284,86.34,0.2337,0.005346
2020-07-12 20:30:00-06:00,500,21.7,98.6,0.57,83.05,3.284,86.34,0.2266,0.005183
2020-07-12 21:30:00-06:00,500,18.9,98.7,0.7,83.05,3.284,86.34,0.1988,0.004547
2020-07-12 22:30:00-06:00,500,18.9,98.7,0.73,83.05,3.284,86.34,0.1949,0.004458
2020-07-12 23:30:00-06:00,500,17.2,98.7,0.78,83.05,3.284,86.34,0.1836,0.004199
2020-07-13 00:30:00-06:00,500,14.4,98.8,0.84,83.05,3.284,86.34,0.1684,0.003852
2020-07-13 01:30:00-06:00,500,15.6,98.8,0.87,83.05,3.284,86.34,0.1687,0.003859
2020-07-13 02:30:00-06:00,500,15.6,98.8,0.9,83.05,3.284,86.34,0.1655,0.003785
2020-07-13 03:30:00-06:00,500,15.0,98.8,0.87,83.05,3.284,86.34,0.167,0.00382
2020-07-13 04:30:00-06:00,500,14.4,98.8,0.87,83.05,3.284,86.34,0.1653,0.003781
2020-07-13 05:30:00-06:00,500,16.1,98.8,0.87,83.05,3.284,86.34,0.1701,0.003891
2020-07-13 06:30:00-06:00,500,20.0,98.8,0.73,83.05,3.284,86.34,0.1982,0.004534
2020-07-13 07:30:00-06:00,500,22.8,98.9,0.62,83.05,3.284,86.34,0.2225,0.00509
2020-07-13 08:30:00-06:00,500,24.4,98.9,0.58,83.05,3.284,86.34,0.2341,0.005354
2020-07-13 09:30:00-06:00,500,26.7,98.8,0.52,83.05,3.284,86.34,0.2522,0.005768
2020-07-13 10:30:00-06:00,500,28.3,98.8,0.48,83.05,3.284,86.34,0.2652,0.006066
2020-07-13 11:30:00-06:00,500,29.4,98.7,0.45,83.05,3.284,86.34,0.2752,0.006294
2020-07-13 12:30:00-06:00,500,30.0,98.6,0.45,83.05,3.284,86.34,0.2772,0.006341
2020-07-13 13:30:00-06:00,500,31.1,98.5,0.43,83.05,3.284,86.34,0.2854,0.006527
2020-07-13 14:30:00-06:00,500,32.2,98.5,0.47,83.05,3.284,86.34,0.2793,0.006388
2020-07-13 15:30:00-06:00,500,31.7,98.4,0.5,83.05,3.284,86.34,0.2713,0.006204
2020-07-13 16:30:00-06:00,500,31.7,98.4,0.54,83.05,3.284,86.34,0.2626,0.006006
2020-07-13 17:30:00-06:00,500,31.7,98.3,0.54,83.05,3.284,86.34,0.2626,0.006007
2020-07-13 18:30:00-06:00,500,30.0,98.3,0.59,83.05,3.284,86.34,0.2485,0.005684
2020-07-13 19:30:00-06:00,500,28.9,98.3,0.63,83.05,3.284,86.34,0.2384,0.005453
2020-07-13 20:30:00-06:00,500,28.3,98.3,0.65,83.05,3.284,86.34,0.2334,0.005339
2020-07-13 21:30:00-06:00,500,27.2,98.4,0.72,83.05,3.284,86.34,0.2191,0.00501
2020-07-13 22:30:00-06:00,500,27.2,98.4,0.74,83.05,3.284,86.34,0.2159,0.004937
2020-07-13 23:30:00-06:00,500,26.1,98.4,0.79,83.05,3.284,86.34,0.2058,0.004707
2020-07-14 00:30:00-06:00,500,26.1,98.4,0.77,83.05,3.284,86.34,0.2088,0.004776
2020-07-14 01:30:00-06:00,500,28.3,98.3,0.59,83.05,3.284,86.34,0.2442,0.005586
2020-07-14 02:30:00-06:00,500,27.8,98.3,0.61,83.05,3.284,86.34,0.2393,0.005472
2020-07-14 03:30:00-06:00,500,26.7,98.3,0.65,83.05,3.284,86.34,0.2294,0.005247
2020-07-14 04:30:00-06:00,500,26.1,98.4,0.65,83.05,3.284,86.34,0.2278,0.00521
2020-07-14 05:30:00-06:00,500,25.6,98.4,0.69,83.05,3.284,86.34,0.22,0.005031
2020-07-14 06:30:00-06:00,500,26.7,98.4,0.69,83.05,3.284,86.34,0.2228,0.005095
2020-07-14 07:30:00-06:00,500,28.3,98.4,0.63,83.05,3.284,86.34,0.2369,0.005419
2020-07-14 08:30:00-06:00,500,29.4,98.4,0.59,83.05,3.284,86.34,0.247,0.005649
2020-07-14 09:30:00-06:00,500,30.6,98.4,0.55,83.05,3.284,86.34,0.2579,0.005898
2020-07-14 10:30:00-06:00,500,31.7,98.4,0.52,83.05,3.284,86.34,0.2669,0.006104
2020-07-14 11:30:00-06:00,500,31.1,98.4,0.55,83.05,3.284,86.34,0.2591,0.005926
2020-07-14 12:30:00-06:00,500,31.1,98.5,0.55,83.05,3.284,86.34,0.259,0.005925
2020-07-14 13:30:00-06:00,500,25.6,98.6,0.79,83.05,3.284,86.34,0.2046,0.00468
2020-07-14 14:30:00-06:00,500,26.1,98.6,0.82,83.05,3.284,86.34,0.2013,0.004605
2020-07-14 15:30:00-06:00,500,25.6,98.6,0.79,83.05,3.284,86.34,0.2046,0.00468
2020-07-14 16:30:00-06:00,500,25.0,98.6,0.79,83.05,3.284,86.34,0.2033,0.004649
2020-07-14 17:30:00-06:00,500,25.0,98.5,0.79,83.05,3.284,86.34,0.2033,0.00465
2020-07-14 18:30:00-06:00,500,25.0,98.6,0.79,83.05,3.284,86.34,0.2033,0.004649
2020-07-14 19:30:00-06:00,500,24.4,98.7,0.82,83.05,3.284,86.34,0.1976,0.004519
2020-07-14 20:30:00-06:00,500,22.2,98.8,0.82,83.05,3.284,86.34,0.1923,0.004398
2020-07-14 21:30:00-06:00,500,21.7,98.9,0.73,83.05,3.284,86.34,0.2032,0.004647
2020-07-14 22:30:00-06:00,500,20.6,98.9,0.73,83.05,3.284,86.34,0.2,0.004573
2020-07-14 23:30:00-06:00,500,19.4,99.0,0.78,83.05,3.284,86.34,0.1899,0.004344
2020-07-15 00:30:00-06:00,500,18.9,99.0,0.78,83.05,3.284,86.34,0.1885,0.004311
2020-07-15 01:30:00-06:00,500,19.4,99.1,0.73,83.05,3.284,86.34,0.1963,0.004489
2020-07-15 02:30:00-06:00,500,18.3,99.1,0.78,83.05,3.284,86.34,0.1867,0.004269
2020-07-15 03:30:00-06:00,500,18.3,99.2,0.75,83.05,3.284,86.34,0.1903,0.004352
2020-07-15 04:30:00-06:00,500,15.6,99.2,0.9,83.05,3.284,86.34,0.1653,0.003781
2020-07-15 05:30:00-06:00,500,17.8,99.2,0.84,83.05,3.284,86.34,0.178,0.004072
2020-07-15 06:30:00-06:00,500,20.6,99.3,0.71,83.05,3.284,86.34,0.2025,0.00463
2020-07-15 07:30:00-06:00,500,22.2,99.3,0.64,83.05,3.284,86.34,0.2174,0.004971
2020-07-15 08:30:00-06:00,500,23.3,99.2,0.58,83.05,3.284,86.34,0.2303,0.005266
2020-07-15 09:30:00-06:00,500,25.0,99.2,0.52,83.05,3.284,86.34,0.2462,0.00563
2020-07-15 10:30:00-06:00,500,26.1,99.3,0.45,83.05,3.284,86.34,0.263,0.006015
2020-07-15 11:30:00-06:00,500,26.7,99.3,0.45,83.05,3.284,86.34,0.2652,0.006067
2020-07-15 12:30:00-06:00,500,27.2,99.2,0.44,83.05,3.284,86.34,0.2692,0.006156
2020-07-15 13:30:00-06:00,500,28.3,99.2,0.44,83.05,3.284,86.34,0.2732,0.006249
2020-07-15 14:30:00-06:00,500,28.9,99.1,0.44,83.05,3.284,86.34,0.2754,0.006299
2020-07-15 15:30:00-06:00,500,30.0,99.1,0.42,83.05,3.284,86.34,0.2836,0.006487
2020-07-15 16:30:00-06:00,500,30.0,99.0,0.39,83.05,3.284,86.34,0.2906,0.006645
2020-07-15 17:30:00-06:00,500,28.3,98.9,0.48,83.05,3.284,86.34,0.2652,0.006065
2020-07-15 18:30:00-06:00,500,27.2,99.0,0.49,83.05,3.284,86.34,0.2594,0.005934
2020-07-15 19:30:00-06:00,500,26.1,99.0,0.52,83.05,3.284,86.34,0.2501,0.005719
2020-07-15 20:30:00-06:00,500,25.6,99.0,0.54,83.05,3.284,86.34,0.2448,0.005599
2020-07-15 21:30:00-06:00,500,23.3,99.0,0.62,83.05,3.284,86.34,0.2241,0.005125
2020-07-15 22:30:00-06:00,500,22.8,99.0,0.66,83.05,3.284,86.34,0.2164,0.00495
2020-07-15 23:30:00-06:00,500,22.8,98.9,0.69,83.05,3.284,86.34,0.212,0.004849
2020-07-16 00:30:00-06:00,500,23.3,98.9,0.64,83.05,3.284,86.34,0.221,0.005055
2020-07-16 01:30:00-06:00,500,22.8,98.8,0.69,83.05,3.284,86.34,0.2121,0.004851
2020-07-16 02:30:00-06:00,500,22.2,98.8,0.71,83.05,3.284,86.34,0.2075,0.004745
2020-07-16 03:30:00-06:00,500,22.2,98.8,0.76,83.05,3.284,86.34,0.2004,0.004584
2020-07-16 04:30:00-06:00,500,21.1,98.7,0.84,83.05,3.284,86.34,0.187,0.004277
2020-07-16 05:30:00-06:00,500,21.7,98.7,0.81,83.05,3.284,86.34,0.1924,0.004401
2020-07-16 06:30:00-06:00,500,22.2,98.7,0.84,83.05,3.284,86.34,0.1897,0.004339
2020-07-16 07:30:00-06:00,500,24.4,98.7,0.76,83.05,3.284,86.34,0.2062,0.004715
2020-07-16 08:30:00-06:00,500,27.2,98.6,0.69,83.05,3.284,86.34,0.2239,0.00512
2020-07-16 09:30:00-06:00,500,28.3,98.5,0.7,83.05,3.284,86.34,0.2248,0.005141
2020-07-16 10:30:00-06:00,500,28.9,98.5,0.72,83.05,3.284,86.34,0.2227,0.005093
2020-07-16 11:30:00-06:00,500,31.1,98.5,0.63,83.05,3.284,86.34,0.2431,0.005561
2020-07-16 12:30:00-06:00,500,31.7,98.4,0.59,83.05,3.284,86.34,0.2522,0.005769
2020-07-16 13:30:00-06:00,500,32.8,98.4,0.56,83.05,3.284,86.34,0.2607,0.005962
2020-07-16 14:30:00-06:00,500,33.3,98.4,0.54,83.05,3.284,86.34,0.266,0.006085
2020-07-16 15:30:00-06:00,500,32.2,98.4,0.57,83.05,3.284,86.34,0.2574,0.005886
2020-07-16 16:30:00-06:00,500,31.1,98.4,0.61,83.05,3.284,86.34,0.247,0.00565
2020-07-16 17:30:00-06:00,500,29.4,98.2,0.65,83.05,3.284,86.34,0.236,0.005397
2020-07-16 18:30:00-06:00,500,28.9,98.0,0.57,83.05,3.284,86.34,0.2497,0.005711
2020-07-16 19:30:00-06:00,500,26.7,98.2,0.56,83.05,3.284,86.34,0.2452,0.005608
2020-07-16 20:30:00-06:00,500,23.9,98.4,0.62,83.05,3.284,86.34,0.2263,0.005175
2020-07-16 21:30:00-06:00,500,23.9,98.5,0.69,83.05,3.284,86.34,0.2154,0.004926
2020-07-16 22:30:00-06:00,500,23.9,98.5,0.62,83.05,3.284,86.34,0.2262,0.005174
2020-07-16 23:30:00-06:00,500,23.9,98.5,0.6,83.05,3.284,86.34,0.2294,0.005247
2020-07-17 00:30:00-06:00,500,23.3,98.5,0.64,83.05,3.284,86.34,0.2213,0.00506
2020-07-17 01:30:00-06:00,500,22.2,98.5,0.71,83.05,3.284,86.34,0.2076,0.004748
2020-07-17 02:30:00-06:00,500,22.2,98.4,0.68,83.05,3.284,86.34,0.212,0.004848
2020-07-17 03:30:00-06:00,500,21.7,98.3,0.73,83.05,3.284,86.34,0.2035,0.004654
2020-07-17 04:30:00-06:00,500,21.1,98.3,0.76,83.05,3.284,86.34,0.1977,0.004521
2020-07-17 05:30:00-06:00,500,21.7,98.3,0.79,83.05,3.284,86.34,0.1953,0.004466
2020-07-17 06:30:00-06:00,500,22.8,98.4,0.82,83.05,3.284,86.34,0.194,0.004436
2020-07-17 07:30:00-06:00,500,26.7,98.4,0.69,83.05,3.284,86.34,0.2228,0.005095
2020-07-17 08:30:00-06:00,500,26.1,98.5,0.65,83.05,3.284,86.34,0.2277,0.005209
2020-07-17 09:30:00-06:00,500,26.7,98.5,0.65,83.05,3.284,86.34,0.2293,0.005245
2020-07-17 10:30:00-06:00,500,27.8,98.5,0.55,83.05,3.284,86.34,0.2502,0.005722
2020-07-17 11:30:00-06:00,500,28.3,98.5,0.49,83.05,3.284,86.34,0.2634,0.006024
2020-07-17 12:30:00-06:00,500,28.3,98.6,0.63,83.05,3.284,86.34,0.2368,0.005417
2020-07-17 13:30:00-06:00,500,26.7,98.6,0.69,83.05,3.284,86.34,0.2227,0.005093
2020-07-17 14:30:00-06:00,500,27.2,98.6,0.65,83.05,3.284,86.34,0.2306,0.005274
2020-07-17 15:30:00-06:00,500,27.2,98.6,0.67,83.05,3.284,86.34,0.2272,0.005196
2020-07-17 16:30:00-06:00,500,25.6,98.5,0.71,83.05,3.284,86.34,0.2168,0.004958
2020-07-17 17:30:00-06:00,500,25.0,98.5,0.74,83.05,3.284,86.34,0.2107,0.004819
2020-07-17 18:30:00-06:00,500,25.0,98.4,0.74,83.05,3.284,86.34,0.2107,0.00482
2020-07-17 19:30:00-06:00,500,23.9,98.4,0.79,83.05,3.284,86.34,0.2008,0.004592
2020-07-17 20:30:00-06:00,500,22.8,98.4,0.84,83.05,3.284,86.34,0.1913,0.004375
2020-07-17 21:30:00-06:00,500,22.2,98.4,0.87,83.05,3.284,86.34,0.1859,0.004252
2020-07-17 22:30:00-06:00,500,21.1,98.4,0.9,83.05,3.284,86.34,0.1796,0.004107
2020-07-17 23:30:00-06:00,500,21.1,98.3,0.9,83.05,3.284,86.34,0.1796,0.004108
2020-07-18 00:30:00-06:00,500,20.6,98.3,0.9,83.05,3.284,86.34,0.1785,0.004082
2020-07-18 01:30:00-06:00,500,20.6,98.2,0.9,83.05,3.284,86.34,0.1785,0.004083
2020-07-18 02:30:00-06:00,500,20.6,98.2,0.87,83.05,3.284,86.34,0.1822,0.004167
2020-07-18 03:30:00-06:00,500,20.0,98.1,0.9,83.05,3.284,86.34,0.1771,0.004051
2020-07-18 04:30:00-06:00,500,20.6,98.1,0.9,83.05,3.284,86.34,0.1785,0.004084
2020-07-18 05:30:00-06:00,500,21.1,98.1,0.87,83.05,3.284,86.34,0.1835,0.004196
2020-07-18 06:30:00-06:00,500,22.8,98.1,0.82,83.05,3.284,86.34,0.1941,0.004439
2020-07-18 07:30:00-06:00,500,23.9,98.1,0.82,83.05,3.284,86.34,0.1967,0.004499
2020-07-18 08:30:00-06:00,500,26.7,98.1,0.74,83.05,3.284,86.34,0.2149,0.004915
2020-07-18 09:30:00-06:00,500,28.9,98.0,0.67,83.05,3.284,86.34,0.2314,0.005293
2020-07-18 10:30:00-06:00,500,31.1,98.0,0.61,83.05,3.284,86.34,0.2472,0.005653
2020-07-18 11:30:00-06:00,500,32.2,98.0,0.59,83.05,3.284,86.34,0.2534,0.005795
2020-07-18 12:30:00-06:00,500,33.3,97.9,0.56,83.05,3.284,86.34,0.2618,0.005988
2020-07-18 13:30:00-06:00,500,33.9,97.9,0.54,83.05,3.284,86.34,0.2673,0.006114
2020-07-18 14:30:00-06:00,500,34.4,97.9,0.52,83.05,3.284,86.34,0.2728,0.00624
