,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s
1172,100.0,3.9,82.0,0.66,1.0,145.0,84.61,0.06595
1173,100.0,3.3,82.1,0.69,1.0,145.0,84.61,0.06425
1174,100.0,3.3,82.1,0.66,1.0,145.0,84.61,0.06499
1175,100.0,2.8,82.2,0.65,1.0,145.0,84.61,0.06442
1176,100.0,3.3,82.2,0.57,1.0,145.0,84.61,0.06719
1177,100.0,2.8,82.3,0.65,1.0,145.0,84.61,0.06439
1178,100.0,2.8,82.3,0.62,1.0,145.0,84.61,0.06511
1179,100.0,1.7,82.4,0.67,1.0,145.0,84.61,0.06217
1180,100.0,1.1,82.4,0.67,1.0,145.0,84.61,0.06124
1181,100.0,-0.6,82.5,0.76,1.0,145.0,84.61,0.05662
1182,100.0,-2.2,82.6,0.83,1.0,145.0,84.61,0.05263
1183,100.0,0.6,82.6,0.57,1.0,145.0,84.61,0.06257
1184,100.0,2.2,82.6,0.4,1.0,145.0,84.61,0.06934
1185,100.0,4.4,82.7,0.34,1.0,145.0,84.61,0.0751
1186,100.0,6.7,82.7,0.29,1.0,145.0,84.61,0.08119
1187,100.0,7.2,82.6,0.27,1.0,145.0,84.61,0.0829
1188,100.0,6.7,82.6,0.23,1.0,145.0,84.61,0.08315
1189,100.0,4.4,82.6,0.34,1.0,145.0,84.61,0.07513
1190,100.0,4.4,82.7,0.4,1.0,145.0,84.61,0.07343
1191,100.0,5.6,82.6,0.27,1.0,145.0,84.61,0.07958
1192,100.0,4.4,82.7,0.33,1.0,145.0,84.61,0.07538
1193,100.0,2.2,82.8,0.65,1.0,145.0,84.61,0.0633
1194,100.0,0.6,82.9,0.66,1.0,145.0,84.61,0.06053
1195,100.0,0.0,83.0,0.76,1.0,145.0,84.61,0.05749
1196,100.0,-1.1,83.0,0.79,1.0,145.0,84.61,0.05506
1197,100.0,-1.1,83.1,0.79,1.0,145.0,84.61,0.05503
1198,100.0,-1.7,83.2,0.91,1.0,145.0,84.61,0.05175
1199,100.0,-1.1,83.2,0.91,1.0,145.0,84.61,0.05268
1200,100.0,-1.1,83.2,0.87,1.0,145.0,84.61,0.05345
1201,100.0,-1.7,83.3,0.91,1.0,145.0,84.61,0.05173
1202,100.0,-1.1,83.3,0.87,1.0,145.0,84.61,0.05342
1203,100.0,-1.7,83.3,0.87,1.0,145.0,84.61,0.05248
1204,100.0,-2.2,83.4,0.83,1.0,145.0,84.61,0.05242
1205,100.0,-3.9,83.4,0.86,1.0,145.0,84.61,0.04927
1206,100.0,-3.3,83.5,0.79,1.0,145.0,84.61,0.0514
1207,100.0,-2.2,83.6,0.62,1.0,145.0,84.61,0.05634
1208,100.0,0.0,83.6,0.4,1.0,145.0,84.61,0.0649
1209,100.0,3.3,83.6,0.37,1.0,145.0,84.61,0.07184
1210,100.0,4.4,83.6,0.26,1.0,145.0,84.61,0.07701
1211,100.0,5.6,83.6,0.2,1.0,145.0,84.61,0.08132
1212,100.0,6.1,83.5,0.18,1.0,145.0,84.61,0.08308
1213,100.0,6.7,83.4,0.21,1.0,145.0,84.61,0.08348
1214,100.0,6.7,83.4,0.2,1.0,145.0,84.61,0.08381
1215,100.0,6.1,83.4,0.23,1.0,145.0,84.61,0.08155
1216,100.0,5.6,83.5,0.35,1.0,145.0,84.61,0.07686
1217,100.0,3.3,83.5,0.45,1.0,145.0,84.61,0.06981
1218,100.0,2.8,83.5,0.49,1.0,145.0,84.61,0.06791
1219,100.0,2.2,83.5,0.46,1.0,145.0,84.61,0.06758
1220,100.0,1.7,83.5,0.55,1.0,145.0,84.61,0.06458
1221,100.0,1.1,83.6,0.55,1.0,145.0,84.61,0.06354
1222,100.0,1.1,83.6,0.48,1.0,145.0,84.61,0.06512
1223,100.0,0.6,83.5,0.57,1.0,145.0,84.61,0.06229
1224,100.0,0.0,83.5,0.6,1.0,145.0,84.61,0.06066
1225,100.0,-1.1,83.5,0.66,1.0,145.0,84.61,0.05749
1226,100.0,-1.7,83.4,0.72,1.0,145.0,84.61,0.05532
1227,100.0,-2.8,83.4,0.76,1.0,145.0,84.61,0.05277
1228,100.0,-4.4,83.5,0.82,1.0,145.0,84.61,0.04918
1229,100.0,-5.0,83.5,0.86,1.0,145.0,84.61,0.04761
1230,100.0,-4.4,83.5,0.82,1.0,145.0,84.61,0.04918
1231,100.0,-2.2,83.5,0.83,1.0,145.0,84.61,0.0524
1232,100.0,-3.3,83.5,0.91,1.0,145.0,84.61,0.04927
1233,100.0,-2.2,83.5,0.87,1.0,145.0,84.61,0.05165
1234,100.0,-1.1,83.4,0.79,1.0,145.0,84.61,0.05495
1235,100.0,0.0,83.4,0.69,1.0,145.0,84.61,0.05882
1236,100.0,0.6,83.3,0.63,1.0,145.0,84.61,0.06105
1237,100.0,0.6,83.2,0.66,1.0,145.0,84.61,0.06044
1238,100.0,0.0,83.2,0.69,1.0,145.0,84.61,0.05887
1239,100.0,0.0,83.2,0.69,1.0,145.0,84.61,0.05887
1240,100.0,-0.6,83.2,0.73,1.0,145.0,84.61,0.05703
1241,100.0,-2.2,83.2,0.95,1.0,145.0,84.61,0.05025
1242,100.0,-2.8,83.2,0.91,1.0,145.0,84.61,0.05009
1243,100.0,-3.3,83.2,0.95,1.0,145.0,84.61,0.04863
1244,100.0,-2.2,83.2,0.95,1.0,145.0,84.61,0.05025
1245,100.0,-3.3,83.3,0.91,1.0,145.0,84.61,0.04932
1246,100.0,-4.4,83.3,0.9,1.0,145.0,84.61,0.04787
1247,100.0,-5.0,83.3,0.91,1.0,145.0,84.61,0.04683
1248,100.0,-5.6,83.3,0.87,1.0,145.0,84.61,0.04661
1249,100.0,-7.8,83.2,0.91,1.0,145.0,84.61,0.0429
1250,100.0,-7.2,83.2,0.91,1.0,145.0,84.61,0.04374
1251,100.0,-6.7,83.2,0.91,1.0,145.0,84.61,0.04444
1252,100.0,-6.7,83.1,0.91,1.0,145.0,84.61,0.04446
1253,100.0,-7.2,83.1,0.95,1.0,145.0,84.61,0.04316
1254,100.0,-6.7,83.1,0.91,1.0,145.0,84.61,0.04446
1255,100.0,-6.7,83.1,0.91,1.0,145.0,84.61,0.04446
1256,100.0,-6.1,83.2,0.91,1.0,145.0,84.61,0.04528
1257,100.0,-5.0,83.2,0.86,1.0,145.0,84.61,0.04768
1258,100.0,-3.9,83.2,0.79,1.0,145.0,84.61,0.05054
1259,100.0,-3.9,83.1,0.71,1.0,145.0,84.61,0.05198
1260,100.0,-3.9,83.1,0.71,1.0,145.0,84.61,0.05198
1261,100.0,-3.3,83.1,0.68,1.0,145.0,84.61,0.0535
1262,100.0,-3.3,83.1,0.68,1.0,145.0,84.61,0.0535
1263,100.0,-3.9,83.1,0.68,1.0,145.0,84.61,0.05251
1264,100.0,-3.3,83.2,0.56,1.0,145.0,84.61,0.05568
1265,100.0,-4.4,83.2,0.79,1.0,145.0,84.61,0.04977
1266,100.0,-4.4,83.3,0.82,1.0,145.0,84.61,0.04923
1267,100.0,-5.0,83.3,0.83,1.0,145.0,84.61,0.04816
1268,100.0,-5.6,83.4,0.83,1.0,145.0,84.61,0.04723
1269,100.0,-5.6,83.4,0.87,1.0,145.0,84.61,0.04659
1270,100.0,-5.6,83.4,0.83,1.0,145.0,84.61,0.04723
1271,100.0,-6.7,83.4,0.87,1.0,145.0,84.61,0.045
1272,100.0,-7.8,83.4,0.91,1.0,145.0,84.61,0.04285
1273,100.0,-8.9,83.3,0.86,1.0,145.0,84.61,0.04205
1274,100.0,-8.9,83.3,0.86,1.0,145.0,84.61,0.04205
1275,100.0,-10.0,83.3,0.78,1.0,145.0,84.61,0.04157
1276,100.0,-11.1,83.4,0.82,1.0,145.0,84.61,0.03948
1277,100.0,-12.2,83.4,0.86,1.0,145.0,84.61,0.03751
1278,100.0,-11.7,83.4,0.78,1.0,145.0,84.61,0.03913
1279,100.0,-4.4,83.4,0.41,1.0,145.0,84.61,0.05638
1280,100.0,-2.2,83.4,0.4,1.0,145.0,84.61,0.0607
1281,100.0,-1.1,83.4,0.35,1.0,145.0,84.61,0.06386
1282,100.0,1.1,83.4,0.25,1.0,145.0,84.61,0.07053
1283,100.0,1.7,83.3,0.25,1.0,145.0,84.61,0.0718
1284,100.0,2.8,83.2,0.21,1.0,145.0,84.61,0.07516
1285,100.0,3.9,83.2,0.22,1.0,145.0,84.61,0.07723
1286,100.0,5.6,83.1,0.16,1.0,145.0,84.61,0.08276
1287,100.0,6.1,83.0,0.18,1.0,145.0,84.61,0.08328
1288,100.0,3.3,82.9,0.23,1.0,145.0,84.61,0.0758
1289,100.0,3.3,82.9,0.23,1.0,145.0,84.61,0.0758
1290,100.0,1.1,82.9,0.34,1.0,145.0,84.61,0.06858
1291,100.0,0.0,82.9,0.35,1.0,145.0,84.61,0.06623
1292,100.0,1.1,82.9,0.29,1.0,145.0,84.61,0.06976
1293,100.0,0.0,82.8,0.35,1.0,145.0,84.61,0.06627
1294,100.0,0.6,82.8,0.35,1.0,145.0,84.61,0.06742
1295,100.0,3.9,82.7,0.28,1.0,145.0,84.61,0.07576
1296,100.0,1.7,82.6,0.36,1.0,145.0,84.61,0.06937
1297,100.0,1.1,82.6,0.37,1.0,145.0,84.61,0.06799
1298,100.0,3.9,82.6,0.31,1.0,145.0,84.61,0.07497
1299,100.0,2.2,82.5,0.4,1.0,145.0,84.61,0.06938
1300,100.0,4.4,82.5,0.38,1.0,145.0,84.61,0.07406
1301,100.0,2.2,82.5,0.44,1.0,145.0,84.61,0.0684
1302,100.0,3.9,82.5,0.39,1.0,145.0,84.61,0.07283
1303,100.0,3.9,82.5,0.39,1.0,145.0,84.61,0.07283
1304,100.0,7.2,82.5,0.31,1.0,145.0,84.61,0.08164
1305,100.0,10.0,82.4,0.25,1.0,145.0,84.61,0.08956
1306,100.0,10.6,82.4,0.26,1.0,145.0,84.61,0.09044
1307,100.0,11.7,82.4,0.25,1.0,145.0,84.61,0.09316
1308,100.0,11.7,82.2,0.25,1.0,145.0,84.61,0.09324
1309,100.0,12.2,82.2,0.26,1.0,145.0,84.61,0.09388
1310,100.0,11.7,82.2,0.25,1.0,145.0,84.61,0.09324
1311,100.0,12.2,82.2,0.26,1.0,145.0,84.61,0.09388
1312,100.0,12.2,82.2,0.24,1.0,145.0,84.61,0.09473
1313,100.0,11.1,82.3,0.26,1.0,145.0,84.61,0.09153
1314,100.0,10.6,82.4,0.29,1.0,145.0,84.61,0.08928
1315,100.0,-3.9,82.7,0.75,1.0,145.0,84.61,0.05138
1316,100.0,-7.8,83.2,0.71,1.0,145.0,84.61,0.04583
1317,100.0,-9.4,83.4,0.7,1.0,145.0,84.61,0.04349
1318,100.0,-10.0,83.5,0.7,1.0,145.0,84.61,0.04257
1319,100.0,-9.4,83.5,0.67,1.0,145.0,84.61,0.04387
1320,100.0,-10.0,83.6,0.7,1.0,145.0,84.61,0.04254
1321,100.0,-10.0,83.5,0.7,1.0,145.0,84.61,0.04257
1322,100.0,-10.0,83.5,0.67,1.0,145.0,84.61,0.04296
1323,100.0,-10.6,83.5,0.67,1.0,145.0,84.61,0.04206
1324,100.0,-11.1,83.6,0.66,1.0,145.0,84.61,0.04141
1325,100.0,-11.1,83.7,0.7,1.0,145.0,84.61,0.04089
1326,100.0,-10.6,83.7,0.67,1.0,145.0,84.61,0.04201
1327,100.0,-10.0,83.9,0.67,1.0,145.0,84.61,0.04286
1328,100.0,-8.9,84.0,0.61,1.0,145.0,84.61,0.04534
1329,100.0,-7.2,84.0,0.58,1.0,145.0,84.61,0.04851
1330,100.0,-5.6,84.0,0.56,1.0,145.0,84.61,0.05149
1331,100.0,-4.4,83.9,0.53,1.0,145.0,84.61,0.0541
1332,100.0,-2.2,83.9,0.48,1.0,145.0,84.61,0.05896
1333,100.0,-1.1,83.8,0.49,1.0,145.0,84.61,0.06083
1334,100.0,0.6,83.7,0.45,1.0,145.0,84.61,0.06486
1335,100.0,1.7,83.7,0.44,1.0,145.0,84.61,0.06709
1336,100.0,0.6,83.6,0.45,1.0,145.0,84.61,0.0649
1337,100.0,-2.2,83.7,0.51,1.0,145.0,84.61,0.05844
1338,100.0,-3.9,83.8,0.53,1.0,145.0,84.61,0.055
1339,100.0,-4.4,83.8,0.61,1.0,145.0,84.61,0.05272
1340,100.0,-5.0,83.8,0.61,1.0,145.0,84.61,0.05172
1341,100.0,-6.1,83.8,0.71,1.0,145.0,84.61,0.0483
1342,100.0,-6.7,83.8,0.71,1.0,145.0,84.61,0.04736
1343,100.0,-6.7,83.8,0.71,1.0,145.0,84.61,0.04736
1344,100.0,-6.7,83.7,0.75,1.0,145.0,84.61,0.04677
1345,100.0,-6.1,83.7,0.71,1.0,145.0,84.61,0.04832
1346,100.0,-6.7,83.6,0.75,1.0,145.0,84.61,0.0468
1347,100.0,-6.7,83.6,0.79,1.0,145.0,84.61,0.04618
1348,100.0,-7.2,83.6,0.82,1.0,145.0,84.61,0.04499
1349,100.0,-7.2,83.6,0.82,1.0,145.0,84.61,0.04499
1350,100.0,-6.7,83.6,0.83,1.0,145.0,84.61,0.04556
1351,100.0,-3.3,83.6,0.65,1.0,145.0,84.61,0.05391
1352,100.0,0.6,83.7,0.54,1.0,145.0,84.61,0.06288
1353,100.0,6.1,83.6,0.45,1.0,145.0,84.61,0.07483
1354,100.0,9.4,83.6,0.39,1.0,145.0,84.61,0.08281
1355,100.0,13.9,83.5,0.32,1.0,145.0,84.61,0.09422
1356,100.0,15.6,83.3,0.25,1.0,145.0,84.61,0.101
1357,100.0,15.6,83.3,0.25,1.0,145.0,84.61,0.101
1358,100.0,14.4,83.2,0.32,1.0,145.0,84.61,0.09531
1359,100.0,15.6,83.2,0.31,1.0,145.0,84.61,0.09812
1360,100.0,14.4,83.2,0.26,1.0,145.0,84.61,0.09807
1361,100.0,7.8,83.3,0.55,1.0,145.0,84.61,0.07485
1362,100.0,3.3,83.3,0.72,1.0,145.0,84.61,0.06317
1363,100.0,2.2,83.4,0.71,1.0,145.0,84.61,0.06173
1364,100.0,1.1,83.4,0.73,1.0,145.0,84.61,0.05964
1365,100.0,1.1,83.4,0.73,1.0,145.0,84.61,0.05964
1366,100.0,1.1,83.4,0.73,1.0,145.0,84.61,0.05964
1367,100.0,0.0,83.4,0.79,1.0,145.0,84.61,0.05677
1368,100.0,1.1,83.3,0.73,1.0,145.0,84.61,0.05967
1369,100.0,0.6,83.3,0.8,1.0,145.0,84.61,0.05745
1370,100.0,0.0,83.2,0.83,1.0,145.0,84.61,0.05601
1371,100.0,0.0,83.2,0.83,1.0,145.0,84.61,0.05601
1372,100.0,0.0,83.2,0.83,1.0,145.0,84.61,0.05601
1373,100.0,0.6,83.2,0.73,1.0,145.0,84.61,0.05895
1374,100.0,1.7,83.1,0.64,1.0,145.0,84.61,0.06265
1375,100.0,3.3,83.2,0.6,1.0,145.0,84.61,0.06613
1376,100.0,5.0,83.2,0.55,1.0,145.0,84.61,0.07023
1377,100.0,7.8,83.2,0.48,1.0,145.0,84.61,0.07707
1378,100.0,11.1,83.1,0.28,1.0,145.0,84.61,0.09042
1379,100.0,13.3,83.0,0.24,1.0,145.0,84.61,0.09675
1380,100.0,15.0,83.0,0.25,1.0,145.0,84.61,0.09988
1381,100.0,15.6,82.9,0.18,1.0,145.0,84.61,0.1047
1382,100.0,15.0,82.8,0.2,1.0,145.0,84.61,0.1024
1383,100.0,13.3,82.8,0.26,1.0,145.0,84.61,0.09594
1384,100.0,12.2,82.9,0.33,1.0,145.0,84.61,0.09069
1385,100.0,11.1,82.9,0.37,1.0,145.0,84.61,0.08699
1386,100.0,9.4,83.0,0.45,1.0,145.0,84.61,0.08094
1387,100.0,8.3,83.0,0.51,1.0,145.0,84.61,0.07704
1388,100.0,7.2,83.1,0.55,1.0,145.0,84.61,0.07392
1389,100.0,6.7,83.1,0.59,1.0,145.0,84.61,0.07192
1390,100.0,5.6,83.2,0.67,1.0,145.0,84.61,0.06793
1391,100.0,4.4,83.3,0.67,1.0,145.0,84.61,0.06607
1392,100.0,3.3,83.3,0.75,1.0,145.0,84.61,0.06245
1393,100.0,3.9,83.3,0.76,1.0,145.0,84.61,0.06308
1394,100.0,3.9,83.3,0.76,1.0,145.0,84.61,0.06308
1395,100.0,2.2,83.3,0.85,1.0,145.0,84.61,0.0586
1396,100.0,1.1,83.3,0.92,1.0,145.0,84.61,0.05563
1397,100.0,1.1,83.4,0.92,1.0,145.0,84.61,0.0556
1398,100.0,1.7,83.4,0.88,1.0,145.0,84.61,0.05724
1399,100.0,3.3,83.5,0.79,1.0,145.0,84.61,0.06145
1400,100.0,5.6,83.5,0.67,1.0,145.0,84.61,0.06784
1401,100.0,8.9,83.5,0.51,1.0,145.0,84.61,0.07789
1402,100.0,10.0,83.5,0.45,1.0,145.0,84.61,0.08183
1403,100.0,8.3,83.5,0.56,1.0,145.0,84.61,0.07529
1404,100.0,8.3,83.4,0.56,1.0,145.0,84.61,0.07532
1405,100.0,8.3,83.4,0.56,1.0,145.0,84.61,0.07532
1406,100.0,5.0,83.5,0.7,1.0,145.0,84.61,0.06615
1407,100.0,0.6,83.7,0.91,1.0,145.0,84.61,0.05508
1408,100.0,0.6,83.8,0.87,1.0,145.0,84.61,0.05587
1409,100.0,0.6,83.9,0.91,1.0,145.0,84.61,0.05503
1410,100.0,0.6,84.0,0.96,1.0,145.0,84.61,0.05399
1411,100.0,0.6,84.0,0.96,1.0,145.0,84.61,0.05399
1412,100.0,0.6,84.0,1.0,1.0,145.0,84.61,0.05319
1413,100.0,1.7,84.1,0.96,1.0,145.0,84.61,0.05536
1414,100.0,2.8,84.0,0.96,1.0,145.0,84.61,0.05676
1415,100.0,3.9,84.0,0.96,1.0,145.0,84.61,0.05811
1416,100.0,5.0,81.5,0.62,1.0,145.0,84.61,0.06887
1417,100.0,6.1,81.5,0.37,1.0,145.0,84.61,0.07796
1418,100.0,7.2,81.5,0.3,1.0,145.0,84.61,0.08234
1419,100.0,8.3,81.5,0.29,1.0,145.0,84.61,0.08492
1420,100.0,5.6,81.5,0.35,1.0,145.0,84.61,0.07759
1421,100.0,4.4,81.6,0.41,1.0,145.0,84.61,0.07354
1422,100.0,4.4,81.6,0.46,1.0,145.0,84.61,0.07217
1423,100.0,6.1,81.7,0.37,1.0,145.0,84.61,0.07788
1424,100.0,7.2,81.7,0.33,1.0,145.0,84.61,0.08129
1425,100.0,11.1,81.8,0.29,1.0,145.0,84.61,0.09053
1426,100.0,12.8,81.8,0.21,1.0,145.0,84.61,0.0975
1427,100.0,15.0,81.7,0.19,1.0,145.0,84.61,0.1034
1428,100.0,14.4,81.7,0.17,1.0,145.0,84.61,0.103
1429,100.0,14.4,81.6,0.18,1.0,145.0,84.61,0.1026
1430,100.0,14.4,81.7,0.18,1.0,145.0,84.61,0.1025
1431,100.0,13.3,81.7,0.2,1.0,145.0,84.61,0.0991
1432,100.0,12.2,81.7,0.23,1.0,145.0,84.61,0.09536
1433,100.0,11.7,81.8,0.25,1.0,145.0,84.61,0.0934
1434,100.0,2.8,82.0,0.57,1.0,145.0,84.61,0.06643
1435,100.0,-0.6,82.2,0.63,1.0,145.0,84.61,0.05935
1436,100.0,-1.7,82.3,0.65,1.0,145.0,84.61,0.057
1437,100.0,-2.8,82.3,0.72,1.0,145.0,84.61,0.05381
1438,100.0,-3.9,82.3,0.75,1.0,145.0,84.61,0.05149
1439,100.0,-3.9,82.3,0.75,1.0,145.0,84.61,0.05149
1440,100.0,-4.4,82.3,0.75,1.0,145.0,84.61,0.0507
1441,100.0,-5.0,82.4,0.79,1.0,145.0,84.61,0.04906
1442,100.0,-5.0,82.3,0.79,1.0,145.0,84.61,0.04908
1443,100.0,-5.0,82.4,0.79,1.0,145.0,84.61,0.04906
1444,100.0,-5.0,82.4,0.79,1.0,145.0,84.61,0.04906
1445,100.0,-5.0,82.5,0.79,1.0,145.0,84.61,0.04903
1446,100.0,-5.0,82.5,0.79,1.0,145.0,84.61,0.04903
1447,100.0,-5.6,82.6,0.83,1.0,145.0,84.61,0.04744
1448,100.0,-3.9,82.6,0.75,1.0,145.0,84.61,0.05141
1449,100.0,-1.7,82.6,0.69,1.0,145.0,84.61,0.05613
1450,100.0,1.1,82.7,0.61,1.0,145.0,84.61,0.06248
1451,100.0,1.7,82.7,0.55,1.0,145.0,84.61,0.06484
1452,100.0,5.0,82.7,0.48,1.0,145.0,84.61,0.07232
1453,100.0,6.7,82.7,0.43,1.0,145.0,84.61,0.07683
1454,100.0,6.7,82.8,0.43,1.0,145.0,84.61,0.07679
1455,100.0,6.1,82.9,0.43,1.0,145.0,84.61,0.07566
1456,100.0,5.0,82.9,0.46,1.0,145.0,84.61,0.07281
1457,100.0,2.8,83.0,0.54,1.0,145.0,84.61,0.06684
1458,100.0,1.1,83.1,0.61,1.0,145.0,84.61,0.06236
1459,100.0,1.1,83.1,0.58,1.0,145.0,84.61,0.06303
1460,100.0,0.6,83.1,0.6,1.0,145.0,84.61,0.06176
1461,100.0,1.7,83.2,0.55,1.0,145.0,84.61,0.06468
1462,100.0,2.2,83.2,0.53,1.0,145.0,84.61,0.066
1463,100.0,3.3,83.2,0.45,1.0,145.0,84.61,0.06991
1464,100.0,6.1,83.2,0.33,1.0,145.0,84.61,0.07855
1465,100.0,0.6,83.3,0.52,1.0,145.0,84.61,0.06345
1466,100.0,1.1,83.2,0.46,1.0,145.0,84.61,0.0657
1467,100.0,0.0,83.3,0.49,1.0,145.0,84.61,0.06305
1468,100.0,6.1,83.3,0.29,1.0,145.0,84.61,0.07974
1469,100.0,5.6,83.4,0.3,1.0,145.0,84.61,0.07838
1470,100.0,2.2,83.4,0.42,1.0,145.0,84.61,0.06858
1471,100.0,8.9,83.5,0.24,1.0,145.0,84.61,0.08716
1472,100.0,10.6,83.5,0.2,1.0,145.0,84.61,0.09236
1473,100.0,12.8,83.5,0.16,1.0,145.0,84.61,0.09902
1474,100.0,13.3,83.5,0.15,1.0,145.0,84.61,0.1006
1475,100.0,14.4,83.5,0.14,1.0,145.0,84.61,0.1037
1476,100.0,15.6,83.5,0.13,1.0,145.0,84.61,0.1071
1477,100.0,16.1,83.4,0.12,1.0,145.0,84.61,0.1088
1478,100.0,16.7,83.3,0.11,1.0,145.0,84.61,0.1109
1479,100.0,17.2,83.2,0.13,1.0,145.0,84.61,0.111
1480,100.0,16.1,83.2,0.11,1.0,145.0,84.61,0.1095
1481,100.0,15.0,83.2,0.11,1.0,145.0,84.61,0.1068
1482,100.0,13.9,83.2,0.14,1.0,145.0,84.61,0.1026
1483,100.0,13.9,83.3,0.13,1.0,145.0,84.61,0.1031
1484,100.0,11.7,83.2,0.22,1.0,145.0,84.61,0.09409
1485,100.0,10.6,83.3,0.27,1.0,145.0,84.61,0.0897
1486,100.0,11.1,83.3,0.26,1.0,145.0,84.61,0.09114
1487,100.0,11.1,83.3,0.28,1.0,145.0,84.61,0.09034
1488,100.0,11.1,83.2,0.28,1.0,145.0,84.61,0.09038
1489,100.0,10.0,83.2,0.28,1.0,145.0,84.61,0.08812
1490,100.0,11.1,83.2,0.24,1.0,145.0,84.61,0.09198
1491,100.0,10.0,83.2,0.25,1.0,145.0,84.61,0.08925
1492,100.0,8.9,83.2,0.26,1.0,145.0,84.61,0.08656
1493,100.0,7.2,83.2,0.33,1.0,145.0,84.61,0.08073
1494,100.0,10.6,83.2,0.25,1.0,145.0,84.61,0.09052
1495,100.0,12.8,83.2,0.23,1.0,145.0,84.61,0.09604
1496,100.0,13.9,83.2,0.2,1.0,145.0,84.61,0.0998
1497,100.0,16.1,83.2,0.16,1.0,145.0,84.61,0.1068
1498,100.0,16.7,83.0,0.14,1.0,145.0,84.61,0.1094
1499,100.0,17.8,82.9,0.14,1.0,145.0,84.61,0.112
1500,100.0,18.9,82.8,0.13,1.0,145.0,84.61,0.1153
1501,100.0,19.4,82.7,0.14,1.0,145.0,84.61,0.1159
1502,100.0,18.3,82.6,0.18,1.0,145.0,84.61,0.1109
1503,100.0,18.9,82.6,0.17,1.0,145.0,84.61,0.1129
1504,100.0,18.3,82.5,0.17,1.0,145.0,84.61,0.1116
1505,100.0,17.2,82.6,0.19,1.0,145.0,84.61,0.1079
1506,100.0,16.7,82.6,0.2,1.0,145.0,84.61,0.1063
1507,100.0,15.0,82.4,0.24,1.0,145.0,84.61,0.1006
1508,100.0,15.0,82.4,0.25,1.0,145.0,84.61,0.1001
1509,100.0,14.4,82.3,0.27,1.0,145.0,84.61,0.09796
1510,100.0,13.9,82.3,0.28,1.0,145.0,84.61,0.09647
1511,100.0,13.9,82.2,0.28,1.0,145.0,84.61,0.09651
1512,100.0,13.3,82.2,0.37,1.0,145.0,84.61,0.09138
1513,100.0,12.8,82.1,0.38,1.0,145.0,84.61,0.09007
1514,100.0,12.2,82.0,0.41,1.0,145.0,84.61,0.08778
1515,100.0,11.7,81.9,0.42,1.0,145.0,84.61,0.08652
1516,100.0,11.1,81.9,0.44,1.0,145.0,84.61,0.08469
1517,100.0,11.7,81.8,0.42,1.0,145.0,84.61,0.08656
1518,100.0,12.2,81.9,0.43,1.0,145.0,84.61,0.08702
1519,100.0,10.6,82.0,0.54,1.0,145.0,84.61,0.08016
1520,100.0,8.9,82.1,0.45,1.0,145.0,84.61,0.08036
1521,100.0,6.1,82.1,0.76,1.0,145.0,84.61,0.06653
1522,100.0,7.8,82.1,0.86,1.0,145.0,84.61,0.06601
1523,100.0,7.8,82.1,0.73,1.0,145.0,84.61,0.06977
1524,100.0,7.2,82.0,0.8,1.0,145.0,84.61,0.06696
1525,100.0,3.9,82.1,0.89,1.0,145.0,84.61,0.06025
1526,100.0,0.6,82.2,0.96,1.0,145.0,84.61,0.05444
1527,100.0,1.7,82.2,0.96,1.0,145.0,84.61,0.05584
1528,100.0,2.2,82.2,0.92,1.0,145.0,84.61,0.05734
1529,100.0,2.2,82.3,0.92,1.0,145.0,84.61,0.05732
1530,100.0,2.2,82.3,0.89,1.0,145.0,84.61,0.05798
1531,100.0,1.7,82.4,0.92,1.0,145.0,84.61,0.05664
1532,100.0,1.7,82.3,0.92,1.0,145.0,84.61,0.05667
1533,100.0,1.7,82.4,0.92,1.0,145.0,84.61,0.05664
1534,100.0,1.7,82.4,0.92,1.0,145.0,84.61,0.05664
1535,100.0,1.7,82.4,0.74,1.0,145.0,84.61,0.0606
1536,100.0,1.7,82.4,0.74,1.0,145.0,84.61,0.0606
1537,100.0,1.7,82.5,0.67,1.0,145.0,84.61,0.06214
1538,100.0,1.1,82.5,0.64,1.0,145.0,84.61,0.06187
1539,100.0,0.6,82.5,0.54,1.0,145.0,84.61,0.06326
1540,100.0,0.0,82.6,0.62,1.0,145.0,84.61,0.06051
1541,100.0,-1.1,82.7,0.54,1.0,145.0,84.61,0.06015
1542,100.0,-1.1,82.7,0.72,1.0,145.0,84.61,0.05652
1543,100.0,-1.1,82.8,0.62,1.0,145.0,84.61,0.0585
1544,100.0,-1.1,82.9,0.51,1.0,145.0,84.61,0.0607
1545,100.0,-2.8,83.0,0.83,1.0,145.0,84.61,0.05159
1546,100.0,-0.6,83.0,0.6,1.0,145.0,84.61,0.05973
1547,100.0,1.7,83.0,0.5,1.0,145.0,84.61,0.06591
1548,100.0,2.8,82.9,0.42,1.0,145.0,84.61,0.06986
1549,100.0,3.9,82.9,0.32,1.0,145.0,84.61,0.07459
1550,100.0,5.0,82.9,0.2,1.0,145.0,84.61,0.08029
1551,100.0,5.0,82.9,0.28,1.0,145.0,84.61,0.07794
1552,100.0,2.8,82.9,0.42,1.0,145.0,84.61,0.06986
1553,100.0,1.1,83.0,0.46,1.0,145.0,84.61,0.06577
1554,100.0,0.6,83.1,0.57,1.0,145.0,84.61,0.06241
1555,100.0,0.0,83.1,0.62,1.0,145.0,84.61,0.06036
