,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,chiller_type,CoolingDemand_intensity_kWh/sqm,Total_w4e_intensity_factor_(L/kWh),chp_id,Total_annual_water_consumption_L,percent_evaporation,Total_WaterConsumption_intensity_L/kWh,Total_WaterConsumption_intensity_L/kWh_sqm
4952,los_angeles,quick_service_restaurant,10498.060752268371,16680.25208415974,223.11878452154352,35405.039775243305,232.0,3B-CA,CAMX,AbsorptionChiller,45.25026186322574,0.0279,FC4,36398.99746332496,0.9726927180045783,3.467211547185992,0.01494487735856031
4953,los_angeles,secondary_school,3890804.18388832,6182055.53662253,82692.55825490592,12367798.764542414,19592.0,3B-CA,CAMX,AbsorptionChiller,198.5914752903389,0.0279,FC4,12736180.585019154,0.9710759581322169,3.2734056979169552,0.00016707869017542647
4954,los_angeles,small_hotel,372311.7496972682,591562.0022967691,7912.865720232603,1143071.47714978,4014.0,3B-CA,CAMX,AbsorptionChiller,92.75330087126761,0.0279,FC4,1178321.9995755306,0.9700841345248166,3.1648799709749706,0.0007884603814088118
4955,los_angeles,small_office,15527.703098261163,24671.794922792757,330.01544984837733,50066.81552195389,511.0,3B-CA,CAMX,AbsorptionChiller,30.386894517145134,0.0279,FC4,51536.98036829764,0.9714735936052609,3.3190343763121604,0.006495174904720471
4956,los_angeles,stand_alone_retail,48992.813580872746,77844.13713405348,1041.2605979721484,159194.58731834145,2294.0,3B-CA,CAMX,AbsorptionChiller,21.356937044844265,0.0279,FC4,163833.232956674,0.9716867844538034,3.344025806687617,0.0014577270299422915
4957,los_angeles,strip_mall,46946.748953050395,74593.16778095781,997.7749044154981,153034.41437453777,2090.0,3B-CA,CAMX,AbsorptionChiller,22.462559307679616,0.0279,FC4,157479.3383613075,0.971774557646593,3.35442478708795,0.0016049879364057177
4958,los_angeles,supermarket,29681.180776676327,47160.098345163475,630.8240287736267,99419.27762518726,4181.0,3B-CA,CAMX,AbsorptionChiller,7.0990626110204085,0.0279,FC4,102229.49548546628,0.9725106942283742,3.4442529849014263,0.000823786889476543
4959,los_angeles,warehouse,2946.9747711806117,4682.41546976475,62.633037136825294,9741.044099379662,4835.0,3B-CA,CAMX,AbsorptionChiller,0.6095087427467656,0.0279,FC4,10020.064034539088,0.9721538770413397,3.400118702246259,0.000703230341726217
4960,miami,full_service_restaurant,333075.1009053597,529219.3269940747,7078.956144575305,1147310.9278407905,569.52,1A,FRCC,AbsorptionChiller,584.8347747319843,0.0279,FC4,1178846.519514893,0.9732487722938863,3.5392814302557296,0.006214498929371628
4961,miami,hospital,18181533.961485554,28888437.294360336,386418.2017947724,59760222.946767494,22422.0,1A,FRCC,AbsorptionChiller,810.879224042706,0.0279,FC4,61481652.82687476,0.9720009173313116,3.381543766170283,0.00015081365472171453
4962,miami,large_hotel,4501829.695100983,7152907.182215945,95678.88711987901,14898052.597888619,11345.0,1A,FRCC,AbsorptionChiller,396.81178449545905,0.0279,FC4,15324286.38920222,0.972185733123995,3.4040129074359564,0.0003000452099987621
4963,miami,large_office,10589690.60717502,16825841.742511455,225066.22437115942,35996163.46016976,46320.0,1A,FRCC,AbsorptionChiller,228.62026354004794,0.0279,FC4,36998796.67422631,0.9729009237007162,3.493850580408634,7.542855311763027e-05
4964,miami,medium_office,920468.298026496,1462521.8513087677,19563.019560723213,3182063.39843682,4982.0,1A,FRCC,AbsorptionChiller,184.75879125381292,0.0279,FC4,3269213.4505320303,0.9733421957868712,3.551685003754388,0.000712903453182334
4965,miami,midrise_apartment,405308.6893941922,643990.47314855,8614.160678591223,1383112.2544319972,3135.0,1A,FRCC,AbsorptionChiller,129.28506838730215,0.0279,FC4,1421486.931181949,0.9730038483589548,3.5071711225994706,0.0011187148716425743
4966,miami,outpatient_healthcare,2215771.0834806184,3520614.0548636243,47092.52142757439,7438855.856231522,3804.0,1A,FRCC,AbsorptionChiller,582.4845119559985,0.0279,FC4,7648645.335967451,0.9725716815826977,3.451911342733413,0.0009074425191202453
4967,miami,primary_school,1356672.9030103134,2155602.5014497167,28833.82143197916,4729248.904269868,6871.0,1A,FRCC,AbsorptionChiller,197.4491199258206,0.0279,FC4,4857698.862217366,0.9735574473447567,3.5805969526174266,0.0005211172977175704
4968,miami,quick_service_restaurant,134955.77569957165,214429.73250042996,2868.260086201576,467244.85993062594,232.0,1A,FRCC,AbsorptionChiller,581.705929739533,0.0279,FC4,480022.4894350682,0.9733811857034447,3.5568873354754227,0.015331410928773374
4969,miami,secondary_school,13001265.61455965,20657566.476467013,276320.23186144076,44718861.45012231,19592.0,1A,FRCC,AbsorptionChiller,663.6007357370177,0.0279,FC4,45949822.88360334,0.9732107469358651,3.534257682740193,0.00018039289928237
4970,miami,small_hotel,882641.2277602147,1402418.8396634518,18759.068227330394,2978084.4384944844,4014.0,1A,FRCC,AbsorptionChiller,219.8906895267102,0.0279,FC4,3061653.018906874,0.9727047513561067,3.4687400980306653,0.0008641604628875599
4971,miami,small_office,77860.89656315124,123712.31342811788,1654.8035882888503,269755.7613765819,511.0,1A,FRCC,AbsorptionChiller,152.36966059325096,0.0279,FC4,277127.6406756374,0.9733989749954828,3.5592659847021584,0.006965295469084459
4972,miami,stand_alone_retail,494478.4787146058,785671.3606243168,10509.315934281065,1724233.4307668433,2294.0,1A,FRCC,AbsorptionChiller,215.55295497585257,0.0279,FC4,1771050.7141782679,0.9735652496923857,3.581653783562239,0.0015613137678998426
4973,miami,strip_mall,395947.9090670562,629117.2332954352,8415.212894038516,1387413.6235644089,2090.0,1A,FRCC,AbsorptionChiller,189.44876031916564,0.0279,FC4,1424902.0204773357,0.9736905440695717,3.598710809800033,0.0017218712008612597
4974,miami,supermarket,431613.59909479733,685786.051895064,9173.227692761417,1510582.2588608381,4181.0,1A,FRCC,AbsorptionChiller,103.23214520325217,0.0279,FC4,1551447.487708763,0.9736599342409737,3.594528742751711,0.0008597294290245661
4975,miami,warehouse,417101.76681913476,662728.3628348473,8864.802884129362,1505610.1717887234,4835.0,1A,FRCC,AbsorptionChiller,86.26716997293377,0.0279,FC4,1545101.4185652044,0.9744410002463444,3.704375146497994,0.0007661582516024807
4976,minneapolis,full_service_restaurant,58445.38786568652,92863.22738659082,1242.1593101053923,211120.76363228564,569.52,6A,MROW,AbsorptionChiller,102.6221868690942,0.0279,FC4,216654.38017088882,0.9744587829969629,3.7069542710330325,0.006508909732815411
4977,minneapolis,hospital,12220318.45247957,19416728.20782862,259722.50151003368,35317935.19065137,22422.0,6A,MROW,AbsorptionChiller,545.014648670037,0.0279,FC4,36474956.45041343,0.9682790228595615,2.9847795368223373,0.0001331183452333573
4978,minneapolis,large_hotel,2759755.958306853,4384945.578198663,58654.01330054804,8047044.772466393,11345.0,6A,MROW,AbsorptionChiller,243.25746657618802,0.0279,FC4,8308338.807309498,0.9685503876402797,3.0105338779327337,0.0002653621752254503
4979,minneapolis,large_office,3170163.0869383183,5037036.904801991,67376.53280772915,11026491.981137678,46320.0,6A,MROW,AbsorptionChiller,68.4404811515181,0.0279,FC4,11326643.413587157,0.973500407712189,3.5728898176422237,7.713492697845906e-05
4980,minneapolis,medium_office,234904.38351073337,373236.96491149854,4992.501164214781,834459.1657593519,4982.0,6A,MROW,AbsorptionChiller,47.15061893029574,0.0279,FC4,856699.9417906894,0.9740390130238022,3.647015560063163,0.0007320384504341958
4981,minneapolis,midrise_apartment,91041.63081959124,144655.03563557277,1934.9381270190495,317558.5637229153,3135.0,6A,MROW,AbsorptionChiller,29.040392605930222,0.0279,FC4,326178.39656862174,0.9735732564253593,3.5827389473611166,0.0011428194409445348
4982,minneapolis,outpatient_healthcare,859087.7428124285,1364994.969135294,18258.47816057337,2689108.348154403,3804.0,6A,MROW,AbsorptionChiller,225.8379975847604,0.0279,FC4,2770446.881704098,0.9706406449851642,3.22487068973232,0.0008477578048717981
4983,minneapolis,primary_school,252154.34036805455,400645.22969590855,5359.120247289047,915282.4166515946,6871.0,6A,MROW,AbsorptionChiller,36.69834672799513,0.0279,FC4,939156.4207278074,0.9745793101667649,3.724530061060925,0.0005420652104585832
4984,minneapolis,quick_service_restaurant,23566.730710415573,37444.91657321585,500.871583365366,85733.71650107965,232.0,6A,MROW,AbsorptionChiller,101.58073582075679,0.0279,FC4,87965.01747421472,0.9746342234992548,3.7325931439161235,0.0160887635513626
4985,minneapolis,secondary_school,3210837.3087884746,5101663.723963902,68240.9956027844,11416409.587968932,19592.0,6A,MROW,AbsorptionChiller,163.885121926729,0.0279,FC4,11720412.060764693,0.9740621344011069,3.650266560901238,0.00018631413642819714
4986,minneapolis,small_hotel,282436.0612098215,448759.5194778272,6002.707754246085,919044.9752807034,4014.0,6A,MROW,AbsorptionChiller,70.36274569253152,0.0279,FC4,945786.0564246988,0.9717260780465689,3.3486731558760665,0.000834248419500764
4987,minneapolis,small_office,14392.478470317683,22868.049125060355,305.8881424224856,51552.40190006433,511.0,6A,MROW,AbsorptionChiller,28.165319902774332,0.0279,FC4,52915.0835384832,0.9742477655274258,3.6765789608518493,0.007194870764876417
4988,minneapolis,stand_alone_retail,72166.95675186455,114665.27572796278,1533.7883874996285,261654.6216121695,2294.0,6A,MROW,AbsorptionChiller,31.459004686950543,0.0279,FC4,268487.39798693685,0.9745508488443103,3.7203646941922632,0.0016217805990376038
4989,minneapolis,strip_mall,66433.46329682377,105555.39168273122,1411.93253993516,241071.0111684842,2090.0,6A,MROW,AbsorptionChiller,31.786346075035297,0.0279,FC4,247360.9396750896,0.9745718603961188,3.723438872513457,0.0017815496997672041
4990,minneapolis,supermarket,71679.7319896904,113891.12971695238,1523.4332372208867,261351.77669492975,4181.0,6A,MROW,AbsorptionChiller,17.144159767924037,0.0279,FC4,268138.42256906326,0.9746897672884404,3.740784390873968,0.0008947104498622263
4991,minneapolis,warehouse,14570.77077760158,23151.335791078087,309.67744825995925,54809.913587979034,4835.0,6A,MROW,AbsorptionChiller,3.013603056380885,0.0279,FC4,56189.47596406294,0.9754480291475537,3.85631459184289,0.0007975831627389638
4992,phoenix,full_service_restaurant,266638.07857127185,423658.28039657604,5666.9479632347575,1281413.8844955736,569.52,2B,AZNM,AbsorptionChiller,468.1803599017978,0.0279,FC4,1306659.210692983,0.9806794870530775,4.9004973996754755,0.008604609846318787
4993,phoenix,hospital,16674461.267935596,26493866.236831024,354387.8834811931,65236261.47974736,22422.0,2B,AZNM,AbsorptionChiller,743.6652068475424,0.0279,FC4,66815001.53117097,0.976371473243369,4.007026101626076,0.0001787095754895226
4994,phoenix,large_hotel,3981322.8122200817,6325879.579416324,84616.38083571747,16224886.099571435,11345.0,2B,AZNM,AbsorptionChiller,350.93193585016144,0.0279,FC4,16601838.234953765,0.9772945543711726,4.169930201087156,0.00036755665060265807
4995,phoenix,large_office,8387812.171068958,13327301.560698466,178268.96800911927,36962301.17975826,46320.0,2B,AZNM,AbsorptionChiller,181.0840278728186,0.0279,FC4,37756460.27164743,0.9789662726279049,4.501347848712697,9.717935770105133e-05
4996,phoenix,medium_office,838239.4245932477,1331869.3079648295,17815.38190402187,3941787.766071306,4982.0,2B,AZNM,AbsorptionChiller,168.2535978709851,0.0279,FC4,4021152.3782781437,0.9802632169236966,4.797140602435148,0.000962894540834032
4997,phoenix,midrise_apartment,365488.4260348538,580720.4991442706,7767.847347994069,1708180.2624522133,3135.0,2B,AZNM,AbsorptionChiller,116.58322999516868,0.0279,FC4,1742784.7517512213,0.9801441404256975,4.768371930839269,0.0015210117801720156
4998,phoenix,outpatient_healthcare,1924976.0250693748,3058573.017610228,40912.157119474694,8348475.386033629,3804.0,2B,AZNM,AbsorptionChiller,506.03996452927834,0.0279,FC4,8530732.35373856,0.9786352495720889,4.431604468128956,0.0011649854017163398
4999,phoenix,primary_school,1117634.0042763494,1775796.251239076,23753.448037553364,5355767.528545255,6871.0,2B,AZNM,AbsorptionChiller,162.6595843801993,0.0279,FC4,5461585.254049646,0.9806250894965103,4.886738622082223,0.0007112121411850128
5000,phoenix,quick_service_restaurant,119619.07263903387,190061.41541535332,2542.3040238216017,577355.8487704094,232.0,2B,AZNM,AbsorptionChiller,515.5994510303184,0.0279,FC4,588681.3973356598,0.9807611577051538,4.921300461106923,0.02121250198752984
5001,phoenix,secondary_school,11281158.855991058,17924507.960074607,239762.22955266174,51636435.92507391,19592.0,2B,AZNM,AbsorptionChiller,575.8043515716138,0.0279,FC4,52704537.4382948,0.9797341639802569,4.671908100142135,0.00023845998877818165
5002,phoenix,small_hotel,733770.7055353516,1165880.1210172707,15595.073394977959,3277485.01012842,4014.0,2B,AZNM,AbsorptionChiller,182.8028663516073,0.0279,FC4,3346958.5111174826,0.9792427958822032,4.561313889841889,0.0011363512431095887
5003,phoenix,small_office,71996.84106732268,114394.98080696819,1530.172862150823,339311.2283823942,511.0,2B,AZNM,AbsorptionChiller,140.89401383037705,0.0279,FC4,346127.8981831472,0.9803059220694598,4.807542845657499,0.009408107330053815
5004,phoenix,stand_alone_retail,401983.2397528322,638706.7031628354,8543.483788880223,1950487.9404113377,2294.0,2B,AZNM,AbsorptionChiller,175.23244976147873,0.0279,FC4,1988547.7631786964,0.9808604935359863,4.946842471346309,0.0021564265350245463
5005,phoenix,strip_mall,314040.56571715436,498975.5655283665,6674.408823375267,1532387.7307532055,2090.0,2B,AZNM,AbsorptionChiller,150.25864388380592,0.0279,FC4,1562121.1302857457,0.9809660090014266,4.974265431978285,0.0023800313071666436
5006,phoenix,supermarket,476932.2068895614,757792.2842800801,10136.39917042612,2362393.118391487,4181.0,2B,AZNM,AbsorptionChiller,114.07132429790992,0.0279,FC4,2407549.11862031,0.981243996278381,5.0479902255328355,0.001207364320864108
5007,phoenix,warehouse,157690.34950958707,250552.44422078814,3351.445561577096,790162.8943519138,4835.0,2B,AZNM,AbsorptionChiller,32.61434322845648,0.0279,FC4,805093.036111426,0.981455383303743,5.105531433060073,0.001055952726589467
5008,san_francisco,full_service_restaurant,11326.412683080798,17996.41126311727,240.72402422441013,40270.4606708324,569.52,3C,CAMX,AbsorptionChiller,19.887646936158166,0.0279,FC4,41342.84682198904,0.9740611439803832,3.65012718314125,0.006409129061562807
5009,san_francisco,hospital,13677543.281808356,21732096.547762237,290693.38654936646,38621308.012838386,22422.0,3C,CAMX,AbsorptionChiller,610.0054982520898,0.0279,FC4,39916299.49934559,0.9675573261361956,2.9183822472297174,0.0001301570888961608
5010,san_francisco,large_hotel,2900597.843419503,4608727.684544292,61647.37283214219,8333960.896091124,11345.0,3C,CAMX,AbsorptionChiller,255.6719121568535,0.0279,FC4,8608589.85800458,0.9680982638918387,2.967867426894294,0.00026160135979676457
5011,san_francisco,large_office,3282700.888418669,5215846.967154113,69768.33621519155,10330971.66971482,46320.0,3C,CAMX,AbsorptionChiller,70.87005372233742,0.0279,FC4,10641778.195102014,0.9707937414510062,3.241775159182515,6.998651034504566e-05
5012,san_francisco,medium_office,170053.08318796114,270195.4543986492,3614.1948613547997,549727.6202314465,4982.0,3C,CAMX,AbsorptionChiller,34.13349722761163,0.0279,FC4,565828.2671418904,0.9715449936925714,3.3273625889892013,0.0006678768745462066
5013,san_francisco,midrise_apartment,68170.2860357162,108315.01003452715,1448.8458125457605,214156.7012765654,3135.0,3C,CAMX,AbsorptionChiller,21.744907826384754,0.0279,FC4,220611.07237451174,0.9707432132554557,3.2361764223627847,0.0010322731809769648
5014,san_francisco,outpatient_healthcare,935618.1339681877,1486593.257304999,19885.004073937132,2746238.468939388,3804.0,3C,CAMX,AbsorptionChiller,245.9563969422155,0.0279,FC4,2834822.9093719074,0.9687513318240587,3.029893079721235,0.0007965018611254561
5015,san_francisco,primary_school,185266.11317057564,294367.2687043588,3937.5224585852957,606595.5830317249,6871.0,3C,CAMX,AbsorptionChiller,26.963486125829668,0.0279,FC4,624136.6014990746,0.9718955459025812,3.3688654164424996,0.0004903020544960704
5016,san_francisco,quick_service_restaurant,3472.5962586700903,5517.569610998038,73.80424581760158,12794.03916211975,232.0,3C,CAMX,AbsorptionChiller,14.968087321853837,0.0279,FC4,13122.825004606222,0.9749454982161947,3.778966521616857,0.01628864880007266
5017,san_francisco,secondary_school,2586770.5593144875,4110090.999799688,54977.496953963855,8388515.49630264,19592.0,3C,CAMX,AbsorptionChiller,132.03198036517392,0.0279,FC4,8633431.252212927,0.9716317013762622,3.337532670273179,0.00017035181044677312
5018,san_francisco,small_hotel,271737.0067503561,431759.9107255675,5775.317183467572,810422.2513050792,4014.0,3C,CAMX,AbsorptionChiller,67.69731109874343,0.0279,FC4,836150.3446519816,0.9692303022877892,3.0770573160105137,0.0007665812944719765
5019,san_francisco,small_office,7105.732828875942,11290.219939213957,151.02050838970987,23623.569190302525,511.0,3C,CAMX,AbsorptionChiller,13.905543696430415,0.0279,FC4,24296.340851791465,0.972309753736463,3.4192589894538594,0.006691309177013423
5020,san_francisco,stand_alone_retail,12249.044525333578,19462.370745807777,260.33302631175656,41392.45807915812,2294.0,3C,CAMX,AbsorptionChiller,5.339600926474969,0.0279,FC4,42552.19912704442,0.9727454497845396,3.473919866895544,0.0015143504214889033
5021,san_francisco,strip_mall,12205.814893220579,19393.683663672702,259.4142525305814,42087.222727058295,2090.0,3C,CAMX,AbsorptionChiller,5.840102819722765,0.0279,FC4,43242.870788039145,0.9732754084101998,3.5428089944291505,0.0016951239207794978
5022,san_francisco,supermarket,8628.03831147981,13708.994206017951,183.37457424665092,31675.4571238252,4181.0,3C,CAMX,AbsorptionChiller,2.0636303065007917,0.0279,FC4,32492.360856346026,0.9748585910352132,3.765903636880491,0.0009007184015499859
5023,san_francisco,warehouse,1529.0296860804071,2429.4582789944216,32.496977594828905,5550.380383283136,4835.0,3C,CAMX,AbsorptionChiller,0.31624192059574086,0.0279,FC4,5695.149102730326,0.9745803460390904,3.7246818388003717,0.0007703581879628484
5024,seattle,full_service_restaurant,15625.237092130605,24826.765601940824,332.08837233141503,57258.54915467102,569.52,4C,NWPP,AbsorptionChiller,27.435800484847952,0.0279,FC4,58737.94853159556,0.9748135674822085,3.7591716647408804,0.0066005964052902105
5025,seattle,hospital,13382720.384986538,21263655.722811837,284427.4172489127,36706484.414070144,22422.0,4C,NWPP,AbsorptionChiller,596.8566758088724,0.0279,FC4,37973562.03230836,0.9666326372764248,2.8375069447695527,0.00012655012687403232
5026,seattle,large_hotel,2635595.468856204,4187668.356071544,56015.189031424045,7418080.397841465,11345.0,4C,NWPP,AbsorptionChiller,232.31339522751907,0.0279,FC4,7667618.902214928,0.9674555416021812,2.9092548506856106,0.0002564349802279075
5027,seattle,large_office,2131356.6276067356,3386488.863864035,45298.43285873516,7073985.849292094,46320.0,4C,NWPP,AbsorptionChiller,46.0137441193164,0.0279,FC4,7275782.957924347,0.9722645507982797,3.4136863177581884,7.36978911433115e-05
5028,seattle,medium_office,123303.73380321776,195915.93259844676,2620.615355764388,424006.64759372186,4982.0,4C,NWPP,AbsorptionChiller,24.749846206988714,0.0279,FC4,435681.06033289374,0.9732042225332179,3.5333971396860013,0.0007092326655331195
5029,seattle,midrise_apartment,43240.359102575974,68704.1261296485,919.0017654600797,144023.11657315644,3135.0,4C,NWPP,AbsorptionChiller,13.79277802315023,0.0279,FC4,148117.11911130426,0.9723596937159483,3.4254368415381737,0.0010926433306341862
5030,seattle,outpatient_healthcare,806348.7142857026,1281198.512698397,17137.5980076188,2348006.2060799277,3804.0,4C,NWPP,AbsorptionChiller,211.97389965449594,0.0279,FC4,2424351.4018977224,0.9685090223479841,3.0065793606991913,0.0007903731232121954
5031,seattle,primary_school,101668.41028054242,161539.80744575086,2160.7926131624663,355641.31658786064,6871.0,4C,NWPP,AbsorptionChiller,14.796741417630974,0.0279,FC4,365267.294224878,0.9736467573494518,3.5927314415260794,0.0005228833418026603
5032,seattle,quick_service_restaurant,5063.349115665304,8045.099150445992,107.61304653827312,18954.49273907279,232.0,4C,NWPP,AbsorptionChiller,21.82478067097114,0.0279,FC4,19433.89125844881,0.9753318307177621,3.838149575411071,0.016543748169875305
5033,seattle,secondary_school,1407931.6389288323,2237046.9374091467,29923.240432700804,4824452.650744603,19592.0,4C,NWPP,AbsorptionChiller,71.8625785488379,0.0279,FC4,4957755.792137106,0.9731122009672363,3.521304341103531,0.000179731744645954
5034,seattle,small_hotel,209813.83973616484,333370.8786919055,4459.243473859287,635778.0473454219,4014.0,4C,NWPP,AbsorptionChiller,52.27051313805801,0.0279,FC4,655643.2475945851,0.9697012051568527,3.124880839219369,0.000778495475640102
5035,seattle,small_office,5982.7171709288405,9505.872838253565,127.15268227280706,21034.661423690486,511.0,4C,NWPP,AbsorptionChiller,11.707861391250177,0.0279,FC4,21601.105824041086,0.9737770647037814,3.6105844897707957,0.007065723071958505
5036,seattle,stand_alone_retail,17188.440398590796,27310.521966649856,365.31165327138274,62815.24281141853,2294.0,4C,NWPP,AbsorptionChiller,7.492781342018655,0.0279,FC4,64442.64647038679,0.9747464800391756,3.7491852068015525,0.0016343440308637979
5037,seattle,strip_mall,17693.59298662469,28113.15330097036,376.0478296090638,64757.59448631166,2090.0,4C,NWPP,AbsorptionChiller,8.465833964892196,0.0279,FC4,66432.82605467948,0.9747830753581224,3.7546261013745914,0.0017964718188395175
5038,seattle,supermarket,14366.342170966967,22826.521449425287,305.33265894028506,54154.34976687887,4181.0,4C,NWPP,AbsorptionChiller,3.4361019303915254,0.0279,FC4,55514.556817248515,0.9754981913149845,3.8642095640349035,0.0009242309409315722
5039,seattle,warehouse,3078.085706382475,4890.736177918819,65.41958154631553,11902.327131904594,4835.0,4C,NWPP,AbsorptionChiller,0.6366257924265719,0.0279,FC4,12193.760666595468,0.9760997822854397,3.9614753550596236,0.0008193330620599015
5040,albuquerque,full_service_restaurant,81176.03759382581,128979.70417685673,1725.2613856607798,361203.00163818436,569.52,4B,AZNM,AbsorptionChiller,142.53412978266928,0.0279,FC5,370330.9896781738,0.9753518115026726,4.562072757618079,0.008010382001717374
5041,albuquerque,hospital,11210146.841727791,17811677.759634152,238252.98754285456,38002117.74134321,22422.0,4B,AZNM,AbsorptionChiller,499.9619499477206,0.0279,FC5,39262663.20932746,0.9678945500649383,3.502421847248167,0.0001562047028475679
5042,albuquerque,large_hotel,2760202.8158055292,4385655.585113203,58663.51051192003,9514229.806455025,11345.0,4B,AZNM,AbsorptionChiller,243.29685463248384,0.0279,FC5,9824605.861229768,0.9684082945251208,3.5593782474867104,0.0003137398190821252
5043,albuquerque,large_office,3060472.3538688957,4862750.51781392,65045.23909422693,12597871.250606768,46320.0,4B,AZNM,AbsorptionChiller,66.0723737881886,0.0279,FC5,12942011.662862593,0.973409047896059,4.228762807316966,9.129453383672206e-05
5044,albuquerque,medium_office,320281.0793964718,508891.0483743934,6807.040540772998,1391996.7426772073,4982.0,4B,AZNM,AbsorptionChiller,64.28765142442228,0.0279,FC5,1428011.3345299668,0.9747798977627766,4.458619089272676,0.0008949456220940739
5045,albuquerque,midrise_apartment,116117.84474337615,184498.35331447466,2467.8912602792298,485447.1698217076,3135.0,4B,AZNM,AbsorptionChiller,37.039184926116796,0.0279,FC5,498504.2532845681,0.9738074783177287,4.293089097427507,0.0013694064106626817
5046,albuquerque,outpatient_healthcare,1083317.174704926,1721270.6220311571,23024.101019728692,4100651.169343737,3804.0,4B,AZNM,AbsorptionChiller,284.7836947173833,0.0279,FC5,4222466.750731191,0.971150612052455,3.8977197531104464,0.0010246371590721468
5047,albuquerque,primary_school,348703.2289519561,554050.686001442,7411.1059593255895,1555843.8324336733,6871.0,4B,AZNM,AbsorptionChiller,50.74999693668405,0.0279,FC5,1595054.4048849363,0.9754174074995946,4.574246156764729,0.000665732230645427
5048,albuquerque,quick_service_restaurant,31838.046692328386,50587.1186333662,676.664619034285,143877.56835068596,232.0,4B,AZNM,AbsorptionChiller,137.2329598807258,0.0279,FC5,147457.65575133415,0.9757212510777638,4.631491912060835,0.019963327207158772
5049,albuquerque,secondary_school,3259135.764834071,5178404.604125248,69267.49878860671,13876625.411975093,19592.0,4B,AZNM,AbsorptionChiller,166.35033507728008,0.0279,FC5,14243104.894885577,0.9742696915023016,4.370209135982625,0.0002230608991416203
5050,albuquerque,small_hotel,346770.75835346343,550980.2049393927,7370.034517538954,1349482.540072381,4014.0,4B,AZNM,AbsorptionChiller,86.39032345626892,0.0279,FC5,1388475.8123321894,0.9719164915128681,4.004016425505279,0.000997512811535944
5051,albuquerque,small_office,20208.386839671384,32108.88131192223,429.495581632483,87755.36616224228,511.0,4B,AZNM,AbsorptionChiller,39.546745283114255,0.0279,FC5,90027.73518699041,0.9747592336958344,4.454968914701079,0.008718138776323051
5052,albuquerque,stand_alone_retail,98566.42002864565,156611.0896010704,2094.864980342154,444696.4582260003,2294.0,4B,AZNM,AbsorptionChiller,42.96705319470168,0.0279,FC5,455779.93963054824,0.9756823843244788,4.6240894160312225,0.002015732090684927
5053,albuquerque,strip_mall,91738.00433999556,145761.4957846596,1949.7383855727032,414841.6830539599,2090.0,4B,AZNM,AbsorptionChiller,43.89378198085912,0.0279,FC5,425157.3307653933,0.9757368697068859,4.634473289714183,0.002217451334791475
5054,albuquerque,supermarket,96451.65469490988,153250.96245968994,2049.9191677824824,443690.6616397092,4181.0,4B,AZNM,AbsorptionChiller,23.069039630449627,0.0279,FC5,454536.34438783204,0.9761390197240888,4.712582130660114,0.0011271423417029691
5055,albuquerque,warehouse,25741.81669509118,40900.88652664495,547.0994108263384,122172.57653630468,4835.0,4B,AZNM,AbsorptionChiller,5.324057227526614,0.0279,FC5,125067.16220327328,0.976855750014828,4.858521202472974,0.0010048647781743484
5056,atlanta,full_service_restaurant,138201.1475863159,219586.2678315909,2937.235056701169,504548.7006715014,569.52,3A,SRSO,AbsorptionChiller,242.66250102949132,0.0279,FC5,520088.98151882197,0.9701199575466143,3.763275418490946,0.006607802041176686
5057,atlanta,hospital,16863438.28369626,26794129.717428878,358404.27498949604,51946586.71798386,22422.0,3A,SRSO,AbsorptionChiller,752.093403072708,0.0279,FC5,53842826.88354707,0.9647819352118258,3.1928735989506274,0.00014239914365135256
5058,atlanta,large_hotel,3565816.3839056278,5665686.032205581,75785.4842126073,11352584.313162655,11345.0,3A,SRSO,AbsorptionChiller,314.3073057651501,0.0279,FC5,11753549.05928577,0.9658856449145174,3.2961733846800443,0.00029053974303041376
5059,atlanta,large_office,6461081.304124868,10265940.294331718,137319.5146503334,21830640.62335508,46320.0,3A,SRSO,AbsorptionChiller,139.48793834466468,0.0279,FC5,22557168.729648564,0.9677916978411145,3.4912374056100597,7.537213742681476e-05
5060,atlanta,medium_office,490971.69680856995,780099.4738180602,10434.785129504771,1736731.5157058043,4982.0,3A,SRSO,AbsorptionChiller,98.54911617996186,0.0279,FC5,1791939.7262724014,0.9691908105182525,3.6497821318834176,0.00073259376392682
5061,atlanta,midrise_apartment,190390.21539679018,302508.89779712254,4046.4267112331227,675359.5571061383,3135.0,3A,SRSO,AbsorptionChiller,60.73053122704631,0.0279,FC5,696768.3331512146,0.9692741833598368,3.659685618292344,0.0011673638335860748
5062,atlanta,outpatient_healthcare,1474836.239312145,2343350.913573765,31345.186206181068,4856387.413846394,3804.0,3A,SRSO,AbsorptionChiller,387.70668751633673,0.0279,FC5,5022228.072647019,0.9669786683516312,3.405278456535186,0.0008951836110765474
5063,atlanta,primary_school,581751.7807207332,924338.9404784988,12364.164512918005,2132793.5377059886,6871.0,3A,SRSO,AbsorptionChiller,84.66770204056661,0.0279,FC5,2198209.680869218,0.9702411722900963,3.7786041293175803,0.0005499351083274022
5064,atlanta,quick_service_restaurant,55457.844426624295,88116.35281119213,1178.6640535471902,204063.22581834727,232.0,3A,SRSO,AbsorptionChiller,239.0424328733806,0.0279,FC5,210299.28458217546,0.9703467428516552,3.7920565928309795,0.016345071520823186
