,city,building,CoolingDemand_kWh,floor_area_m^2,climate_zone,eGRID_subregion,grid_loss_factor,w4e_int_factor_(L/kWhe),CoolingDemand_intensity_kWh/sqm,chiller_type,Cooling_ElecDemand_kWh,Cooling_HeatDemand_kWh,PoG_annual_water_consumption_L,PoG_WaterConsumption_intensity_L/kWh,PoG_WaterConsumption_intensity_L/kWh_sqm,MakeupWater_kg,percent_evaporation
1206,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,MROE,0.053,4.927,225.8379975847604,AirCooledChiller,259190.75058453117,0,1277032.828129985,1.4864987177553175,0.00039077253358446834,0,0
1207,minneapolis,primary_school,252154.34036805452,6871.0,6A,MROE,0.053,4.927,36.69834672799513,AirCooledChiller,76076.1322576722,0,374827.1036335509,1.4864987177553175,0.00021634386810585323,0,0
1208,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,MROE,0.053,4.927,101.58073582075679,AirCooledChiller,7110.191796776459,0,35031.914982717615,1.4864987177553177,0.006407322059290162,0,0
1209,minneapolis,secondary_school,3210837.308788474,19592.0,6A,MROE,0.053,4.927,163.88512192672897,AirCooledChiller,968724.4859823425,0,4772905.542435002,1.4864987177553175,7.587273977926284e-05,0,0
1210,minneapolis,small_hotel,282436.0612098215,4014.0,6A,MROE,0.053,4.927,70.36274569253152,AirCooledChiller,85212.26767531196,0,419840.842836262,1.4864987177553175,0.0003703285295852809,0,0
1211,minneapolis,small_office,14392.478470317685,511.0,6A,MROE,0.053,4.927,28.165319902774336,AirCooledChiller,4342.277408453066,0,21394.400791448254,1.4864987177553177,0.00290899944766207,0,0
1212,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,MROE,0.053,4.927,31.459004686950543,AirCooledChiller,21773.10506920035,0,107276.0886759501,1.4864987177553175,0.0006479942100066772,0,0
1213,minneapolis,strip_mall,66433.46329682377,2090.0,6A,MROE,0.053,4.927,31.786346075035297,AirCooledChiller,20043.283541054087,0,98753.25800677348,1.4864987177553175,0.0007112434056245539,0,0
1214,minneapolis,supermarket,71679.7319896904,4181.0,6A,MROE,0.053,4.927,17.144159767924037,AirCooledChiller,21626.10710203361,0,106551.82969171958,1.4864987177553175,0.0003555366461983539,0,0
1215,minneapolis,warehouse,14570.77077760158,4835.0,6A,MROE,0.053,4.927,3.013603056380885,AirCooledChiller,4396.069023261904,0,21659.432077611396,1.4864987177553173,0.0003074454431758671,0,0
1216,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,MROW,0.053,6.48,102.6221868690942,AirCooledChiller,17633.24418937593,0,114263.42234715604,1.955046009956253,0.0034327960562513223,0,0
1217,minneapolis,hospital,12220318.45247957,22422.0,6A,MROW,0.053,6.48,545.014648670037,AirCooledChiller,3686926.671437493,0,23891284.830914956,1.9550460099562532,8.719320354813367e-05,0,0
1218,minneapolis,large_hotel,2759755.958306853,11345.0,6A,MROW,0.053,6.48,243.25746657618802,AirCooledChiller,832631.153509384,0,5395449.874740809,1.9550460099562532,0.0001723266646061043,0,0
1219,minneapolis,large_office,3170163.0869383183,46320.0,6A,MROW,0.053,6.48,68.4404811515181,AirCooledChiller,956452.8848810736,0,6197814.694029357,1.955046009956253,4.2207383634634135e-05,0,0
1220,minneapolis,medium_office,234904.38351073337,4982.0,6A,MROW,0.053,6.48,47.15061893029574,AirCooledChiller,70871.7403864032,0,459248.8777038927,1.955046009956253,0.000392421920906514,0,0
1221,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,MROW,0.053,6.48,29.040392605930222,AirCooledChiller,27467.681647183963,0,177990.5770737521,1.955046009956253,0.0006236191419318191,0,0
1222,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,MROW,0.053,6.48,225.8379975847604,AirCooledChiller,259190.75058453117,0,1679556.063787762,1.955046009956253,0.0005139447975699929,0,0
1223,minneapolis,primary_school,252154.34036805452,6871.0,6A,MROW,0.053,6.48,36.69834672799513,AirCooledChiller,76076.1322576722,0,492973.3370297159,1.9550460099562528,0.00028453587686745054,0,0
1224,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,MROW,0.053,6.48,101.58073582075679,AirCooledChiller,7110.191796776459,0,46074.042843111456,1.955046009956253,0.008426922456707987,0,0
1225,minneapolis,secondary_school,3210837.308788474,19592.0,6A,MROW,0.053,6.48,163.88512192672897,AirCooledChiller,968724.4859823425,0,6277334.66916558,1.955046009956253,9.978797519172381e-05,0,0
1226,minneapolis,small_hotel,282436.0612098215,4014.0,6A,MROW,0.053,6.48,70.36274569253152,AirCooledChiller,85212.26767531196,0,552175.4945360215,1.9550460099562528,0.0004870568036761965,0,0
1227,minneapolis,small_office,14392.478470317685,511.0,6A,MROW,0.053,6.48,28.165319902774336,AirCooledChiller,4342.277408453066,0,28137.957606775868,1.9550460099562532,0.0038259217415973646,0,0
1228,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,MROW,0.053,6.48,31.459004686950543,AirCooledChiller,21773.10506920035,0,141089.72084841828,1.9550460099562532,0.000852243247583371,0,0
1229,minneapolis,strip_mall,66433.46329682377,2090.0,6A,MROW,0.053,6.48,31.786346075035297,AirCooledChiller,20043.283541054087,0,129880.47734603049,1.9550460099562528,0.0009354287128977286,0,0
1230,minneapolis,supermarket,71679.7319896904,4181.0,6A,MROW,0.053,6.48,17.144159767924037,AirCooledChiller,21626.10710203361,0,140137.1740211778,1.9550460099562532,0.0004676024898245045,0,0
1231,minneapolis,warehouse,14570.77077760158,4835.0,6A,MROW,0.053,6.48,3.013603056380885,AirCooledChiller,4396.069023261904,0,28486.527270737137,1.955046009956253,0.0004043528459061537,0,0
1232,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,NEWE,0.053,8.08,102.6221868690942,AirCooledChiller,17633.24418937593,0,142476.61305015752,2.4377734198219945,0.004280400020757822,0,0
1233,minneapolis,hospital,12220318.45247957,22422.0,6A,NEWE,0.053,8.08,545.014648670037,AirCooledChiller,3686926.671437493,0,29790367.505214944,2.4377734198219945,0.00010872238960940124,0,0
1234,minneapolis,large_hotel,2759755.958306853,11345.0,6A,NEWE,0.053,8.08,243.25746657618802,AirCooledChiller,832631.153509384,0,6727659.720355823,2.4377734198219945,0.00021487645833600657,0,0
1235,minneapolis,large_office,3170163.0869383183,46320.0,6A,NEWE,0.053,8.08,68.4404811515181,AirCooledChiller,956452.8848810736,0,7728139.3098390745,2.4377734198219945,5.262895984071663e-05,0,0
1236,minneapolis,medium_office,234904.38351073337,4982.0,6A,NEWE,0.053,8.08,47.15061893029574,AirCooledChiller,70871.7403864032,0,572643.6623221379,2.4377734198219945,0.0004893162223649126,0,0
1237,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,NEWE,0.053,8.08,29.040392605930222,AirCooledChiller,27467.681647183963,0,221938.86770924643,2.4377734198219945,0.0007775991769767127,0,0
1238,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,NEWE,0.053,8.08,225.8379975847604,AirCooledChiller,259190.75058453117,0,2094261.2647230118,2.4377734198219945,0.0006408447475872751,0,0
1239,minneapolis,primary_school,252154.34036805452,6871.0,6A,NEWE,0.053,8.08,36.69834672799513,AirCooledChiller,76076.1322576722,0,614695.1486419914,2.4377734198219945,0.00035479164893348775,0,0
1240,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,NEWE,0.053,8.08,101.58073582075679,AirCooledChiller,7110.191796776459,0,57450.349717953795,2.4377734198219945,0.010507644050956872,0,0
1241,minneapolis,secondary_school,3210837.308788474,19592.0,6A,NEWE,0.053,8.08,163.88512192672897,AirCooledChiller,968724.4859823425,0,7827293.846737328,2.4377734198219945,0.00012442698141190253,0,0
1242,minneapolis,small_hotel,282436.0612098215,4014.0,6A,NEWE,0.053,8.08,70.36274569253152,AirCooledChiller,85212.26767531196,0,688515.1228165206,2.437773419821994,0.0006073177428555042,0,0
1243,minneapolis,small_office,14392.478470317685,511.0,6A,NEWE,0.053,8.08,28.165319902774336,AirCooledChiller,4342.277408453066,0,35085.60146030077,2.4377734198219945,0.004770593776559676,0,0
1244,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,NEWE,0.053,8.08,31.459004686950543,AirCooledChiller,21773.10506920035,0,175926.68895913882,2.4377734198219945,0.001062673679085438,0,0
1245,minneapolis,strip_mall,66433.46329682377,2090.0,6A,NEWE,0.053,8.08,31.786346075035297,AirCooledChiller,20043.283541054087,0,161949.73101171703,2.4377734198219945,0.001166398765465069,0,0
1246,minneapolis,supermarket,71679.7319896904,4181.0,6A,NEWE,0.053,8.08,17.144159767924037,AirCooledChiller,21626.10710203361,0,174738.94538443157,2.4377734198219945,0.0005830598947194437,0,0
1247,minneapolis,warehouse,14570.77077760158,4835.0,6A,NEWE,0.053,8.08,3.013603056380885,AirCooledChiller,4396.069023261904,0,35520.237707956185,2.4377734198219945,0.0005041930547718706,0,0
1248,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,NWPP,0.053,11.15,102.6221868690942,AirCooledChiller,17633.24418937593,0,196610.67271154164,3.364006637501886,0.005906740127654668,0,0
1249,minneapolis,hospital,12220318.45247957,22422.0,6A,NWPP,0.053,11.15,545.014648670037,AirCooledChiller,3686926.671437493,0,41109232.38652805,3.3640066375018867,0.00015003151536445843,0,0
1250,minneapolis,large_hotel,2759755.958306853,11345.0,6A,NWPP,0.053,11.15,243.25746657618802,AirCooledChiller,832631.153509384,0,9283837.361629631,3.3640066375018858,0.00029651887505525656,0,0
1251,minneapolis,large_office,3170163.0869383183,46320.0,6A,NWPP,0.053,11.15,68.4404811515181,AirCooledChiller,956452.8848810736,0,10664449.66642397,3.3640066375018858,7.262535918613743e-05,0,0
1252,minneapolis,medium_office,234904.38351073337,4982.0,6A,NWPP,0.053,11.15,47.15061893029574,AirCooledChiller,70871.7403864032,0,790219.9053083956,3.3640066375018858,0.0006752321632882148,0,0
1253,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,NWPP,0.053,11.15,29.040392605930222,AirCooledChiller,27467.681647183963,0,306264.6503661012,3.3640066375018858,0.0010730483692191024,0,0
1254,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,NWPP,0.053,11.15,225.8379975847604,AirCooledChiller,259190.75058453117,0,2889976.869017523,3.364006637501886,0.0008843340266829353,0,0
1255,minneapolis,primary_school,252154.34036805452,6871.0,6A,NWPP,0.053,11.15,36.69834672799513,AirCooledChiller,76076.1322576722,0,848248.8746730451,3.3640066375018858,0.0004895949115851966,0,0
1256,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,NWPP,0.053,11.15,101.58073582075679,AirCooledChiller,7110.191796776459,0,79278.63853405752,3.3640066375018858,0.014500028609921922,0,0
1257,minneapolis,secondary_school,3210837.308788474,19592.0,6A,NWPP,0.053,11.15,163.88512192672897,AirCooledChiller,968724.4859823425,0,10801278.01870312,3.3640066375018858,0.00017170307459687045,0,0
1258,minneapolis,small_hotel,282436.0612098215,4014.0,6A,NWPP,0.053,11.15,70.36274569253152,AirCooledChiller,85212.26767531196,0,950116.7845797284,3.3640066375018858,0.0008380684199058012,0,0
1259,minneapolis,small_office,14392.478470317685,511.0,6A,NWPP,0.053,11.15,28.165319902774336,AirCooledChiller,4342.277408453066,0,48416.393104251685,3.364006637501886,0.006583183243643613,0,0
1260,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,NWPP,0.053,11.15,31.459004686950543,AirCooledChiller,21773.10506920035,0,242770.1215215839,3.364006637501886,0.0014664370695300288,0,0
1261,minneapolis,strip_mall,66433.46329682377,2090.0,6A,NWPP,0.053,11.15,31.786346075035297,AirCooledChiller,20043.283541054087,0,223482.61148275307,3.3640066375018858,0.0016095725538286534,0,0
1262,minneapolis,supermarket,71679.7319896904,4181.0,6A,NWPP,0.053,11.15,17.144159767924037,AirCooledChiller,21626.10710203361,0,241131.09418767475,3.3640066375018858,0.0008045937903616087,0,0
1263,minneapolis,warehouse,14570.77077760158,4835.0,6A,NWPP,0.053,11.15,3.013603056380885,AirCooledChiller,4396.069023261904,0,49016.16960937023,3.3640066375018858,0.000695761455532965,0,0
1264,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,NYUP,0.053,7.41,102.6221868690942,AirCooledChiller,17633.24418937593,0,130662.33944327566,2.2356313169407156,0.003925465860620725,0,0
1265,minneapolis,hospital,12220318.45247957,22422.0,6A,NYUP,0.053,7.41,545.014648670037,AirCooledChiller,3686926.671437493,0,27320126.635351826,2.2356313169407156,9.970704294624545e-05,0,0
1266,minneapolis,large_hotel,2759755.958306853,11345.0,6A,NYUP,0.053,7.41,243.25746657618802,AirCooledChiller,832631.153509384,0,6169796.847504536,2.235631316940715,0.00019705873221160998,0,0
1267,minneapolis,large_office,3170163.0869383183,46320.0,6A,NYUP,0.053,7.41,68.4404811515181,AirCooledChiller,956452.8848810736,0,7087315.876968755,2.235631316940715,4.8264924804419585e-05,0,0
1268,minneapolis,medium_office,234904.38351073337,4982.0,6A,NYUP,0.053,7.41,47.15061893029574,AirCooledChiller,70871.7403864032,0,525159.5962632477,2.235631316940715,0.00044874173362920817,0,0
1269,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,NYUP,0.053,7.41,29.040392605930222,AirCooledChiller,27467.681647183963,0,203535.52100563317,2.235631316940715,0.0007131200373016635,0,0
1270,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,NYUP,0.053,7.41,225.8379975847604,AirCooledChiller,259190.75058453117,0,1920603.461831376,2.235631316940715,0.0005877053935175381,0,0
1271,minneapolis,primary_school,252154.34036805452,6871.0,6A,NYUP,0.053,7.41,36.69834672799513,AirCooledChiller,76076.1322576722,0,563724.140029351,2.2356313169407147,0.0003253720443808346,0,0
1272,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,NYUP,0.053,7.41,101.58073582075679,AirCooledChiller,7110.191796776459,0,52686.52121411356,2.235631316940715,0.009636341883365152,0,0
1273,minneapolis,secondary_school,3210837.308788474,19592.0,6A,NYUP,0.053,7.41,163.88512192672897,AirCooledChiller,968724.4859823425,0,7178248.441129158,2.235631316940715,0.0001141093975572027,0,0
1274,minneapolis,small_hotel,282436.0612098215,4014.0,6A,NYUP,0.053,7.41,70.36274569253152,AirCooledChiller,85212.26767531196,0,631422.9034740616,2.235631316940715,0.0005569584745741692,0,0
1275,minneapolis,small_office,14392.478470317685,511.0,6A,NYUP,0.053,7.41,28.165319902774336,AirCooledChiller,4342.277408453066,0,32176.275596637217,2.235631316940715,0.0043750123619192074,0,0
1276,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,NYUP,0.053,7.41,31.459004686950543,AirCooledChiller,21773.10506920035,0,161338.70856277458,2.235631316940715,0.0009745559358939473,0,0
1277,minneapolis,strip_mall,66433.46329682377,2090.0,6A,NYUP,0.053,7.41,31.786346075035297,AirCooledChiller,20043.283541054087,0,148520.73103921078,2.2356313169407147,0.0010696800559524952,0,0
1278,minneapolis,supermarket,71679.7319896904,4181.0,6A,NYUP,0.053,7.41,17.144159767924037,AirCooledChiller,21626.10710203361,0,160249.45362606904,2.235631316940715,0.000534712106419688,0,0
1279,minneapolis,warehouse,14570.77077760158,4835.0,6A,NYUP,0.053,7.41,3.013603056380885,AirCooledChiller,4396.069023261904,0,32574.871462370706,2.235631316940715,0.00046238496730935163,0,0
1280,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,RFCE,0.053,7.42,102.6221868690942,AirCooledChiller,17633.24418937593,0,130838.67188516942,2.238648363252376,0.003930763385398891,0,0
1281,minneapolis,hospital,12220318.45247957,22422.0,6A,RFCE,0.053,7.42,545.014648670037,AirCooledChiller,3686926.671437493,0,27356995.902066197,2.238648363252376,9.984160035912836e-05,0,0
1282,minneapolis,large_hotel,2759755.958306853,11345.0,6A,RFCE,0.053,7.42,243.25746657618802,AirCooledChiller,832631.153509384,0,6178123.15903963,2.238648363252376,0.00019732466842242187,0,0
1283,minneapolis,large_office,3170163.0869383183,46320.0,6A,RFCE,0.053,7.42,68.4404811515181,AirCooledChiller,956452.8848810736,0,7096880.405817566,2.238648363252376,4.83300596557076e-05,0,0
1284,minneapolis,medium_office,234904.38351073337,4982.0,6A,RFCE,0.053,7.42,47.15061893029574,AirCooledChiller,70871.7403864032,0,525868.3136671117,2.238648363252376,0.0004493473230133232,0,0
1285,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,RFCE,0.053,7.42,29.040392605930222,AirCooledChiller,27467.681647183963,0,203810.197822105,2.2386483632523757,0.000714082412520694,0,0
1286,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,RFCE,0.053,7.42,225.8379975847604,AirCooledChiller,259190.75058453117,0,1923195.3693372211,2.2386483632523757,0.0005884985182051461,0,0
1287,minneapolis,primary_school,252154.34036805452,6871.0,6A,RFCE,0.053,7.42,36.69834672799513,AirCooledChiller,76076.1322576722,0,564484.9013519278,2.238648363252376,0.00032581114295624744,0,0
1288,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,RFCE,0.053,7.42,101.58073582075679,AirCooledChiller,7110.191796776459,0,52757.62313208133,2.238648363252376,0.009649346393329207,0,0
1289,minneapolis,secondary_school,3210837.308788474,19592.0,6A,RFCE,0.053,7.42,163.88512192672897,AirCooledChiller,968724.4859823425,0,7187935.685988981,2.2386483632523757,0.0001142633913460788,0,0
1290,minneapolis,small_hotel,282436.0612098215,4014.0,6A,RFCE,0.053,7.42,70.36274569253152,AirCooledChiller,85212.26767531196,0,632275.0261508147,2.2386483632523757,0.0005577101054440398,0,0
1291,minneapolis,small_office,14392.478470317685,511.0,6A,RFCE,0.053,7.42,28.165319902774336,AirCooledChiller,4342.277408453066,0,32219.698370721748,2.238648363252376,0.004380916562137722,0,0
1292,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,RFCE,0.053,7.42,31.459004686950543,AirCooledChiller,21773.10506920035,0,161556.4396134666,2.238648363252376,0.0009758711260908353,0,0
1293,minneapolis,strip_mall,66433.46329682377,2090.0,6A,RFCE,0.053,7.42,31.786346075035297,AirCooledChiller,20043.283541054087,0,148721.16387462133,2.238648363252376,0.0010711236187810412,0,0
1294,minneapolis,supermarket,71679.7319896904,4181.0,6A,RFCE,0.053,7.42,17.144159767924037,AirCooledChiller,21626.10710203361,0,160465.71469708937,2.2386483632523757,0.0005354337152002812,0,0
1295,minneapolis,warehouse,14570.77077760158,4835.0,6A,RFCE,0.053,7.42,3.013603056380885,AirCooledChiller,4396.069023261904,0,32618.832152603325,2.238648363252376,0.0004630089686147624,0,0
1296,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,RFCM,0.053,6.58,102.6221868690942,AirCooledChiller,17633.24418937593,0,116026.74676609362,1.9852164730728616,0.003485771304032978,0,0
1297,minneapolis,hospital,12220318.45247957,22422.0,6A,RFCM,0.053,6.58,545.014648670037,AirCooledChiller,3686926.671437493,0,24259977.498058703,1.9852164730728619,8.853877767696289e-05,0,0
1298,minneapolis,large_hotel,2759755.958306853,11345.0,6A,RFCM,0.053,6.58,243.25746657618802,AirCooledChiller,832631.153509384,0,5478712.990091747,1.9852164730728616,0.00017498602671422314,0,0
1299,minneapolis,large_office,3170163.0869383183,46320.0,6A,RFCM,0.053,6.58,68.4404811515181,AirCooledChiller,956452.8848810736,0,6293459.982517464,1.9852164730728616,4.285873214751428e-05,0,0
1300,minneapolis,medium_office,234904.38351073337,4982.0,6A,RFCM,0.053,6.58,47.15061893029574,AirCooledChiller,70871.7403864032,0,466336.05174253305,1.9852164730728619,0.000398477814747664,0,0
1301,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,RFCM,0.053,6.58,29.040392605930222,AirCooledChiller,27467.681647183963,0,180737.34523847047,1.9852164730728616,0.000633242894122125,0,0
1302,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,RFCM,0.053,6.58,225.8379975847604,AirCooledChiller,259190.75058453117,0,1705475.138846215,1.9852164730728619,0.000521876044446073,0,0
1303,minneapolis,primary_school,252154.34036805452,6871.0,6A,RFCM,0.053,6.58,36.69834672799513,AirCooledChiller,76076.1322576722,0,500580.9502554831,1.9852164730728616,0.0002889268626215779,0,0
1304,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,RFCM,0.053,6.58,101.58073582075679,AirCooledChiller,7110.191796776459,0,46785.062022789105,1.9852164730728619,0.008556967556348542,0,0
1305,minneapolis,secondary_school,3210837.308788474,19592.0,6A,RFCM,0.053,6.58,163.88512192672897,AirCooledChiller,968724.4859823425,0,6374207.117763814,1.9852164730728616,0.00010132791308048497,0,0
1306,minneapolis,small_hotel,282436.0612098215,4014.0,6A,RFCM,0.053,6.58,70.36274569253152,AirCooledChiller,85212.26767531196,0,560696.7213035527,1.9852164730728619,0.0004945731123749033,0,0
1307,minneapolis,small_office,14392.478470317685,511.0,6A,RFCM,0.053,6.58,28.165319902774336,AirCooledChiller,4342.277408453066,0,28572.185347621173,1.9852164730728619,0.0038849637437825086,0,0
1308,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,RFCM,0.053,6.58,31.459004686950543,AirCooledChiller,21773.10506920035,0,143267.0313553383,1.9852164730728619,0.0008653951495522502,0,0
1309,minneapolis,strip_mall,66433.46329682377,2090.0,6A,RFCM,0.053,6.58,31.786346075035297,AirCooledChiller,20043.283541054087,0,131884.80570013588,1.9852164730728616,0.0009498643411831874,0,0
1310,minneapolis,supermarket,71679.7319896904,4181.0,6A,RFCM,0.053,6.58,17.144159767924037,AirCooledChiller,21626.10710203361,0,142299.78473138117,1.985216473072862,0.00047481857763043817,0,0
1311,minneapolis,warehouse,14570.77077760158,4835.0,6A,RFCM,0.053,6.58,3.013603056380885,AirCooledChiller,4396.069023261904,0,28926.134173063325,1.9852164730728616,0.0004105928589602609,0,0
1312,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,RFCW,0.053,6.55,102.6221868690942,AirCooledChiller,17633.24418937593,0,115497.74944041234,1.976165334137879,0.0034698787296984814,0,0
1313,minneapolis,hospital,12220318.45247957,22422.0,6A,RFCW,0.053,6.55,545.014648670037,AirCooledChiller,3686926.671437493,0,24149369.69791558,1.9761653341378793,8.813510543831412e-05,0,0
1314,minneapolis,large_hotel,2759755.958306853,11345.0,6A,RFCW,0.053,6.55,243.25746657618802,AirCooledChiller,832631.153509384,0,5453734.055486465,1.9761653341378789,0.00017418821808178747,0,0
1315,minneapolis,large_office,3170163.0869383183,46320.0,6A,RFCW,0.053,6.55,68.4404811515181,AirCooledChiller,956452.8848810736,0,6264766.395971032,1.976165334137879,4.266332759365024e-05,0,0
1316,minneapolis,medium_office,234904.38351073337,4982.0,6A,RFCW,0.053,6.55,47.15061893029574,AirCooledChiller,70871.7403864032,0,464209.8995309409,1.976165334137879,0.00039666104659531894,0,0
1317,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,RFCW,0.053,6.55,29.040392605930222,AirCooledChiller,27467.681647183963,0,179913.31478905494,1.9761653341378789,0.0006303557684650331,0,0
1318,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,RFCW,0.053,6.55,225.8379975847604,AirCooledChiller,259190.75058453117,0,1697699.416328679,1.976165334137879,0.000519496670383249,0,0
1319,minneapolis,primary_school,252154.34036805452,6871.0,6A,RFCW,0.053,6.55,36.69834672799513,AirCooledChiller,76076.1322576722,0,498298.6662877529,1.9761653341378789,0.0002876095668953397,0,0
1320,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,RFCW,0.053,6.55,101.58073582075679,AirCooledChiller,7110.191796776459,0,46571.75626888581,1.976165334137879,0.008517954026456375,0,0
1321,minneapolis,secondary_school,3210837.308788474,19592.0,6A,RFCW,0.053,6.55,163.88512192672897,AirCooledChiller,968724.4859823425,0,6345145.383184344,1.976165334137879,0.00010086593171385662,0,0
1322,minneapolis,small_hotel,282436.0612098215,4014.0,6A,RFCW,0.053,6.55,70.36274569253152,AirCooledChiller,85212.26767531196,0,558140.3532732934,1.976165334137879,0.0004923182197652913,0,0
1323,minneapolis,small_office,14392.478470317685,511.0,6A,RFCW,0.053,6.55,28.165319902774336,AirCooledChiller,4342.277408453066,0,28441.91702536758,1.9761653341378793,0.0038672511431269655,0,0
1324,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,RFCW,0.053,6.55,31.459004686950543,AirCooledChiller,21773.10506920035,0,142613.83820326228,1.976165334137879,0.0008614495789615864,0,0
1325,minneapolis,strip_mall,66433.46329682377,2090.0,6A,RFCW,0.053,6.55,31.786346075035297,AirCooledChiller,20043.283541054087,0,131283.50719390425,1.9761653341378789,0.0009455336526975497,0,0
1326,minneapolis,supermarket,71679.7319896904,4181.0,6A,RFCW,0.053,6.55,17.144159767924037,AirCooledChiller,21626.10710203361,0,141651.00151832015,1.9761653341378793,0.00047265375128865804,0,0
1327,minneapolis,warehouse,14570.77077760158,4835.0,6A,RFCW,0.053,6.55,3.013603056380885,AirCooledChiller,4396.069023261904,0,28794.252102365466,1.9761653341378789,0.00040872085504402875,0,0
1328,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,RMPA,0.053,4.69,102.6221868690942,AirCooledChiller,17633.24418937593,0,82699.91524817313,1.4149947201689548,0.0024845391209596763,0,0
1329,minneapolis,hospital,12220318.45247957,22422.0,6A,RMPA,0.053,4.69,545.014648670037,AirCooledChiller,3686926.671437493,0,17291686.089041844,1.414994720168955,6.310742664209058e-05,0,0
1330,minneapolis,large_hotel,2759755.958306853,11345.0,6A,RMPA,0.053,4.69,243.25746657618802,AirCooledChiller,832631.153509384,0,3905040.1099590114,1.4149947201689548,0.0001247240828707761,0,0
1331,minneapolis,large_office,3170163.0869383183,46320.0,6A,RMPA,0.053,4.69,68.4404811515181,AirCooledChiller,956452.8848810736,0,4485764.030092236,1.4149947201689548,3.054824525407933e-05,0,0
1332,minneapolis,medium_office,234904.38351073337,4982.0,6A,RMPA,0.053,4.69,47.15061893029574,AirCooledChiller,70871.7403864032,0,332388.462412231,1.4149947201689548,0.0002840214211499307,0,0
1333,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,RMPA,0.053,4.69,29.040392605930222,AirCooledChiller,27467.681647183963,0,128823.42692529279,1.4149947201689548,0.0004513539777253444,0,0
1334,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,RMPA,0.053,4.69,225.8379975847604,AirCooledChiller,259190.75058453117,0,1215604.6202414513,1.4149947201689548,0.00037197547848815847,0,0
1335,minneapolis,primary_school,252154.34036805452,6871.0,6A,RMPA,0.053,4.69,36.69834672799513,AirCooledChiller,76076.1322576722,0,356797.06028848264,1.4149947201689546,0.00020593723186857147,0,0
1336,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,RMPA,0.053,4.69,101.58073582075679,AirCooledChiller,7110.191796776459,0,33346.799526881594,1.4149947201689546,0.006099115173142045,0,0
1337,minneapolis,secondary_school,3210837.308788474,19592.0,6A,RMPA,0.053,4.69,163.88512192672897,AirCooledChiller,968724.4859823425,0,4543317.839257186,1.4149947201689546,7.222308698289886e-05,0,0
1338,minneapolis,small_hotel,282436.0612098215,4014.0,6A,RMPA,0.053,4.69,70.36274569253152,AirCooledChiller,85212.26767531196,0,399645.5353972131,1.4149947201689548,0.000352514877969346,0,0
1339,minneapolis,small_office,14392.478470317685,511.0,6A,RMPA,0.053,4.69,28.165319902774336,AirCooledChiller,4342.277408453066,0,20365.28104564488,1.4149947201689548,0.0027690699024832777,0,0
1340,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,RMPA,0.053,4.69,31.459004686950543,AirCooledChiller,21773.10506920035,0,102115.86277454965,1.414994720168955,0.0006168242023404338,0,0
