,city,building,CoolingDemand_kWh,floor_area_m^2,climate_zone,eGRID_subregion,fuel_type,w4e_intensity (L/kWh),CoolingDemand_intensity_kWh/sqm,chiller_type,Cooling_ElecDemand_kWh,annual_water_consumption_L,WaterConsumption_intensity_L/kWh,WaterConsumption_intensity L_per_kWh_sqm
2436,baltimore,medium_office,407672.0136246548,4982.0,4A,RFCE,Solid Biomass and RDF,0.29,81.82898707841325,AirCooledChiller,119903.53341901612,34772.02469151467,0.08529411764705881,1.7120457175242635e-05
2437,baltimore,midrise_apartment,133634.22680022588,3135.0,4A,RFCE,Solid Biomass and RDF,0.29,42.626547623676515,AirCooledChiller,39304.184353007615,11398.213462372207,0.08529411764705883,2.720705507083216e-05
2438,baltimore,outpatient_healthcare,1255467.9023741249,3804.0,4A,RFCE,Solid Biomass and RDF,0.29,330.0388807502957,AirCooledChiller,369255.2654041544,107084.02696720476,0.08529411764705881,2.24222180985959e-05
2439,baltimore,primary_school,437185.9414027138,6871.0,4A,RFCE,Solid Biomass and RDF,0.29,63.627702139821544,AirCooledChiller,128584.1004125629,37289.38911964324,0.08529411764705883,1.2413639593517512e-05
2440,baltimore,quick_service_restaurant,38096.9091924772,232.0,4A,RFCE,Solid Biomass and RDF,0.29,164.21081548481553,AirCooledChiller,11204.973291905058,3249.4422546524665,0.08529411764705881,0.00036764705882352935
2441,baltimore,secondary_school,5208023.774135944,19592.0,4A,RFCE,Solid Biomass and RDF,0.29,265.8239982715366,AirCooledChiller,1531771.6982752779,444213.79249983054,0.08529411764705883,4.353517642254942e-06
2442,baltimore,small_hotel,386590.9083973884,4014.0,4A,RFCE,Solid Biomass and RDF,0.29,96.31063985983766,AirCooledChiller,113703.20835217307,32973.930422130186,0.08529411764705883,2.1249157361001202e-05
2443,baltimore,small_office,22528.651074165053,511.0,4A,RFCE,Solid Biomass and RDF,0.29,44.0873797928866,AirCooledChiller,6626.073845342663,1921.5614151493721,0.08529411764705883,0.00016691608150109358
2444,baltimore,stand_alone_retail,127906.9304286284,2294.0,4A,RFCE,Solid Biomass and RDF,0.29,55.75716234900977,AirCooledChiller,37619.685420184825,10909.708771853599,0.08529411764705883,3.71813939176368e-05
2445,baltimore,strip_mall,116625.24048155417,2090.0,4A,RFCE,Solid Biomass and RDF,0.29,55.80155046964314,AirCooledChiller,34301.541318104166,9947.446982250207,0.08529411764705881,4.0810582606248236e-05
2446,baltimore,supermarket,125835.34628655232,4181.0,4A,RFCE,Solid Biomass and RDF,0.29,30.09694960214119,AirCooledChiller,37010.395966633034,10733.014830323578,0.08529411764705881,2.0400410822066207e-05
2447,baltimore,warehouse,27889.629316434264,4835.0,4A,RFCE,Solid Biomass and RDF,0.29,5.768279072685473,AirCooledChiller,8202.832151892431,2378.821324048805,0.08529411764705883,1.7640975728450636e-05
2448,chicago,full_service_restaurant,68745.04918880865,569.52,5A,RFCW,Solid Biomass and RDF,0.29,120.70699745190451,AirCooledChiller,20219.13211435549,5863.548313163092,0.08529411764705883,0.00014976492071754958
2449,chicago,hospital,13606340.421012891,22422.0,5A,RFCW,Solid Biomass and RDF,0.29,606.8299179829137,AirCooledChiller,4001864.829709674,1160540.8006158054,0.08529411764705883,3.8040370014743924e-06
2450,chicago,large_hotel,2960639.0400040997,11345.0,5A,RFCW,Solid Biomass and RDF,0.29,260.9642168359718,AirCooledChiller,870776.1882364999,252525.09458858497,0.08529411764705883,7.51821222098359e-06
2451,chicago,large_office,3676505.0049129263,46320.0,5A,RFCW,Solid Biomass and RDF,0.29,79.37186970882829,AirCooledChiller,1081325.0014449784,313584.2504190437,0.08529411764705883,1.8414101391852079e-06
2452,chicago,medium_office,281405.05396445055,4982.0,5A,RFCW,Solid Biomass and RDF,0.29,56.48435446897843,AirCooledChiller,82766.19234248546,24002.195779320784,0.08529411764705883,1.712045717524264e-05
2453,chicago,midrise_apartment,102746.57848341212,3135.0,5A,RFCW,Solid Biomass and RDF,0.29,32.77402822437388,AirCooledChiller,30219.581906885916,8763.678752996915,0.08529411764705881,2.7207055070832157e-05
2454,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,RFCW,Solid Biomass and RDF,0.29,256.6158333282336,AirCooledChiller,287107.83234723547,83261.27138069828,0.08529411764705883,2.2422218098595905e-05
2455,chicago,primary_school,316393.7943632786,6871.0,5A,RFCW,Solid Biomass and RDF,0.29,46.04770693687652,AirCooledChiller,93056.99834214077,26986.52951922082,0.08529411764705883,1.2413639593517512e-05
2456,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,RFCW,Solid Biomass and RDF,0.29,119.99098425908618,AirCooledChiller,8187.620102384704,2374.409829691564,0.08529411764705881,0.00036764705882352935
2457,chicago,secondary_school,3869679.460327919,19592.0,5A,RFCW,Solid Biomass and RDF,0.29,197.51324317721105,AirCooledChiller,1138141.0177435055,330060.8951456166,0.08529411764705881,4.353517642254941e-06
2458,chicago,small_hotel,318329.0703395533,4014.0,5A,RFCW,Solid Biomass and RDF,0.29,79.30470113093007,AirCooledChiller,93626.19715869214,27151.59717602072,0.08529411764705883,2.1249157361001202e-05
2459,chicago,small_office,17186.981580108182,511.0,5A,RFCW,Solid Biomass and RDF,0.29,33.6340148338712,AirCooledChiller,5054.994582384759,1465.94842889158,0.08529411764705881,0.00016691608150109355
2460,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,RFCW,Solid Biomass and RDF,0.29,38.47007239893128,AirCooledChiller,25955.984142102458,7527.235401209712,0.08529411764705883,3.71813939176368e-05
2461,chicago,strip_mall,80446.3223363658,2090.0,5A,RFCW,Solid Biomass and RDF,0.29,38.491063318835316,AirCooledChiller,23660.68304010759,6861.5980816312,0.08529411764705881,4.0810582606248236e-05
2462,chicago,supermarket,84912.2049619902,4181.0,5A,RFCW,Solid Biomass and RDF,0.29,20.30906600382449,AirCooledChiller,24974.177929997117,7242.5115996991635,0.08529411764705883,2.040041082206621e-05
2463,chicago,warehouse,18574.371537099592,4835.0,5A,RFCW,Solid Biomass and RDF,0.29,3.8416487150154275,AirCooledChiller,5463.050452088116,1584.2846311055534,0.08529411764705883,1.7640975728450636e-05
2464,denver,full_service_restaurant,64939.12165145914,569.52,5B,RMPA,Solid Biomass and RDF,0.29,114.02430406563272,AirCooledChiller,19099.741662193865,5538.92508203622,0.08529411764705881,0.00014976492071754955
2465,denver,hospital,10603665.525031984,22422.0,5B,RMPA,Solid Biomass and RDF,0.29,472.91345665114545,AirCooledChiller,3118725.1544211716,904430.2947821397,0.08529411764705881,3.8040370014743916e-06
2466,denver,large_hotel,2542640.2527970057,11345.0,5B,RMPA,Solid Biomass and RDF,0.29,224.11989888030018,AirCooledChiller,747835.3684697076,216872.2568562152,0.08529411764705883,7.51821222098359e-06
2467,denver,large_office,2544008.9002910727,46320.0,5B,RMPA,Solid Biomass and RDF,0.29,54.92247194065356,AirCooledChiller,748237.9118503155,216988.99443659149,0.08529411764705883,1.8414101391852079e-06
2468,denver,medium_office,251212.54224308176,4982.0,5B,RMPA,Solid Biomass and RDF,0.29,50.42403497452464,AirCooledChiller,73886.04183620051,21426.952132498147,0.08529411764705881,1.7120457175242635e-05
2469,denver,midrise_apartment,88891.21466427414,3135.0,5B,RMPA,Solid Biomass and RDF,0.29,28.354454438364957,AirCooledChiller,26144.4749012571,7581.8977213645585,0.08529411764705881,2.7207055070832157e-05
2470,denver,outpatient_healthcare,932065.3335965892,3804.0,5B,RMPA,Solid Biomass and RDF,0.29,245.02243259636938,AirCooledChiller,274136.86282252625,79499.6902185326,0.08529411764705883,2.2422218098595905e-05
2471,denver,primary_school,255303.75812595655,6871.0,5B,RMPA,Solid Biomass and RDF,0.29,37.15671054081743,AirCooledChiller,75089.34062528134,21775.90878133159,0.08529411764705883,1.2413639593517512e-05
2472,denver,quick_service_restaurant,25337.530955736234,232.0,5B,RMPA,Solid Biomass and RDF,0.29,109.21349549886308,AirCooledChiller,7452.214986981246,2161.142346224561,0.08529411764705883,0.0003676470588235294
2473,denver,secondary_school,2499227.711466768,19592.0,5B,RMPA,Solid Biomass and RDF,0.29,127.56368474207676,AirCooledChiller,735066.9739608141,213169.42244863606,0.08529411764705881,4.353517642254941e-06
2474,denver,small_hotel,284991.0912695219,4014.0,5B,RMPA,Solid Biomass and RDF,0.29,70.99927535364273,AirCooledChiller,83820.90919691822,24308.063667106282,0.08529411764705883,2.1249157361001202e-05
2475,denver,small_office,14682.394108257517,511.0,5B,RMPA,Solid Biomass and RDF,0.29,28.732669487783788,AirCooledChiller,4318.3512083110345,1252.3218504101999,0.08529411764705883,0.00016691608150109358
2476,denver,stand_alone_retail,71441.8560141265,2294.0,5B,RMPA,Solid Biomass and RDF,0.29,31.14291892507694,AirCooledChiller,21012.31059239015,6093.570071793143,0.08529411764705883,3.71813939176368e-05
2477,denver,strip_mall,63755.91860287251,2090.0,5B,RMPA,Solid Biomass and RDF,0.29,30.50522421190072,AirCooledChiller,18751.740765550738,5438.004822009713,0.08529411764705881,4.0810582606248236e-05
2478,denver,supermarket,69289.41325778273,4181.0,5B,RMPA,Solid Biomass and RDF,0.29,16.572449954026006,AirCooledChiller,20379.23919346551,5909.979366104997,0.08529411764705883,2.040041082206621e-05
2479,denver,warehouse,20141.254034243066,4835.0,5B,RMPA,Solid Biomass and RDF,0.29,4.165719552066818,AirCooledChiller,5923.898245365608,1717.9304911560262,0.08529411764705883,1.7640975728450636e-05
2480,duluth,full_service_restaurant,17927.122408818872,569.52,7,MROW,Solid Biomass and RDF,0.29,31.477599397420413,AirCooledChiller,5272.683061417315,1529.0780878110213,0.08529411764705881,0.00014976492071754955
2481,duluth,hospital,10430594.566986348,22422.0,7,MROW,Solid Biomass and RDF,0.29,465.19465556089324,AirCooledChiller,3067821.9314665734,889668.3601253062,0.08529411764705883,3.8040370014743924e-06
2482,duluth,large_hotel,2448868.781736628,11345.0,7,MROW,Solid Biomass and RDF,0.29,215.85445409754325,AirCooledChiller,720255.5240401848,208874.10197165358,0.08529411764705883,7.51821222098359e-06
2483,duluth,large_office,2216462.574116501,46320.0,7,MROW,Solid Biomass and RDF,0.29,47.85109184189337,AirCooledChiller,651900.7570930886,189051.21955699567,0.08529411764705883,1.8414101391852079e-06
2484,duluth,medium_office,139421.06198419782,4982.0,7,MROW,Solid Biomass and RDF,0.29,27.98495824652706,AirCooledChiller,41006.19470123466,11891.79646335805,0.08529411764705883,1.712045717524264e-05
2485,duluth,midrise_apartment,49032.53167539685,3135.0,7,MROW,Solid Biomass and RDF,0.29,15.64036098098783,AirCooledChiller,14421.332845704957,4182.186525254438,0.08529411764705883,2.720705507083216e-05
2486,duluth,outpatient_healthcare,7913.029846782806,3804.0,7,MROW,Solid Biomass and RDF,0.29,2.0801866053582563,AirCooledChiller,2327.361719642002,674.9348986961805,0.08529411764705883,2.2422218098595905e-05
2487,duluth,primary_school,122007.43036950276,6871.0,7,MROW,Solid Biomass and RDF,0.29,17.75686659430982,AirCooledChiller,35884.5383439714,10406.516119751705,0.08529411764705881,1.241363959351751e-05
2488,duluth,quick_service_restaurant,7913.029846782806,232.0,7,MROW,Solid Biomass and RDF,0.29,34.10788727061554,AirCooledChiller,2327.361719642002,674.9348986961805,0.08529411764705883,0.0003676470588235294
2489,duluth,secondary_school,1750390.105499801,19592.0,7,MROW,Solid Biomass and RDF,0.29,89.34208378418748,AirCooledChiller,514820.61926464736,149297.97958674774,0.08529411764705883,4.353517642254942e-06
2490,duluth,small_hotel,201343.92396839635,4014.0,7,MROW,Solid Biomass and RDF,0.29,50.16041952376591,AirCooledChiller,59218.8011671754,17173.452338480864,0.08529411764705881,2.12491573610012e-05
2491,duluth,small_office,6775.2325370162425,511.0,7,MROW,Solid Biomass and RDF,0.29,13.258772088094409,AirCooledChiller,1992.7154520636009,577.8874810984443,0.08529411764705883,0.00016691608150109358
2492,duluth,stand_alone_retail,17937.922604426523,2294.0,7,MROW,Solid Biomass and RDF,0.29,7.819495468363785,AirCooledChiller,5275.859589537213,1529.9992809657915,0.08529411764705881,3.71813939176368e-05
2493,duluth,strip_mall,18636.69097990823,2090.0,7,MROW,Solid Biomass and RDF,0.29,8.917077023879537,AirCooledChiller,5481.379699973009,1589.6001129921726,0.08529411764705883,4.081058260624824e-05
2494,duluth,supermarket,30070.773701163613,4181.0,7,MROW,Solid Biomass and RDF,0.29,7.192244367654536,AirCooledChiller,8844.345206224592,2564.8601098051317,0.08529411764705883,2.040041082206621e-05
2495,duluth,warehouse,4273.803721536652,4835.0,7,MROW,Solid Biomass and RDF,0.29,0.8839304491285733,AirCooledChiller,1257.0010945696035,364.530317425185,0.08529411764705881,1.7640975728450633e-05
2496,helena,full_service_restaurant,31112.259358516207,569.52,6B,NWPP,Solid Biomass and RDF,0.29,54.628914451671946,AirCooledChiller,9150.66451721065,2653.692709991088,0.08529411764705883,0.00014976492071754958
2497,helena,hospital,9878216.915685952,22422.0,6B,NWPP,Solid Biomass and RDF,0.29,440.5591345859402,AirCooledChiller,2905357.916378221,842553.795749684,0.08529411764705881,3.8040370014743916e-06
2498,helena,large_hotel,2313862.8035671627,11345.0,6B,NWPP,Solid Biomass and RDF,0.29,203.95441194950752,AirCooledChiller,680547.8834021067,197358.88618661094,0.08529411764705883,7.51821222098359e-06
2499,helena,large_office,1762237.745246437,46320.0,6B,NWPP,Solid Biomass and RDF,0.29,38.04485633088163,AirCooledChiller,518305.2191901285,150308.51356513725,0.08529411764705881,1.8414101391852075e-06
2500,helena,medium_office,141310.74495293183,4982.0,6B,NWPP,Solid Biomass and RDF,0.29,28.364260327766324,AirCooledChiller,41561.98380968583,12052.97530480889,0.08529411764705881,1.7120457175242635e-05
2501,helena,midrise_apartment,51683.81207959626,3135.0,6B,NWPP,Solid Biomass and RDF,0.29,16.48606445920136,AirCooledChiller,15201.121199881254,4408.325147965564,0.08529411764705883,2.720705507083216e-05
2502,helena,outpatient_healthcare,700573.9573911512,3804.0,6B,NWPP,Solid Biomass and RDF,0.29,184.16770699031315,AirCooledChiller,206051.16393857388,59754.83754218642,0.08529411764705881,2.24222180985959e-05
2503,helena,primary_school,125032.0865252436,6871.0,6B,NWPP,Solid Biomass and RDF,0.29,18.197072700515733,AirCooledChiller,36774.143095659885,10664.501497741367,0.08529411764705883,1.2413639593517512e-05
2504,helena,quick_service_restaurant,11639.12792802128,232.0,6B,NWPP,Solid Biomass and RDF,0.29,50.16865486216069,AirCooledChiller,3423.272920006259,992.7491468018151,0.08529411764705883,0.0003676470588235294
2505,helena,secondary_school,1390130.1998339577,19592.0,6B,NWPP,Solid Biomass and RDF,0.29,70.95397100009993,AirCooledChiller,408861.8234805758,118569.92880936697,0.08529411764705881,4.353517642254941e-06
2506,helena,small_hotel,196149.2408074083,4014.0,6B,NWPP,Solid Biomass and RDF,0.29,48.866278228053886,AirCooledChiller,57690.9531786495,16730.376421808352,0.08529411764705881,2.12491573610012e-05
2507,helena,small_office,8098.410697059278,511.0,6B,NWPP,Solid Biomass and RDF,0.29,15.848161833775496,AirCooledChiller,2381.885499135082,690.7467947491737,0.08529411764705881,0.00016691608150109355
2508,helena,stand_alone_retail,31493.993898466186,2294.0,6B,NWPP,Solid Biomass and RDF,0.29,13.72885523036887,AirCooledChiller,9262.939381901819,2686.252420751527,0.08529411764705881,3.71813939176368e-05
2509,helena,strip_mall,29103.87339723101,2090.0,6B,NWPP,Solid Biomass and RDF,0.29,13.925298276187087,AirCooledChiller,8559.962763891474,2482.3892015285273,0.08529411764705883,4.081058260624824e-05
2510,helena,supermarket,36598.029982774366,4181.0,6B,NWPP,Solid Biomass and RDF,0.29,8.7534154467291,AirCooledChiller,10764.126465521873,3121.596675001343,0.08529411764705883,2.040041082206621e-05
2511,helena,warehouse,7519.834070984672,4835.0,6B,NWPP,Solid Biomass and RDF,0.29,1.555291431434265,AirCooledChiller,2211.715903230786,641.3976119369279,0.08529411764705883,1.7640975728450636e-05
2512,houston,full_service_restaurant,234795.52030166617,569.52,2A,ERCT,Solid Biomass and RDF,0.29,412.26913945369114,AirCooledChiller,69057.50597107828,20026.6767316127,0.08529411764705881,0.00014976492071754955
2513,houston,hospital,18556071.28920018,22422.0,2A,ERCT,Solid Biomass and RDF,0.29,827.5832347337516,AirCooledChiller,5457668.026235347,1582723.7276082505,0.08529411764705881,3.8040370014743916e-06
2514,houston,large_hotel,3829362.368251737,11345.0,2A,ERCT,Solid Biomass and RDF,0.29,337.537449823864,AirCooledChiller,1126283.049485805,326622.08435088344,0.08529411764705881,7.518212220983588e-06
2515,houston,large_office,8672765.267591411,46320.0,2A,ERCT,Solid Biomass and RDF,0.29,187.23586501708573,AirCooledChiller,2550813.313997474,739735.8610592674,0.08529411764705883,1.8414101391852079e-06
2516,houston,medium_office,729910.741203094,4982.0,2A,ERCT,Solid Biomass and RDF,0.29,146.50958273847732,AirCooledChiller,214679.6297656159,62257.0926320286,0.08529411764705881,1.7120457175242635e-05
2517,houston,midrise_apartment,286310.58942129154,3135.0,2A,ERCT,Solid Biomass and RDF,0.29,91.32714176117753,AirCooledChiller,84208.99688861516,24420.609097698394,0.08529411764705881,2.7207055070832157e-05
2518,houston,outpatient_healthcare,1850098.4989864696,3804.0,2A,ERCT,Solid Biomass and RDF,0.29,486.356072288767,AirCooledChiller,544146.6173489616,157802.51903119887,0.08529411764705883,2.2422218098595905e-05
2519,houston,primary_school,978606.1960831732,6871.0,2A,ERCT,Solid Biomass and RDF,0.29,142.4255852253199,AirCooledChiller,287825.3517891686,83469.35201885889,0.08529411764705883,1.2413639593517512e-05
2520,houston,quick_service_restaurant,96539.23317992152,232.0,2A,ERCT,Solid Biomass and RDF,0.29,416.1173843962134,AirCooledChiller,28393.892111741625,8234.22871240507,0.08529411764705883,0.0003676470588235294
2521,houston,secondary_school,9826665.830957824,19592.0,2A,ERCT,Solid Biomass and RDF,0.29,501.5652220782883,AirCooledChiller,2890195.8326346544,838156.7914640497,0.08529411764705883,4.353517642254942e-06
2522,houston,small_hotel,672384.7755477133,4014.0,2A,ERCT,Solid Biomass and RDF,0.29,167.50990920471182,AirCooledChiller,197760.22810226862,57350.4661496579,0.08529411764705883,2.1249157361001202e-05
2523,houston,small_office,53903.80669190545,511.0,2A,ERCT,Solid Biomass and RDF,0.29,105.48690154971712,AirCooledChiller,15854.060791736896,4597.6776296037,0.08529411764705881,0.00016691608150109355
2524,houston,stand_alone_retail,347604.700222829,2294.0,2A,ERCT,Solid Biomass and RDF,0.29,151.52776818780688,AirCooledChiller,102236.67653612618,29648.63619547659,0.08529411764705881,3.71813939176368e-05
2525,houston,strip_mall,283609.45215008274,2090.0,2A,ERCT,Solid Biomass and RDF,0.29,135.6983024641544,AirCooledChiller,83414.54475002433,24190.217977507054,0.08529411764705881,4.0810582606248236e-05
2526,houston,supermarket,343831.0932244791,4181.0,2A,ERCT,Solid Biomass and RDF,0.29,82.23656857796678,AirCooledChiller,101126.7921248468,29326.76971620557,0.08529411764705881,2.0400410822066207e-05
2527,houston,warehouse,83300.38506025884,4835.0,2A,ERCT,Solid Biomass and RDF,0.29,17.228621522287245,AirCooledChiller,24500.113253017305,7105.032843375018,0.08529411764705883,1.7640975728450636e-05
2528,las_vegas,full_service_restaurant,184634.0328775405,569.52,3B,NWPP,Solid Biomass and RDF,0.29,324.19236001815653,AirCooledChiller,54304.12731692368,15748.196921907866,0.08529411764705881,0.00014976492071754955
2529,las_vegas,hospital,13887915.13610575,22422.0,3B,NWPP,Solid Biomass and RDF,0.29,619.3878840471747,AirCooledChiller,4084680.922384044,1184557.4674913727,0.08529411764705883,3.8040370014743924e-06
2530,las_vegas,large_hotel,3394095.889421924,11345.0,3B,NWPP,Solid Biomass and RDF,0.29,299.1710788384243,AirCooledChiller,998263.4968888012,289496.4140977523,0.08529411764705881,7.518212220983588e-06
2531,las_vegas,large_office,4798931.815992812,46320.0,3B,NWPP,Solid Biomass and RDF,0.29,103.60388203784136,AirCooledChiller,1411450.5341155329,409320.6548935045,0.08529411764705883,1.8414101391852079e-06
2532,las_vegas,medium_office,563422.4861275083,4982.0,3B,NWPP,Solid Biomass and RDF,0.29,113.09162708300047,AirCooledChiller,165712.4959198554,48056.62381675806,0.08529411764705881,1.7120457175242635e-05
2533,las_vegas,midrise_apartment,235897.69653576487,3135.0,3B,NWPP,Solid Biomass and RDF,0.29,75.24647417408768,AirCooledChiller,69381.67545169556,20120.68588099171,0.08529411764705883,2.720705507083216e-05
2534,las_vegas,outpatient_healthcare,1452956.351084027,3804.0,3B,NWPP,Solid Biomass and RDF,0.29,381.95487673081675,AirCooledChiller,427340.1032600079,123928.62994540228,0.08529411764705881,2.24222180985959e-05
2535,las_vegas,primary_school,704862.1573835402,6871.0,3B,NWPP,Solid Biomass and RDF,0.29,102.58509058121673,AirCooledChiller,207312.399230453,60120.59577683137,0.08529411764705883,1.2413639593517512e-05
2536,las_vegas,quick_service_restaurant,80058.85992826993,232.0,3B,NWPP,Solid Biomass and RDF,0.29,345.0812927942669,AirCooledChiller,23546.723508314684,6828.549817411258,0.08529411764705881,0.00036764705882352935
2537,las_vegas,secondary_school,6715688.039868019,19592.0,3B,NWPP,Solid Biomass and RDF,0.29,342.77705389281437,AirCooledChiller,1975202.3646670643,572808.6857534486,0.08529411764705883,4.353517642254942e-06
2538,las_vegas,small_hotel,516329.3981468685,4014.0,3B,NWPP,Solid Biomass and RDF,0.29,128.63213705701756,AirCooledChiller,151861.58769025546,44039.86043017408,0.08529411764705883,2.1249157361001202e-05
2539,las_vegas,small_office,35231.41060446147,511.0,3B,NWPP,Solid Biomass and RDF,0.29,68.9460090106878,AirCooledChiller,10362.179589547492,3005.0320809687723,0.08529411764705883,0.00016691608150109358
2540,las_vegas,stand_alone_retail,216866.4138548047,2294.0,3B,NWPP,Solid Biomass and RDF,0.29,94.53636175013283,AirCooledChiller,63784.23936906021,18497.42941702746,0.08529411764705881,3.71813939176368e-05
2541,las_vegas,strip_mall,203721.03072606,2090.0,3B,NWPP,Solid Biomass and RDF,0.29,97.47417738088996,AirCooledChiller,59917.95021354706,17376.205561928648,0.08529411764705883,4.081058260624824e-05
2542,las_vegas,supermarket,251168.3699391733,4181.0,3B,NWPP,Solid Biomass and RDF,0.29,60.07375506796779,AirCooledChiller,73873.0499821098,21423.18449481184,0.08529411764705883,2.040041082206621e-05
2543,las_vegas,warehouse,76466.8579176109,4835.0,3B,NWPP,Solid Biomass and RDF,0.29,15.815275680995017,AirCooledChiller,22490.25232870909,6522.173175325636,0.08529411764705883,1.7640975728450636e-05
2544,los_angeles,full_service_restaurant,38089.07487112025,569.52,3B-CA,CAMX,Solid Biomass and RDF,0.29,66.87925774532984,AirCooledChiller,11202.66907974125,3248.7740331249624,0.08529411764705883,0.00014976492071754958
2545,los_angeles,hospital,14675155.111352984,22422.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,654.4980426078398,AirCooledChiller,4316222.091574407,1251704.406556578,0.08529411764705881,3.8040370014743916e-06
2546,los_angeles,large_hotel,3375500.7776277964,11345.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,297.53202094559686,AirCooledChiller,992794.3463611166,287910.3604447238,0.08529411764705883,7.51821222098359e-06
2547,los_angeles,large_office,5201055.269261844,46320.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,112.28530374054068,AirCooledChiller,1529722.1380181897,443619.420025275,0.08529411764705883,1.8414101391852079e-06
2548,los_angeles,medium_office,299648.52896584,4982.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,60.146232229193096,AirCooledChiller,88131.92028407058,25558.25688238047,0.08529411764705881,1.7120457175242635e-05
2549,los_angeles,midrise_apartment,108282.11874416638,3135.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,34.53975079558736,AirCooledChiller,31847.681983578346,9235.82777523772,0.08529411764705881,2.7207055070832157e-05
2550,los_angeles,outpatient_healthcare,1193160.9061363568,3804.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,313.6595441998835,AirCooledChiller,350929.6782753991,101769.60669986573,0.08529411764705883,2.2422218098595905e-05
2551,los_angeles,primary_school,306507.7587393288,6871.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,44.6089009953906,AirCooledChiller,90149.34080568496,26143.308833648636,0.08529411764705883,1.2413639593517512e-05
2552,los_angeles,quick_service_restaurant,10498.060752268371,232.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,45.25026186322574,AirCooledChiller,3087.6649271377564,895.4228288699493,0.08529411764705883,0.0003676470588235294
2553,los_angeles,secondary_school,3890804.18388832,19592.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,198.5914752903389,AirCooledChiller,1144354.1717318587,331862.709802239,0.08529411764705881,4.353517642254941e-06
2554,los_angeles,small_hotel,372311.7496972682,4014.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,92.75330087126761,AirCooledChiller,109503.45579331418,31756.00218006111,0.08529411764705883,2.1249157361001202e-05
2555,los_angeles,small_office,15527.703098261163,511.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,30.386894517145134,AirCooledChiller,4566.971499488577,1324.4217348516872,0.08529411764705881,0.00016691608150109355
2556,los_angeles,stand_alone_retail,48992.813580872746,2294.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,21.356937044844265,AirCooledChiller,14409.651053197867,4178.798805427381,0.08529411764705881,3.71813939176368e-05
2557,los_angeles,strip_mall,46946.7489530504,2090.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,22.46255930767962,AirCooledChiller,13807.867339132472,4004.2815283484165,0.08529411764705883,4.081058260624824e-05
2558,los_angeles,supermarket,29681.180776676327,4181.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,7.0990626110204085,AirCooledChiller,8729.759051963625,2531.630125069451,0.08529411764705881,2.0400410822066207e-05
2559,los_angeles,warehouse,2946.974771180612,4835.0,3B-CA,CAMX,Solid Biomass and RDF,0.29,0.6095087427467657,AirCooledChiller,866.7572856413566,251.3596128359934,0.08529411764705883,1.7640975728450636e-05
2560,miami,full_service_restaurant,333075.1009053597,569.52,1A,FRCC,Solid Biomass and RDF,0.29,584.8347747319843,AirCooledChiller,97963.26497216463,28409.34684192774,0.08529411764705883,0.00014976492071754958
2561,miami,hospital,18181533.961485557,22422.0,1A,FRCC,Solid Biomass and RDF,0.29,810.8792240427061,AirCooledChiller,5347509.988672223,1550777.8967149446,0.08529411764705883,3.8040370014743924e-06
2562,miami,large_hotel,4501829.695100983,11345.0,1A,FRCC,Solid Biomass and RDF,0.29,396.81178449545905,AirCooledChiller,1324067.557382642,383979.5916409662,0.08529411764705883,7.51821222098359e-06
2563,miami,large_office,10589690.60717502,46320.0,1A,FRCC,Solid Biomass and RDF,0.29,228.62026354004794,AirCooledChiller,3114614.8844632413,903238.31649434,0.08529411764705883,1.8414101391852079e-06
2564,miami,medium_office,920468.298026496,4982.0,1A,FRCC,Solid Biomass and RDF,0.29,184.75879125381292,AirCooledChiller,270725.97000779293,78510.53130225994,0.08529411764705881,1.7120457175242635e-05
2565,miami,midrise_apartment,405308.6893941922,3135.0,1A,FRCC,Solid Biomass and RDF,0.29,129.28506838730215,AirCooledChiller,119208.43805711536,34570.447036563455,0.08529411764705884,2.7207055070832167e-05
2566,miami,outpatient_healthcare,2215771.0834806184,3804.0,1A,FRCC,Solid Biomass and RDF,0.29,582.4845119559985,AirCooledChiller,651697.3774942996,188992.23947334685,0.08529411764705881,2.24222180985959e-05
2567,miami,primary_school,1356672.9030103134,6871.0,1A,FRCC,Solid Biomass and RDF,0.29,197.4491199258206,AirCooledChiller,399021.4420618569,115716.21819793849,0.08529411764705883,1.2413639593517512e-05
2568,miami,quick_service_restaurant,134955.77569957165,232.0,1A,FRCC,Solid Biomass and RDF,0.29,581.705929739533,AirCooledChiller,39692.87520575637,11510.933809669346,0.08529411764705883,0.0003676470588235294
